SITE_ID,VISIT_NO,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,RPGT50,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SA,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,PCT_FAST,PCT_POOL,PCT_SLOW,RpRat,RPMXDEP_CM,RPXDEP_CM,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_BIG,XFC_NAT,XFC_UCB,V1W_MSQ,XCDENBK,XCDENMID,XCL,XGB,XGW,XMW,XC,XCS,XCM,XCMGW,XPCAN,XPCM,XPCMG,QR1,QRVeg1,RDIST1,W1_HALL,W1H_WALL,W1H_LOG,W1_HNOAG,W1_HAG
NRS18_SC_RF002,1,BOATABLE,157.25,67.99946152,129.8181818,189.27,48.64111235,5,134.0272727,1.015454545,2.845454545,NA,0.046382189,3946.999351,-0.108207696,NA,1,88,89,NA,1.175407856,0.821782284,-0.92998998,-1.283615552,34,0,66,0.309323449,239.9504497,59.3066531,NA,0.004545455,0,0.113636364,0.159090909,0.05,0.113636364,0.322727273,0,0.006747727,77.40641711,NA,0.322727273,0.255681818,0.329545455,0.285227273,0.554545455,0.231818182,1.010227273,1.169318182,1,1,1,0.709977819,0.626193182,0.282611815,0.393945455,0,0,0.393945455,0
NRS18_UT_10010,2,BOATABLE,361.5,176.9858466,83.54545455,247.89,206.0270922,5,91.54545455,0.381818182,2.604545455,NA,0.079668579,3221.957281,-0.332285909,NA,0,95,95,NA,1.4508587019999999,1.024005743,-1.356291651,-1.78314461,9,0,91,0.5699228,847.0493174,225.2969308,NA,0,0,0,0.004545455,0.086363636,0.068181818,0.195454545,0.013636364,0,35.42780749,NA,0.002272727,0.834090909,0.068181818,0.521590909,0.002272727,0,0.619318182,0.592045455,0.045454545,0.045454545,0.045454545,0.4717187,0.366420455,0.31607139,0.462140909,0,0,0.462140909,0
NRS18_NE_10059,1,BOATABLE,854.6,91.74426468,273.8181818,2280.08,99.31887726,6,273.7272727,0.218181818,0.318181818,NA,0.03070414,4002.514206,-2.110924375,NA,100,0,100,NA,1.421319231,1.210146689,-3.321071063,-3.532243605,0,0,100,0.1162168,314.6106239,114.3269483,NA,0.004545455,0,0.045454545,0.1,0.018181818,0.045454545,0.240909091,0,0.028678182,13.77005348,NA,0.115909091,0.448863636,0.175,0.429545455,0.181818182,0.065909091,0.719318182,0.786363636,0.363636364,0.363636364,0.318181818,0.387815656,0.453863636,0.426098435,0.742459091,0,0,0.060609091,0.68185
NRS18_MO_RF003,1,BOATABLE,118.7,46.57252409,38.72727273,44.19,26.28034341,4,46.72727273,1.563636364,1.854545455,NA,0.124396676,1092.56318,1.053604985,NA,0,0,0,NA,1.659384239,1.325655424,-0.27205044,-0.605779254,3,0,97,0.221401377,194.8860121,45.3475879,NA,0.031818182,0.077272727,0.009090909,0.022727273,0.081818182,0.013636364,0.136363636,0,0.001903636,48.26203209,NA,0.029545455,0.134090909,0.104545455,0.196590909,0.290909091,0.261363636,0.635227273,0.592045455,0.954545455,0.909090909,0.909090909,0.52658683,0.366420455,0.254242344,0.340918182,0.030304545,0,0.340918182,0
NRS18_SD_11446,1,BOATABLE,48.38,14.10263963,17.63636364,11.174,13.90118904,1,22.72727273,0.9,1.063636364,NA,0.144025809,505.204346,-0.460409377,NA,0,100,100,NA,1.396736056,1.088894119,-1.549303496,-1.857145433,20,0,80,0.287333382,54.1357264,17.2237615,NA,0,0,0.004545455,0.027272727,0.05,0.022727273,0.1,0.018181818,4.75909e-4,50.26737968,NA,0.004545455,0.180681818,0.282954545,0.355681818,0.018181818,0.013636364,0.782954545,0.656818182,0.272727273,0.272727273,0.272727273,0.602319174,0.395568182,0,0,0,0,0,0
NRS18_SD_10959,1,WADEABLE,73.91,17.56551661,4.047619048,2.724909091,28.61979578,2,6.509090909,1.2,1.581818182,1.402921056,0.1,160,-1.351863543,89.81481481,61.9047619,21.9047619,83.80952381,87.61904762,1.145643966,1.052891451,-2.404754994,-2.497507509,3,0,97,0.387224946,71.608,30.79738894,0,0,0,0.018181818,0.063636364,0.068181818,0.059090909,0.209090909,0.040909091,0.001988565,93.85026738,41.71122995,0.111363636,0.092045455,0.186363636,0.215909091,0.169318182,0.057954545,1.080681818,0.571590909,0.545454545,0.545454545,0.545454545,0.578558293,0.357215909,0.426096937,0.742454545,0,0,0.136363636,0.606090909
NRS18_ME_10026,1,BOATABLE,307.5,101.6865356,56.63636364,165.91,107.7446829,5,59,0.21,0.857272727,NA,0.059371141,1433.366057,-0.625542012,NA,29.72972973,59.45945946,89.18918919,NA,1.246984857,0.952802473,-1.578344485,-1.872526869,NA,NA,NA,0.350389213,372.2616913,118.3561574,NA,0,0.534090909,0.088636364,0.009090909,0.018181818,0.088636364,0.115909091,0,9.51818e-4,61.63101604,NA,0.031818182,0,0.05,0.388636364,0.106818182,0.075,0.769318182,0.545454545,0.681818182,0.681818182,0.681818182,0.522735599,0.345454545,0.368422262,0.583336364,0,0,0.583336364,0
NRS18_SD_10020,1,WADEABLE,72,21.74879539,4.052380952,3.14905,46.82425321,3,4.313636364,0.1,1.381818182,1.699775145,0.14375,160,-1.272535767,89.18181818,74.28571429,2.857142857,77.14285714,84.76190476,0.387090144,0.539334193,-1.81186996,-1.659625911,0,0,100,0.65033685,109.2575,47.78970173,0,0,0.004545455,0,0.009090909,0.409090909,0.068181818,0.490909091,0.068181818,8.4e-5,57.98319328,6.14973262,0,0.08452381,0.119318182,0.079545455,0.004545455,0.004545455,0.463636364,0.203409091,0.090909091,0.090909091,0.090909091,0.35581612,0.191534091,0.621778672,1.643954545,0,0,0.303045455,1.340909091
NRS18_OR_10012,1,BOATABLE,117.74424,32.0136161,58.40181818,72.4186512,19.60136397,2,60.42909091,0.863636364,1.872727273,NA,0.066325753,2323.543635,1.932612718,NA,0,0,0,NA,1.251093544,0.921948186,1.010664532,0.681519173,29,0,71,0.16647408,111.2749556,26.9197366,NA,0.009090909,0.004545455,0.009090909,0.054545455,0.172727273,0.072727273,0.327272727,0.027272727,0.003045909,62.03208556,NA,0.254545455,0.138636364,0.509090909,0.492045455,0.4875,0.232954545,1.057954545,1.488636364,0.954545455,0.954545455,0.954545455,0.535627748,0.769886364,0.69678818,2.298024459,0.047619048,0,2.025292641,0.272731818
NRS18_MO_RF005,1,BOATABLE,131.9,84.131871,48.90909091,63.69,48.14264598,4,48.90909091,0,1.745454545,NA,0.158488652,820.1092977,1.79344109,NA,0,0,0,NA,1.015351171,0.954546014,0.838895076,0.778089919,21,0,79,0.364993525,844.4245119,50.1774399,NA,0,0.220454545,0.059090909,0.159090909,0.170454545,0.138636364,0.55,0.022727273,0.003997727,63.5026738,NA,0.0875,0.097727273,0.167045455,0.311363636,0.338636364,0.251136364,0.763636364,0.817045455,1,1,1,0.598877337,0.467670455,0.316069264,0.462136364,0.060609091,0,0.462136364,0
NRS18_ND_10009,1,WADEABLE,89.39393939,33.33895747,11.39047619,9.753789474,43.34435463,3,14.89090909,0.809090909,4.036363636,1.089533493,0.03125,320,-0.241104929,76.41509434,43.80952381,6.666666667,50.47619048,60,0.628015465,0.434202977,-0.675307906,-0.869120394,3,0,97,0.484869052,98.593,48.21450684,0,0,0.140909091,0,0,0.05,0,0.05,0,0,61.9047619,1.069518717,0.002272727,0.045454545,0.051136364,0.064772727,0.002272727,0,0.902272727,0.118181818,0.045454545,0.045454545,0.045454545,0.342748583,0.153181818,0.6,1.5,0,0,0,1.5
NRS18_WI_10694,1,BOATABLE,71.8,41.00702083,54,36.42,16.70418176,2,57.27272727,0.342727273,0.790909091,NA,0.014568765,2794.756546,-0.802088997,NA,53,20,73,NA,-0.108988894,-0.051091856,-0.750997141,-0.693100104,0,0,100,0.232648771,169.4683442,27.3972928,NA,0,0.104545455,0.022727273,0.156818182,0.102272727,0.077272727,0.359090909,0.045454545,0.001427727,32.62032086,NA,0.190909091,0.494318182,0.05,0.068181818,0.420454545,0.229545455,0.8375,0.538636364,0.818181818,0.818181818,0.818181818,0.401416218,0.342386364,0.520010124,1.083377273,0.128790909,0,0.810636364,0.272740909
NRS18_SC_RF003,1,BOATABLE,197.25,28.76564133,52.72727273,99.165,25.30804903,4,55.09090909,0.995454545,2.254545455,NA,0.022769308,1947.698863,0.173280648,NA,0,80,80,NA,1.137468498,0.624593411,-0.451312764,-0.96418785,0,0,100,0.128304431,107.0827667,31.6109909,NA,0,0,0.045454545,0.104545455,0.284090909,0.072727273,0.515909091,0.018181818,0.006848636,95.45454545,NA,0.35,0.454545455,0.229545455,0.426136364,0.620454545,0.270454545,1.094318182,1.276136364,1,1,1,0.830535465,0.674261364,0.114096338,0.128790909,0,0,0.128790909,0
NRS18_NE_11433,1,BOATABLE,534.8,167.467651,638.0909091,3231.34,122.8212495,7,638.0909091,0.331818182,2.481818182,NA,0.018675501,4006.587138,-2.110924375,NA,100,0,100,NA,0.819797759,0.741586851,-2.852511226,-2.930722133,0,0,100,0.229658283,347.74414,135.2578392,NA,0.511363636,0.077272727,0.131818182,0.054545455,0.045454545,0.159090909,0.347727273,0.022727273,0.070074545,45.32085561,NA,0.319318182,0.3875,0.006818182,0.643181818,0.459090909,0.139772727,1.251136364,1.109090909,0.772727273,0.772727273,0.681818182,0.508753739,0.599090909,0.56722475000000006,1.310668182,0,0,0.674272727,0.636395455
NRS18_VA_RF015,1,BOATABLE,81.6,43.03440015,28.74545455,21.255,29.9705295,3,33.42727273,0.772727273,1.309090909,NA,0.102931489,1555.261769,2.193630997,NA,0,1,1,NA,1.141865204,0.938076261,1.255554736,1.051765793,21,32,79,0.367285901,162.4821505,40.9600957,NA,0.102272727,0.004545455,0.063636364,0.059090909,0.036363636,0.104545455,0.213636364,0,0.029606818,84.22459893,NA,0.381818182,0.264772727,0.175,0.505681818,0.579545455,0.197727273,1.1625,1.260227273,0.909090909,0.909090909,0.909090909,0.741929304,0.667102273,0.286494971,0.401531818,0,0,0.280313636,0.121218182
NRS18_MO_RF004,1,BOATABLE,69.43,36.36883309,26.18181818,19.261,30.95815454,3,29.72727273,0.272727273,2.636363636,NA,0.131523569,503.5656277,1.733965234,NA,0,7,7,NA,0.778200459,0.771924858,0.962040376,0.955764776,47,0,53,0.445890171,131.1810915,34.6450901,NA,0,0.1225,0.009090909,0,0.027272727,0.075,0.102272727,0.056818182,4.75909e-4,25.26737968,NA,0.009090909,0.231818182,0.215909091,0.386363636,0.276136364,0.267045455,0.764772727,0.878409091,0.909090909,0.909090909,0.909090909,0.520263091,0.495284091,0.13158466,0.151522727,0,0,0.151522727,0
NRS18_ND_10043,1,BOATABLE,70.3,28.58462538,25.72727273,18.81,19.04884499,3,27.22727273,0.2,0.6,NA,0.067520121,1328.206883,0.443853435,NA,0,47,47,NA,0.590180567,0.517915692,-0.074062257,-0.146327132,1,0,99,0.270965078,68.7336248,23.5302061,NA,0,0,0,0.004545455,0.154545455,0,0.159090909,0,0,46.39037433,NA,0.002272727,0.1375,0.342045455,0.288636364,0.004545455,0.002272727,0.7375,0.635227273,0.090909091,0.090909091,0.090909091,0.531046834,0.385852273,0.250009375,0.33335,0,0,0.151522727,0.181827273
NRS18_IN_10012,1,WADEABLE,97.02020202,30.19797932,23.9,12.55222857,27.76658586,5,29.18181818,0.981818182,2.381818182,1.115467642,0.299775641,1040,0.159923085,70.75471698,28.15533981,9.708737864,37.86407767,61.16504854,1.771559659,1.536176709,-1.376253624,-1.611636575,9,4,91,0.286193857,102.8355,33.52307317,0,0,0.059090909,0.059090909,0.154545455,0.040909091,0.077272727,0.290909091,0,3.03699e-4,86.63101604,43.44919786,0.419318182,0.160227273,0.161363636,0.557954545,0.761363636,0.342045455,1.627272727,1.480681818,0.909090909,0.909090909,0.909090909,0.695925423,0.766306818,0.500010227,1.000040909,0.068181818,0,0.7273,0.272740909
NRS18_FL_10334,1,BOATABLE,106.49712,28.7884342,25.85454545,26.0622288,46.32122905,6,30.07272727,0.671818182,1.279090909,NA,0.037903291,851.0174944,-0.460409377,NA,0,100,100,NA,0.652298623,0.482726024,-0.943135401,-1.112708,0,0,100,0.43495288,116.2997536,49.4594842,NA,0.045454545,0.018181818,0.072727273,0.136363636,0.209090909,0.081818182,0.531818182,0.009090909,0.051555909,79.94652406,NA,0.206818182,0.264772727,0.320454545,0.305681818,0.494318182,0.2875,1.028409091,1.120454545,1,1,1,0.773925627,0.604204545,0.063829787,0.068181818,0,0,0.068181818,0
NRS18_UT_10002,2,BOATABLE,111.9,47.02664192,46.54545455,43.74,35.5685981,8,51.31818182,0.415454545,1.848181818,NA,0.104802292,2107.389358,0.507634607,NA,0,62.22222222,62.22222222,NA,1.04533624,0.926084911,-0.418450305,-0.537701633,20,0,80,0.317860573,208.1303071,46.5233608,NA,0.027272727,0,0,0.036363636,0.104545455,0.004545455,0.227272727,0.004545455,0.001903636,30.21390374,NA,0.013636364,0.861363636,0.095454545,0.440909091,0.075,0.061363636,0.572727273,0.611363636,0.5,0.5,0.5,0.346548024,0.375113636,0.701687191,2.352185931,0,0,1.772795455,0.579390476
NRS18_NC_10155,1,WADEABLE,13.93333333,9.885021322,2.526190476,0.36715,10.32732691,0,3.772727273,0.263636364,0.881818182,1.603040542,0.406666667,150,0.738967558,52.54545455,0.952380952,37.14285714,38.0952381,42.85714286,0.741980921,0.873937291,-0.134969733,-0.003013363,16.66666667,80,83.33333333,0.741195711,38.44833333,12.31017367,0,0.009090909,0,0.159090909,0.095454545,0.238636364,0.329545455,0.840909091,0.165909091,0.015578474,98.6631016,98.39572193,0.267045455,0.307954545,0.164772727,0.35,0.455681818,0.188636364,0.898863636,0.970454545,1,1,1,0.76230942,0.536704545,0.164559077,0.196972727,0,0,0.196972727,0
NRS18_DE_10007,1,WADEABLE,22.5,17.78689791,5.380952381,1.2556,12.45223624,1,8.190909091,0.418181818,1.418181818,1.065414982,1.786666667,150,1.172203539,34.18181818,5.714285714,18.0952381,23.80952381,27.61904762,1.721190533,1.801860625,-0.629657086,-0.548986993,23,15,77,0.553432722,66.65,15.60470111,0,0,0,0.004545455,0.004545455,0.018181818,0.063636364,0.122727273,0,4.50906e-4,94.38502674,86.22994652,0.120454545,0.361363636,0.103409091,0.215909091,0.184090909,0.063636364,0.402272727,0.503409091,0.818181818,0.727272727,0.727272727,0.569983693,0.326534091,0.402717635,0.67425,0.212122727,0,0.67425,0
NRS18_MI_10011,1,BOATABLE,73.5,35.25878356,79.90909091,52.27,13.36148309,4,79.90909091,0.590909091,1.409090909,NA,0.062740513,3840.983792,1.053604985,NA,0,0,0,NA,0.920723806,0.704467938,0.349137047,0.132881179,3,0,97,0.181788886,211.2253139,23.8788884,NA,0,0.215909091,0.022727273,0.05,0.05,0.027272727,0.177272727,0,0.007033182,95.18716578,NA,0.344318182,0.284090909,0.368181818,0.751136364,0.721590909,0.377272727,1.553409091,1.840909091,1,1,1,0.894151937,0.928409091,0.195129804,0.242436364,0,0,0,0.242436364
NRS18_WI_10071,1,BOATABLE,301.8,74.5813907,136.6363636,406.39,68.80214019,3,137,0.259090909,0.845454545,NA,0.008525123,3918.47541,-1.137805629,NA,26,5,31,NA,0.285781036,0.170412555,-1.308218184,-1.423586664,0,0,100,0.227972632,250.6252569,82.751382,NA,0.072727273,0.395454545,0.129545455,0.338636364,0.338636364,0.220454545,0.925,0.022727273,0.026908182,59.70588235,NA,0.215909091,0.555681818,0.109090909,0.143181818,0.461363636,0.245454545,0.779545455,0.713636364,1,0.909090909,0.909090909,0.407911604,0.421136364,0.747131087,2.954618182,0.636368182,0,2.954618182,0
NRS18_NE_10014,1,BOATABLE,963,185.3225417,244.1818182,2369.89,192.8894696,7,244.1818182,0.418181818,0.918181818,NA,0.014986437,4011.407316,-2.110924375,NA,100,0,100,NA,1.138942099,0.91873508,-3.029659454,-3.249866474,0,0,100,0.200300592,826.8486509,209.1731793,NA,0,0.004545455,0.031818182,0.072727273,0.040909091,0.068181818,0.240909091,0.036363636,0.020250455,57.7540107,NA,0.444318182,0.542045455,0.015909091,0.689772727,0.623863636,0.179545455,1.536363636,1.329545455,0.772727273,0.772727273,0.772727273,0.603425482,0.698295455,0.492320189,0.969745455,0,0,0.303045455,0.6667
NRS18_VA_RF003,1,BOATABLE,83.6,34.62701695,35.73636364,26.376,22.07156255,6,39.05454545,0.681818182,1.254545455,NA,0.286237692,2052.746022,2.223359142,NA,0,0,0,NA,1.629509094,1.40213544,0.82122370200000006,0.593850048,31,6,69,0.264013906,120.6256025,33.8141542,NA,0,0.018181818,0.018181818,0.036363636,0.045454545,0.109090909,0.204545455,0.009090909,0.004844545,85.29411765,NA,0.576136364,0.206818182,0.167045455,0.443181818,0.742045455,0.165909091,1.232954545,1.352272727,0.954545455,0.954545455,0.954545455,0.617279197,0.708522727,0.617397293,1.613677273,0.204545455,0,1.613677273,0
NRS18_IN_10650,1,WADEABLE,45.48,18.12274646,7.878571429,3.5333,24.23172331,2,12.71818182,0.963636364,1.3,2.6200619,0.0894,150,-0.761193838,91.36363636,39.04761905,31.42857143,70.47619048,99.04761905,0.971818906,0.856003906,-1.617197743,-1.733012744,6,15,94,0.532799545,81.078275,25.52064476,0,0,0,0.118181818,0.179545455,0.036363636,0.118181818,0.356818182,0,0.00199452,89.30481283,75.6684492,0.351136364,0.102272727,0.113636364,0.4875,0.55,0.198863636,1.484090909,1.151136364,0.909090909,0.909090909,0.909090909,0.823532077,0.618011364,0,0,0,0,0,0
NRS18_ME_10007,1,BOATABLE,125.1,54.17041945,67,76.674,39.16346687,3,71.36363636,0.790909091,1.818181818,NA,0.034181185,2396.558189,1.639183139,NA,0,0,0,NA,0.7788335,0.584850326,1.054332813,0.860349638,24,27,76,0.313057289,224.7068653,50.6360348,NA,0,0.009090909,0.031818182,0.009090909,0.004545455,0.068181818,0.086363636,0,0.004138182,41.17647059,NA,0.207954545,0.060227273,0.05,0.180681818,0.364772727,0.156818182,0.838636364,0.595454545,0.954545455,0.954545455,0.954545455,0.527181802,0.367954545,0.153852663,0.181827273,0,0,0.181827273,0
NRS18_KY_10952,1,BOATABLE,241.3,98.29511327,26.74272727,76.3145,NA,NA,31.63636364,0.642727273,2.970454545,NA,0.0557041,346.4732235,-0.503471917,NA,21,60,81,NA,NA,NA,NA,NA,4,24,96,NA,NA,NA,NA,0,0,0.027272727,0.081818182,0,0.079545455,0.136363636,0,0.003997727,49.19786096,NA,0.136363636,0.047727273,0.161363636,0.278409091,0.345454545,0.209090909,0.823863636,0.785227273,1,1,1,0.530954382,0.453352273,0.391708994,0.64395,0.113636364,0,0.64395,0
NRS18_FL_10021,2,WADEABLE,48.46464646,11.97472946,2.147142857,0.99958,15.76033841,0,2.364545455,0.259090909,0.435454545,1.375704677,0.433333333,150,-0.514230518,96.09090909,2.857142857,84.76190476,87.61904762,87.61904762,1.23702646,1.057828885,-1.572059404,-1.751256978,5,2,95,0.325192477,46.4925,16.95943037,0,0.1,0.131818182,0.175,0.395454545,0.243181818,0.247727273,0.986363636,0.072727273,0.100631039,92.2459893,91.57754011,0.261363636,0.243181818,0.275,0.313636364,0.659090909,0.397727273,1.396590909,1.247727273,1,1,1,0.78957959,0.661477273,0.2,0.25,0,0,0.25,0
NRS18_MT_10071,1,BOATABLE,171.2,63.55273004,185.7272727,290.88,38.07514683,6,193.0909091,0.854545455,2.3,NA,0.054580386,4237.967311,-0.172746648,NA,0,81,81,NA,1.302016542,0.912336401,-1.085083049,-1.474763191,0,0,100,0.222401559,212.0779517,50.2332936,NA,0.009090909,0.045454545,0,0.045454545,0.018181818,0.018181818,0.095454545,0.004545455,0,6.28342246,NA,0.002272727,0.252272727,0.361363636,0.280681818,0.002272727,0,0.423863636,0.644318182,0.045454545,0.045454545,0.045454545,0.38518599,0.389943182,0.063829787,0.068181818,0,0,0.068181818,0
NRS18_KY_10030,1,BOATABLE,331.5,70.61597667,23.77272727,76.805,128.5673872,6,27.53,0.848181818,1.696363636,NA,0.012590109,1117.876571,-2.012032832,NA,93,0,93,NA,0.344638388,0.392807305,-2.404840138,-2.35667122,0,76,100,0.387835256,327.3618005,138.1432627,NA,0,0,0.259090909,0.104545455,0.179545455,0.259090909,0.693181818,0,0.006377273,61.63101604,NA,0.392045455,0.352272727,0.246590909,0.320454545,0.465909091,0.073863636,0.854545455,1.032954545,0.954545455,0.909090909,0.909090909,0.717764493,0.564829545,0,0,0,0,0,0
NRS18_ND_10039,1,WADEABLE,72.72,31.91373473,15.42857143,12.2875,46.22344497,4,20.54545455,0.881818182,3.490909091,1.141850225,0.175,520,0.397659768,74.71698113,31.42857143,9.523809524,40.95238095,48.57142857,1.234295036,1.138210144,-0.740550376,-0.836635268,17,0,83,0.635635932,110.594,52.00137559,0,0,0.072727273,0,0,0.045454545,0,0.045454545,0,0,45.29411765,0,0.002272727,0.048863636,0.009090909,0.018181818,0.004545455,0.002272727,0.884090909,0.031818182,0.090909091,0.090909091,0.090909091,0.282994482,0.114318182,0.609467918,1.560609091,0,0,0.060609091,1.5
NRS18_TN_10489,1,WADEABLE,94.6,24.72229599,7.245238095,6.9475,31.03216426,4,7.586363636,0.459090909,1.236363636,3.604834313,0.0575,200,-1.028094334,85.09090909,63.80952381,3.80952381,67.61904762,69.52380952,0.620852624,0.628329529,-1.656423863,-1.648946958,7,45,93,0.328035563,80.19375,33.03423937,1.904761905,0,0,0.113636364,0.104545455,0.063636364,0.236363636,0.486363636,0.063636364,0.007947154,97.86096257,84.35828877,0.313095238,0.432142857,0.192857143,0.670238095,0.654761905,0.341666667,1.516666667,1.517857143,0.952380952,0.952380952,0.952380952,0.689118391,0.783035714,0.573869886,1.346701082,0.068181818,0,1.346701082,0
NRS18_IN_10036,1,WADEABLE,61.44444444,21.46293541,31.21904762,20.0395,12.76470487,1,33.73636364,0.790909091,1.472727273,1.326795197,0.071448276,1160,0.504222203,75.90909091,9.523809524,40,49.52380952,58.0952381,1.075865359,0.795939488,-0.291717285,-0.571643156,0,2,100,0.207743841,64.4048,16.62770766,0,0,0.040909091,0.102272727,0.102272727,0.086363636,0.211363636,0.468181818,0.018181818,2.55812e-4,98.6631016,30.7486631,0.521590909,0.188636364,0.122727273,0.668181818,0.855681818,0.334090909,1.946590909,1.646590909,1,1,1,0.788157009,0.840965909,0.410726387,0.697004545,0,0,0.181827273,0.515177273
NRS18_ME_10194,1,WADEABLE,48.07,17.16718446,21.75,11.16052632,11.83443741,2,25,0.229090909,1.676363636,1.178712829,0.319270833,960,1.66741915,28.5,3.636363636,7.272727273,10.90909091,18.18181818,1.126175251,1.111751113,0.555668037,0.541243898,73,0,27,0.24619175,64.40875,16.73727576,0,0.020833333,0.089583333,0.004166667,0.008333333,0.033333333,0.241666667,0.2875,0.004166667,9.67e-6,82.59803922,23.52941176,0.213541667,0.210416667,0.045833333,0.319791667,0.488541667,0.275,0.911458333,0.854166667,0.875,0.875,0.791666667,0.727152939,0.484375,0.058823529,0.0625,0,0,0.0625,0
NRS18_ME_10003,1,BOATABLE,299.23,70.6470606,55.63636364,168.768,44.05577967,5,57.90909091,0.358181818,1.441818182,NA,0.064563829,1975.039743,-0.460409377,NA,0,99,99,NA,1.572920671,1.108992908,-1.569402284,-2.033330048,0,100,100,0.147230491,366.7618228,51.8670135,NA,0.004545455,0.220454545,0.027272727,0,0,0.027272727,0.027272727,0,0.001903636,5.213903743,NA,0.004545455,0,0.05,0.2875,0.032954545,0.028409091,0.895454545,0.370454545,0.136363636,0.136363636,0.136363636,0.339658252,0.266704545,0,0,0,0,0,0
NRS18_MT_10089,1,BOATABLE,97.4,35.91853859,47.81818182,51.725,28.19404734,6,55.95454545,0.763636364,1,NA,0.218808327,1987.216643,2.482565593,NA,0,0,0,NA,1.60720898,1.338825073,1.14374052,0.875356613,87,0,13,0.289466605,135.5836758,35.6800953,NA,0,0,0,0.036363636,0.013636364,0.095454545,0.159090909,0.013636364,0,32.48663102,NA,0.232954545,0.319318182,0.3,0.388636364,0.382954545,0.15,0.8625,1.071590909,0.863636364,0.863636364,0.863636364,0.494089493,0.582215909,0.472009293,0.893972727,0.068181818,0,0.893972727,0
NRS18_MT_10013,1,WADEABLE,43.67,15.96021252,25.12380952,10.37341667,7.9338,1,39.45454545,0.509090909,0.990909091,1.131666964,1.052,1000,1.383369015,28.75,4.615384615,13.07692308,17.69230769,17.69230769,1.946682537,1.790172653,-0.406803639,-0.563313523,97.02970297,0,2.97029703,0.181676208,60.51,14.69222222,0,0.003125,0,0.034375,0.05,0.034375,0.115625,0.228125,0.034375,0.00523377,65.44117647,14.79779412,0.07421875,0.29921875,0.23515625,0.24140625,0.17890625,0.108064516,0.49375,0.65546875,0.78125,0.75,0.75,0.50977818,0.394960938,0.513157034,1.054050424,0.140628125,0,1.054050424,0
NRS18_MT_10065,1,BOATABLE,56.9,19,33.81818182,17.975,10.7982578,3,44.18181818,1.063636364,1.390909091,NA,0.7525587,1384.708898,2.748576798,NA,0,0,0,NA,2.211044859,1.894127308,0.85444949,0.537531939,76,0,24,0.18977606,70.8795749,20.5667058,NA,0.009090909,0,0.004545455,0.022727273,0,0.15,0.195454545,0.004545455,0.002234545,33.82352941,NA,0.269318182,0.231818182,0.261363636,0.328409091,0.380681818,0.111363636,0.793181818,0.970454545,0.863636364,0.863636364,0.863636364,0.442349313,0.536704545,0.601216652,1.507627273,0.181818182,0,1.325804545,0.181822727
NRS18_MI_10002,2,BOATABLE,165.8,39.16244336,133.6363636,228.9,28.30519493,2,136,0.581818182,1.463636364,NA,0.011314235,3922.232005,0.121254826,NA,0,69,69,NA,0.566178014,0.178406429,-0.057151603,-0.444923188,0,0,100,0.170718908,152.4846732,36.3961457,NA,0.097727273,0.354545455,0.031818182,0.104545455,0.022727273,0.040909091,0.2,0.004545455,0.0055,61.76470588,NA,0.261363636,0.185227273,0.059090909,0.196590909,0.409090909,0.147727273,0.832954545,0.664772727,0.909090909,0.909090909,0.909090909,0.361249264,0.399147727,0.819921731,4.553140909,0.409090909,0,4.553140909,0
NRS18_NH_RF001,1,WADEABLE,24.98,13.10253272,7.528571429,1.9104,9.694126263,2,10.80909091,0.459090909,0.822727273,1.047792359,0.88125,160,1.528051368,23.30188679,7.619047619,0.952380952,8.571428571,22.85714286,1.525370659,1.383852548,0.14419882,0.002680709,48,3,52,0.388075511,54.911,11.56287349,0,0.059090909,0.063636364,0.013636364,0.068181818,0.213636364,0.1,0.368181818,0.004545455,0.105512458,96.25668449,96.65775401,0.177380952,0.397727273,0.072727273,0.080681818,0.229761905,0.052380952,0.361363636,0.372727273,1,0.952380952,0.952380952,0.429168747,0.267727273,0.694455054,2.272840909,0.030304545,0,2.272840909,0
NRS18_MT_10067,1,WADEABLE,60.63366337,25.42782837,20.42857143,11.14875,19.96979495,4,33.04545455,0.718181818,1.418181818,1.050866665,0.432333333,600,1.412779279,35.45454545,0.952380952,15.23809524,16.19047619,18.0952381,1.635500651,1.521992053,-0.109212775,-0.222721373,58.41584158,0,41.58415842,0.329351615,125.789,25.27822146,0,0.013636364,0.009090909,0.009090909,0.045454545,0.018181818,0.063636364,0.154545455,0,7.77061e-4,38.5026738,7.352941176,0.088636364,0.476136364,0.207954545,0.215909091,0.134090909,0.045454545,0.390909091,0.557954545,0.454545455,0.454545455,0.454545455,0.40830198,0.351079545,0.565795758,1.303063636,0.333336364,0,1.121236364,0.181827273
