"SITE_ID","VISIT_NO","PROTOCOL","XDEPTH_CM","SDDEPTH_CM","XWIDTH","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","XSLOPE","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDCBF_G08","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XGW","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG"
"FW08MA003",1,"BOATABLE",497.4,105.8836793,201.0909091,1137.82,107.3161298,218.1818182,1.584545455,2.984545455,1.332530395,0.053655755,4400,-0.460409377,NA,0,100,NA,"1.894438277",1.303289562,-1.763698939,-2.354847654,0,100,21.57541814,NA,0,0,0,0.072727273,0.007721364,50.13368984,NA,0.343181818,0.642045455,0.104545455,0.790909091,1.051136364,0.493919888,0.573011364,0.618499977,1.621231818,0.272727273,1.621231818,0
"FW08MA005",1,"BOATABLE",414.7,116.5796645,175.8909091,728.653,115.2300541,180.7545455,0.763636364,4.154545455,1.136072241,0.103646176,4400,-0.369568515,NA,0,94,NA,"1.892170601",1.421737801,-1.791306317,-2.261739116,2,98,27.78636462,NA,0,0.009090909,0.204545455,0.759090909,0.019377727,91.97860963,NA,0.213636364,0.396590909,0.289285714,0.692045455,1.279545455,0.740292766,0.675795455,0.352950692,0.545477273,0,0.393954545,0.151522727
"FW08MA009",1,"WADEABLE",57.75,30.6173434,18.455,10.5408,18.50656825,21.09090909,1.083,NA,1.033820704,0.246195676,633.6,1.9607351,34.36363636,0,9.523809524,11.42857143,"1.654539928",1.395890874,0.564844226,0.306195172,14,86,0.320460056,0,0,0.027272727,0.004545455,0.236363636,0,27.27272727,0,0.264772727,0.125,0.079545455,0.6,0.885227273,0.452050875,0.498352273,0.463419869,0.863654545,0.136363636,0.83335,0.030304545
"FW08MA009",2,"WADEABLE",48.9,28.26766007,18.36,8.652,14.10711879,24,0.92,1.45,1.12830805,0.263433655,574.2,2.005911002,24.72727273,0,4.761904762,4.761904762,"1.616589792",1.359429558,0.646481445,0.389321211,24,76,0.288489137,0,0,0,0,0.202272727,3.96203e-05,70.58823529,6.818181818,0.196590909,0.115909091,0.267045455,0.495454545,1.054545455,0.573261495,0.574545455,0.554063696,1.242472727,0.204545455,1.121254545,0.121218182
"FW08MA012",1,"BOATABLE",228.9,273.8092494,34.24545455,65.575,168.1880545,38.56363636,0.636363636,2.072727273,1.216527804,0.014208523,1100,-0.460409377,NA,0,100,NA,"0.368207622",0.082080764,-0.542490141,-0.828616999,0,100,73.47665117,NA,0,0,0.061363636,0.193181818,0.001142273,50.80213904,NA,0.228409091,0.371590909,0.173863636,0.415909091,0.8,0.539889134,0.46,0.386054507,0.628809091,0,0.378804545,0.250004545
"FW08MA015",1,"WADEABLE",19.52671756,7.092063001,2.451666667,0.527155556,7.46250488,5.77,1.062,NA,1.179032503,0.802605695,149,-0.149403983,91.2,1.052631579,87.36842105,88.42105263,"2.148638672",1.806010885,-1.955414868,-2.298042655,6.870229008,93.12977099,0.382168936,0,0,0,0.03,0.305,0.00950182,88.82352941,87.05882353,0.19,0.10375,0.0775,0.3575,0.585,0.608506043,0.36325,0.310347206,0.450005,0.15,0.450005,0
"FW08MA016",1,"WADEABLE",19.35,7.707237842,5.541,1.13324,6.239093284,8.181818182,0.790909091,0.980909091,1.410285346,0.296036851,237.6,1.080543365,75.09090909,3.80952381,24.76190476,29.52380952,"1.493997797",1.267916862,-0.187373497,-0.413454432,4,96,0.322433761,0,0.013636364,0.004545455,0.045454545,0.504545455,0.004078189,97.59358289,94.65240642,0.576136364,0.103571429,0.192045455,0.992045455,1.442045455,0.646915245,0.748920455,0.630498967,1.706352381,0,0.206352381,1.5
"FW08MA019",1,"BOATABLE",263.6,74.56974229,117.1545455,286.562,66.78706086,141.5454545,7.177777778,NA,1.180458768,0.013867675,4400,1.143310342,NA,0,1,NA,"1.3294453",0.938579348,0.204730993,-0.186134958,0,100,25.33651778,NA,0,0,0.004545455,0.190909091,0.003596364,85.42780749,NA,0.245454545,0.506818182,0.132954545,0.540909091,0.829545455,0.500866381,0.473295455,0.694445718,2.272740909,0.477272727,2.272740909,0
"FW08MA021",1,"BOATABLE",279.2178218,269.8234461,156.4545455,249.598,184.9043514,167.9,0,3.3,1.185649918,0.103646176,4400,3.15838959,NA,0,0,NA,"1.339954529",0.82581758,2.33257201,1.818435061,17,83,66.22225981,NA,0,0.05,0.004545455,0.740909091,0,53.20855615,NA,0.14,0.381818182,0.188636364,0.4175,0.794318182,0.526131491,0.457443182,0.450004125,0.818195455,0.075759091,0.818195455,0
"FW08MA020",1,"BOATABLE",252.2,85.66531068,214.7818182,522.994,63.18658475,223.0818182,0.645454545,3.57,1.108036513,0.016614882,4400,-0.460409377,NA,0,100,NA,"0.764201761",0.458996693,-0.91940607,-1.224611138,0,100,25.05415732,NA,0,0,0.077272727,0.379545455,0.003701818,85.56149733,NA,0.285227273,0.5,0.267045455,0.732954545,1.336363636,0.762071105,0.701363636,0.274734042,0.378804545,0,0.318195455,0.060609091
"FW08MA023",1,"BOATABLE",326.4,110.4400747,182.0909091,696.54,85.40911899,189.7272727,42.79333333,4.43,1.184829608,0.01344813,4400,0.296597804,NA,0,50,NA,"2.057097025",1.619391553,-1.322793749,-1.760499222,0,100,26.16700949,NA,0,0,0.022727273,0.125,0.006790455,79.67914439,NA,0.298863636,0.204545455,0.134090909,0.605681818,0.965909091,0.532462187,0.534659091,0.654452614,1.893959091,0.477272727,1.893959091,0
"FW08MA026",1,"WADEABLE",19.05,7.009913615,3.322222222,0.636222222,9.635237808,5,0.52,NA,2.046731,0.213444,148.5,-2.110924375,100,100,100,100,"0.63275895",0.953247297,-3.064171672,-2.743683325,0,100,0.505786762,0,0,0.131818182,0,1.034090909,0,99.19786096,88.10160428,0.063636364,0.022727273,0.765909091,0.188636364,1.621590909,0.937405696,0.829715909,0,0,0,0,0
"FW08TN003",1,"WADEABLE",14.32666667,11.1135063,2.035,0.31125,8.474993476,4.590909091,0.427272727,0.845454545,1.072940991,0.52333791,149,1.034596089,98.18181818,4.761904762,27.61904762,41.9047619,"1.194682668",1.23848577,-0.203889681,-0.16008658,27.33333333,72.66666667,0.591553756,0,0,0,0,0.218181818,0.001358097,81.81818182,86.09625668,0.303409091,0.218181818,0.016666667,0.363636364,0.397727273,0.423320467,0.278977273,0.67487989,2.075786364,0,0.575786364,1.5
"FW08TN009",1,"WADEABLE",8.726666667,11.53046543,1.352631579,0.149789474,7.664918245,2.472727273,0.409090909,1.445454545,1.180445049,0.381743,149,-0.182243189,94.72727273,27.61904762,48.57142857,76.19047619,"1.041275823",1.028034551,-1.21027774,-1.223519011,0,71.33333333,0.878332878,0,0,0,0.004545455,0.104545455,0.005895184,86.09625668,85.82887701,0.506818182,0.102272727,0.125,0.598863636,0.944318182,0.610821842,0.524943182,0.503762383,1.015163636,0.136363636,0.196972727,0.818190909
"FW08TN012",1,"BOATABLE",1268.9,635.1678296,240.2727273,2962.81,527.1245545,243.2727273,0.863636364,3.554545455,1.019555147,0.016163763,4055.92947,-0.460409377,NA,0,100,NA,"1.633394906",0.961546926,-1.421956303,-2.093804283,0,100,41.54185157,NA,0,0.052272727,0.045454545,0.352272727,0.007519545,65.64171123,NA,0.259090909,0.122727273,0.315909091,0.393181818,0.969318182,0.545615502,0.536193182,0.56146733,1.280331818,0.340909091,1.280331818,0
"FW08TN016",1,"BOATABLE",246.9,71.85415925,30.45454545,76.78,92.74952794,30.45454545,0,2.154545455,1.203724175,0.051294141,903.9299548,-0.460409377,NA,0,100,NA,"0.9861239",0.731175093,-1.19158447,-1.446533277,0,100,37.56562493,NA,0,0,0.054545455,0.220454545,0.004473636,81.4171123,NA,0.543181818,0.220454545,0.305681818,0.7125,1.246590909,0.81953077,0.660965909,0,0,0,0,0
"FW08TN028",1,"WADEABLE",46.4,22.88266072,6,2.9237,28.3325422,7.490909091,0.663636364,2.5,1.023681594,0.111011857,158.4,-0.845504479,100,23.80952381,98.0952381,99.04761905,"0.795224733",0.802176199,-1.647680677,-1.640729211,6,94,0.610615134,0,0,0,0.004545455,0.281818182,0.005203277,97.86096257,97.72727273,0.628409091,0.220454545,0.344318182,0.805681818,1.419318182,0.898132899,0.738693182,0,0,0,0,0
"FW08VT019",1,"BOATABLE",73.7,34.48480854,48.33636364,32.074,30.44179776,59.48181818,0.781818182,2.609090909,1.190993666,0.024296506,1804,0.750802112,NA,0,20,NA,"0.473872786",0.302940423,0.44786169,0.276929327,14,86,41.30501731,NA,0.08,0.004545455,0.084090909,0.224545455,0.003701818,40.90909091,NA,0.152272727,0.581818182,0.156818182,0.261363636,0.554545455,0.481091901,0.349545455,0.319597449,0.469718182,0,0.090913636,0.378804545
"FW08TN032",1,"BOATABLE",275.6,78.83392594,28.18181818,69.15,98.91722956,28.18181818,0,1.681818182,2.603104735,0.016628474,805.7718639,-0.460409377,NA,0,100,NA,"0.518977851",0.303034723,-0.7634441,-0.979387228,0,100,35.89159273,NA,0,0,0.009090909,0.134090909,0.001427727,54.54545455,NA,0.382954545,0.201136364,0.186363636,0.532954545,0.914772727,0.655026543,0.511647727,0.070423844,0.075759091,0,0.075759091,0
"FW08TN033",1,"BOATABLE",181.4,83.85918934,37.90909091,72.66,59.87533015,45.18181818,2.827272727,3.918181818,1.437146609,0.007128629,1552.913926,-0.434784683,NA,0,99,NA,"0.741042459",0.293791569,-0.728576253,-1.175827143,0,100,33.00734848,NA,0,0,0.063636364,0.186363636,0.007234091,43.04812834,NA,0.103409091,0.75,0.052272727,0.171590909,0.302272727,0.486358261,0.236022727,0,0,0,0,0
"FW08TN037",1,"BOATABLE",95.8,13.72014666,42.45454545,41.34,11.4907047,42.45454545,0,3.845454545,1.010865797,0.050658683,1150.414466,-0.445269233,NA,0,99,NA,"0.566801572",0.450452614,-0.895721848,-1.012070805,0,100,11.99447255,NA,0,0,0.063636364,0.190909091,0.01503,77.00534759,NA,0.480681818,0.15,0.188636364,0.6375,1.098863636,0.778301201,0.594488636,0,0,0,0,0
"FW08TN039",1,"BOATABLE",768.7,210.0488399,240,1670.2,183.421814,241.7272727,0.463636364,3.090909091,1.14586862,0.01986854,4205.718036,-0.460409377,NA,0,100,NA,"1.5092285",0.933143366,-1.393552743,-1.969637877,0,100,23.86130012,NA,0,0,0.054545455,0.413636364,0.008598636,77.94117647,NA,0.159090909,0.157954545,0.3375,0.432954545,1.052272727,0.712142831,0.573522727,0.21428852,0.272731818,0.068181818,0.20455,0.068181818
"FW08TN040",1,"BOATABLE",143.66,57.93451894,37.27272727,46.349,48.78218741,38.54545455,1.172727273,2.309090909,1.331923827,0.046606278,1814.723147,1.883013271,NA,0,0,NA,"1.077688094",0.823707183,1.059306088,0.805325177,2,98,33.95669456,NA,0.009090909,0.084090909,0.131818182,0.343181818,0.017133182,81.14973262,NA,0.3375,0.126136364,0.303409091,0.532954545,1.102272727,0.721408044,0.596022727,0.241387158,0.318195455,0,0.030304545,0.287890909
"FW08TN044",1,"WADEABLE",10.96,8.045908544,2.375,0.27565,5.977130179,5.254545455,0.527272727,1.418181818,1.572423391,0.251727589,149,1.322802661,60,2.857142857,53.33333333,57.14285714,"1.075459326",0.992819118,0.329983543,0.247343334,70,30,0.545358593,0,0,0,0.022727273,0.1,0.003338752,90.64171123,95.18716578,0.640909091,0.298863636,0.206818182,0.775,1.275,0.851326039,0.67375,0,0,0,0,0
"FW08TN051",1,"WADEABLE",16.78787879,8.863215346,3.655,0.60755,8.025603408,5.054545455,0.4,1.090909091,1.328409085,0.854307011,158.4,2.13560515,55.63636364,3.80952381,24.76190476,33.33333333,"1.51651173",1.452849261,0.682755888,0.619093419,43,57,0.478059409,49.52380952,0,0,0,0.504545455,0.001421363,99.19786096,98.93048128,0.385227273,0.278409091,0.377272727,0.560227273,1.371590909,0.742074735,0.717215909,0.42609544,0.74245,0,0.74245,0
"FW08TN068",1,"WADEABLE",13.55,15.48043731,2.34,0.39265,10.00377559,6.090909091,0.618181818,2.781818182,1.073164658,0.259745265,148.5,-0.036068307,96.18181818,0,88.57142857,90.47619048,"1.170490001",1.055708677,-1.091776984,-1.206558308,0,100,0.738286021,0,0,0,0.052272727,0.218181818,0.007344389,94.38502674,82.88770053,0.266666667,0.175,0.204761905,0.436904762,0.986904762,0.63288661,0.544107143,0.509302071,1.037913636,0,0.371213636,0.6667
"FW08RTN9004",1,"BOATABLE",263.34,45.23791652,33.40909091,92.578,68.83790857,36.09090909,1.190909091,2.736363636,1.020968617,0.057662975,1013.34303,-1.995388325,NA,93,100,NA,"1.162117701",1.0921095,-3.087497825,-3.157506026,0,100,26.14031616,NA,0,0,0.013636364,0.290909091,0.003045909,83.68983957,NA,0.581818182,0.179545455,0.281818182,0.625,1.095454545,0.796817508,0.592954545,0,0,0,0,0
"FW08RTN9005",1,"BOATABLE",189.9,40.38939255,20.77272727,37.54,50.91856218,26.04545455,0.563636364,1.363636364,1.010376021,0.014129841,739.3285128,-2.110924375,NA,100,100,NA,"0.099210664",0.274423932,-2.385348307,-2.210135039,0,100,26.81335554,NA,0,0.820454545,0.05,0.434090909,0.004949545,61.09625668,NA,0.305681818,0.175,0.160227273,0.442045455,0.815909091,0.520611413,0.467159091,0.535214868,1.151531818,0.098486364,1.151531818,0
"FW08RTNECO65J05",1,"WADEABLE",34.7,19.76707803,8.175,2.73665,16.09637074,15.84545455,0.5,1.236363636,1.075756305,0.276311,237.6,1.180177907,79.45454545,0,13.33333333,37.14285714,"1.109098803",1.112279137,0.06789877,0.071079104,67,33,0.463872355,0,0,0,0,0.440909091,0.00091238,89.30481283,61.89839572,0.440909091,0.131818182,0.25,0.502272727,1.014772727,0.722595531,0.556647727,0.250001705,0.333336364,0,0.333336364,0
"FW08RTNECO65E08",1,"WADEABLE",5.08,2.172185365,1.035,0.052,1.933006125,2.636363636,0.6,2.781818182,1.462420651,0.005347606,149,0.023801488,88.81818182,0.952380952,84.76190476,84.76190476,"-0.378991734",-0.66151033,0.685311818,0.402793222,70,30,0.380513017,0,0,0,0,0.068181818,0.018150891,95.72192513,95.58823529,0.121590909,0.123863636,0.682954545,0.667045455,2.0875,0.986997442,1,0,0,0,0,0
"FW08RI001",1,"WADEABLE",46.28,20.77881594,5.805,2.83585,22.68766715,7.781818182,0.549090909,0.910909091,1.108915767,0.420226409,148.5,1.606563387,31.2,0.952380952,5.714285714,15.23809524,"1.376352588",1.354051447,0.25251194,0.230210799,3,97,0.49022617,0,0.027272727,0.122727273,0,0.322727273,0,94.65240642,95.98930481,0.289772727,0.135227273,0.367045455,0.580681818,1.239772727,0.566783588,0.657897727,0.709253151,2.439418182,0.75,2.439418182,0
"FW08RI001",2,"WADEABLE",43.15,18.23326685,6.1,2.928210526,20.21062586,8.272727273,0.716363636,1.145,1.482824011,0.416406024,148.5,1.730530935,39.45454545,0,6.666666667,15.23809524,"1.519726699",1.430987313,0.299543622,0.210804236,20,80,0.468380669,0,0.004545455,0.022727273,0,0.329545455,0,94.65240642,94.78609626,0.239772727,0.184090909,0.305681818,0.547727273,1.229545455,0.582176419,0.653295455,0.682695816,2.15155,0.681818182,2.15155,0
"FW08RI003",2,"BOATABLE",254.7,295.2315072,47.5,98.94,202.7240657,51.5,1.016,3.47,1.073408443,0.040893315,1080,0.867381243,NA,0,40,NA,"0.921139305",0.62992092,0.237460323,-0.053758062,0,100,79.59327275,NA,0,0.016666667,0.091666667,0.354166667,0.006593333,93.1372549,NA,0.164583333,0.302083333,0.260416667,0.472916667,0.927083333,0.463440587,0.5171875,0.794873197,3.875033333,0.625,3.875033333,0
"FW08RI004",1,"BOATABLE",89.62921348,16.64494328,36.49090909,33.25066667,12.97312971,37.53636364,0.163636364,1.572727273,1.131536856,0.089565107,1408,1.90401849,NA,0,0,NA,"0.924879979",0.756404448,1.147614042,0.979138511,0,100,14.47422019,NA,0,0.454545455,0.084090909,0.731818182,0,88.63636364,NA,0.213636364,0.468181818,0.364772727,0.605681818,1.517045455,0.653052188,0.782670455,0.603612174,1.522781818,0.030304545,1.477327273,0.045454545
"FW08RI004",2,"BOATABLE",103.2323232,16.83220206,36.73636364,37.398,12.93097456,36.73636364,0,1.454545455,1.139036557,0.089565107,1452,0.731006551,NA,0,39.39393939,NA,"0.882777321",0.743523656,-0.012517105,-0.15177077,0,100,12.52609082,NA,0,0.279545455,0.045454545,0.638636364,0,72.19251337,NA,0.263636364,0.422727273,0.314772727,0.597727273,1.525,0.701913901,0.78625,0.41334272,0.704572727,0.060609091,0.704572727,0
"FW08RI003",1,"BOATABLE",284.375,320.6503116,48.16666667,98.1,222.47464,51.5,0.9,117.38,1.076658272,0.040893315,1340,1.395492487,NA,0,0,NA,"0.932394157",0.617584629,0.777907858,0.46309833,0,100,78.23284045,NA,0,0.05,0.041666667,0.408333333,0.019535833,97.05882353,NA,0.127083333,0.379166667,0.31875,0.35625,0.841666667,0.426351133,0.47875,0.833718322,5.013891667,1.375,5.013891667,0
"FW08RI005",1,"BOATABLE",208.3,126.0355489,53.54545455,129.1,98.04733905,60.09090909,0.583,NA,1.246785947,0.261515058,2368,0.311737948,NA,0,49,NA,"1.650608624",1.47967757,-1.167939622,-1.338870677,0,100,47.07025398,NA,0,0.093181818,0.022727273,0.209090909,0.000475909,87.29946524,NA,0.254545455,0.096590909,0.373863636,0.717045455,1.426136364,0.673391801,0.741761364,0.535211922,1.151518182,0.136363636,1.151518182,0
"FW08RI006",1,"BOATABLE",191.1,41.9450097,45.79181818,93.1504,27.28665357,47.43,1.01,46.2425,1.021732001,0.058090311,2288,0.021766351,NA,0,73,NA,"1.505021861",1.021483559,-0.999717208,-1.48325551,0,100,14.27873028,NA,0,0.097727273,0.113636364,0.375,0.003807273,73.12834225,NA,0.378409091,0.084090909,0.4,0.618181818,1.372727273,0.558639106,0.717727273,0.679611806,2.121213636,0.409090909,2.121213636,0
"FW08RI007",1,"BOATABLE",142.6,221.4443862,36.22727273,42.613,92.47635814,41.54545455,0.363636364,1.718181818,1.437803758,0.046260394,1232,1.22461731,NA,11,42,NA,"0.570878499",0.437852128,0.786765182,0.65373881,0,100,64.85018102,NA,0.004545455,0.090909091,0.009090909,0.413636364,0,75.6684492,NA,0.321590909,0.503409091,0.234090909,0.632954545,1.355681818,0.723860052,0.710056818,0.31607139,0.462140909,0,0.462140909,0
"FW08RI008",1,"BOATABLE",95.1,35.51909431,25,23.15,25.86597418,27.63636364,0.702727273,1.405555556,1.273901425,0.067637823,1320,0.710326801,NA,0,54.54545455,NA,"0.991441956",0.801660628,-0.091333827,-0.281115155,9,91,27.19871102,NA,0,0.054545455,0.059090909,0.209090909,0.014015,95.85561497,NA,0.423863636,0.063636364,0.432954545,0.8125,1.634090909,0.887213323,0.835340909,0.131581233,0.151518182,0,0.151518182,0
"FW08RI009",1,"BOATABLE",281.3,86.90706751,36.90909091,97.79,26.52235507,40.90909091,0.668,1.625,2.170155209,0.074762385,1400,0.001690599,NA,0,70.96774194,NA,"1.769144467",1.216659572,-1.214968973,-1.767453868,0,100,9.428494516,NA,0.004545455,0.018181818,0.004545455,0.245454545,0,90.10695187,NA,0.155681818,0.217045455,0.4125,0.430681818,1.167045455,0.578119717,0.625170455,0.660723041,1.947444481,0.225,1.947444481,0
"FW08RI010",1,"BOATABLE",178.43,94.48769414,41.72727273,72.458,93.97479614,48.45454545,1.302727273,2.667142857,1.097746181,0.066278639,913,1.711247841,NA,0,8,NA,"1.199265571",0.988760144,0.722487697,0.51198227,9,91,52.66759858,NA,0,0.004545455,0.027272727,0.281818182,0.000475909,69.38502674,NA,0.198809524,0.145238095,0.339285714,0.544047619,1.263095238,0.548189162,0.668392857,0.65979399,1.939395455,0.681818182,1.939395455,0
"FW08RI011",1,"BOATABLE",135.7,42.66986257,32.20909091,44.211,55.82737169,33.34545455,0.254545455,1.772727273,1.030750286,0.046260394,1100,1.230894694,NA,0,32,NA,"0.607400121",0.523440329,0.707454366,0.623494574,0,100,41.14028865,NA,0,0.027272727,0.065909091,0.638636364,0,74.59893048,NA,0.2625,0.454545455,0.206818182,0.559090909,1.204545455,0.641187547,0.642045455,0.46775052,0.878818182,0,0.454568182,0.42425
"FW08RI012",1,"WADEABLE",20.96,15.48079292,2.3175,0.5849,10.96274174,3.781818182,0.584,0.721,1.205526613,0.69926289,148.5,0.026009779,77.61818182,31.42857143,49.52380952,76.19047619,"1.573659256",1.499005898,-1.472996119,-1.547649477,0,100,0.523031572,0,0.068181818,0.159090909,0,0.638636364,0.012646011,100,100,0.352272727,0.226136364,0.359090909,0.731818182,1.539772727,0.873567389,0.792897727,0.159239953,0.1894,0,0.1894,0
"FW08RI013",1,"BOATABLE",136.66,41.43029195,20.88888889,26.25,59.52418901,26.55555556,0.743333333,2.36,1.448974989,0.047348683,944,-0.399848803,NA,0,96,NA,"0.918285469",0.682777993,-1.082626796,-1.318134272,0,100,43.55640935,NA,0,0.522727273,0.136363636,0.329545455,0.014755,70.45454545,NA,0.278409091,0.170454545,0.294318182,0.735227273,1.278409091,0.635462164,0.675284091,0.482354159,0.931822727,0.136363636,0.931822727,0
"FW08RI016",1,"BOATABLE",139.8,35.95676416,22.06363636,27.228,52.68469936,22.68181818,0.109090909,1.045454545,1.222153996,0.145534809,660,0.145196368,NA,0,60,NA,"1.104853631",0.989991606,-0.844795239,-0.959657263,0,100,37.68576492,NA,0,0.111363636,0.040909091,0.836363636,0,78.47593583,NA,0.152272727,0.3875,0.370454545,0.434090909,1.473863636,0.822474902,0.763238636,0.095892888,0.106063636,0,0.075759091,0.030304545
"FW08RI017",1,"WADEABLE",66.68,25.36038428,10.835,7.5457,32.03257039,13.81818182,0.783636364,1.082,1.018299637,0.143243827,316.8,1.473621815,64.90909091,2.857142857,12.38095238,13.33333333,"1.123907112",1.01941282,0.454208996,0.349714704,5,95,0.480392477,0,0.027272727,0.013636364,0.056818182,0.613636364,0.032191383,86.36363636,79.14438503,0.156818182,0.205681818,0.438636364,0.454545455,1.225,0.506030015,0.65125,0.773198214,3.409136364,0.477272727,3.409136364,0
"FW08RI017",2,"WADEABLE",61.35,28.01059504,10,6.475,35.50965451,13.18181818,0.901,1.37,1.049408701,0.206684951,277.2,1.473780218,55.45454545,1.904761905,13.33333333,16.19047619,"1.298166873",1.213560647,0.260219571,0.175613345,13,87,0.578804474,0,0,0,0.009090909,0.263636364,0.002229338,83.95721925,69.9197861,0.1875,0.123863636,0.347727273,0.448863636,1.182954545,0.515605539,0.632329545,0.746644187,2.947018182,0.409090909,2.947018182,0
"FW08MN005",1,"WADEABLE",78.74666667,15.04676677,2.276363636,1.852354545,54.43082308,9.036363636,0.17,0.17,2.096870923,0.040107076,149,-1.54149514,96.4,83,83,83,"-0.186012807",0.053849289,-1.595344428,-1.355482332,0,100,0.691214313,0,0,0.234090909,0,0.740909091,0.000560004,86.36363636,18.85026738,0,0,0.002272727,0,0.006818182,0.448834689,0.103068182,0,0,0,0,0
"FW08MN006",1,"WADEABLE",34.71287129,10.27651364,5.988235294,2.045058824,12.98730261,9.381818182,0.681818182,1.472727273,1.063778245,0.025950531,280,3.459520792,12.27272727,2.857142857,2.857142857,2.857142857,"0.549002748",0.198586647,3.260934145,2.910518044,7,93,0.374135072,0,0.022727273,0.004545455,0.079545455,0.277272727,0.005192414,73.26203209,40.77540107,0.293181818,0.070454545,0.05875,0.525,0.722727273,0.537809019,0.425227273,0.518255911,1.075790909,0.136363636,0.4697,0.606090909
"FW08MN008",1,"WADEABLE",25.92,11.47832507,2.593,0.66359,11.21854743,4.01,17.25,17.25,1.504603588,0.022918315,223.5,-2.110924375,95.09090909,89.52380952,89.52380952,89.52380952,"1.615684779",1.436347979,-3.547272353,-3.726609154,0,100,0.43281433,0,0,0.295454545,0,0.829545455,0,90.37433155,69.2513369,0,0,0.586363636,0,1.320454545,0.859101685,0.694204545,0,0,0,0,0
"FW08MN010",1,"WADEABLE",29.03738318,13.01517636,6.725,2.1078125,14.72199874,8.609090909,0.517272727,1.193,1.120668732,0.18719057,254.4,0.242349758,72.90909091,24.76190476,39.04761905,60,"0.981897331",0.925215851,-0.682866092,-0.739547572,17.75700935,82.24299065,0.507001566,0,0.427272727,0.325,0.013636364,0.435454545,0.001958311,51.60427807,21.52406417,0.088636364,0.081818182,0.006818182,0.120454545,0.161363636,0.318741181,0.172613636,0.667629247,2.008688312,0,0.651545455,1.357142857
"FW08MN011",1,"WADEABLE",37.27272727,17.59425943,8.549047619,3.00137619,18.38902477,21.54090909,0.702727273,0.6675,1.189741647,0.031107567,392.4,-0.237909195,76.09090909,28.57142857,68.57142857,76.19047619,"0.392391373",0.278025964,-0.515935159,-0.630300567,2.727272727,97.27272727,0.493364079,0,0.009090909,0.190909091,0.004545455,0.379545455,0.000700845,87.43315508,34.89304813,0.05,0.056818182,0.3,0.226136364,1.153409091,0.764800292,0.619034091,0.185191221,0.227281818,0,0.090913636,0.136368182
"FW08MN053",1,"BOATABLE",520.6,177.3190926,453.1,2522.98,118.2228336,393.4444444,0.214,1.632,1.061776236,0.007807577,4412.686331,NA,NA,NA,NA,NA,"",0.355051672,NA,NA,0,100,22.70895765,NA,0.05,0.388636364,0.027272727,0.215909091,0.001427727,40.10695187,NA,0.084090909,0.168181818,0.163636364,0.452272727,1.179545455,0.542045612,0.630795455,0.452286703,0.825772727,0.272727273,0.825772727,0
"FW08NC001",1,"WADEABLE",16.61333333,7.887452159,3.5415,0.49114,6.148125066,6.987272727,0.52,1.095454545,1.353972067,1.182806853,149,1.136662455,57.03703704,0.952380952,32.38095238,43.80952381,"1.774891294",1.702770926,-0.566108471,-0.63822884,7.482993197,92.5170068,0.370071733,9.523809524,0,0,0.004545455,0.552272727,0.001056571,93.85026738,95.58823529,0.480681818,0.255681818,0.077272727,0.738636364,1.093181818,0.692816475,0.591931818,0.405282252,0.681469913,0,0.681469913,0
"FW08NC001",2,"WADEABLE",15.65,7.902659059,2.849,0.370865,5.310472818,6.181818182,0.962727273,1.359090909,1.208543909,1.081133875,148.5,1.11543841,64.36363636,0,43.80952381,43.80952381,"2.190560032",1.896399834,-0.780961424,-1.075121622,35,65,0.339327337,10.47619048,0,0,0,0.213636364,0.001198257,94.9197861,98.52941176,0.3,0.219318182,0.130681818,0.5,0.939772727,0.58148504,0.522897727,0.605974854,1.537909091,0,1.537909091,0
"FW08NC002",1,"WADEABLE",32.91,12.71688212,5.966,1.92157,9.077726361,8.240909091,2.890909091,1.235,1.364724957,3.429764935,158.4,1.704311908,30.90909091,0.952380952,13.33333333,19.04761905,"3.17029256",2.863267325,-1.158955417,-1.465980652,69,31,0.275834894,1.904761905,0,0,0.004545455,0.911363636,0.011219127,95.98930481,97.99465241,0.452272727,0.575,0.292045455,0.853409091,1.746590909,0.743745886,0.885965909,0.518248527,1.075759091,0,1.075759091,0
"FW08NC002",2,"WADEABLE",29.73,12.61701192,6.293157895,1.872710526,8.595411426,8.663636364,1.048181818,1.25,1.233546647,3.600162146,158.4,1.888870743,40.90909091,0,13.33333333,15.23809524,"2.807846299",2.489871279,-0.601000536,-0.918975556,47,53,0.289115756,0,0,0,0.009090909,0.925,0.003397167,98.6631016,97.86096257,0.286363636,0.311363636,0.392045455,0.748863636,1.6375,0.721981811,0.836875,0.544828214,1.196972727,0,1.196972727,0
