"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"FW08RMO9112",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RMO9113",1,"R",10,10,3.117115839,0,0,0,10,10,8,53.9
"FW08MS004",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MS002",1,"R",0,10,10,10,10,0,10,10,8,75
"FW08MS006",1,"S",1.561307943,0,0,8.806774194,NA,10,10,NA,6,NA
"FW08MS007",1,"S",10,10,0,0,0,10,0.5,10,8,50.63
"FW08MS008",1,"S",10,6.911605682,10,10,10,10,6,10,8,91.14
"FW08MS009",1,"R",10,10,8.244354286,10,0,10,10,10,8,85.31
"FW08MS010",1,"S",8.867103759,10,5.613565714,10,9.56097561,10,10,10,8,92.55
"FW08MS013",1,"R",0,0,0,4.107526882,0,10,10,10,8,42.63
"FW08MS014",1,"S",0,0,0,4.692537634,NA,10,10,NA,6,NA
"FW08MS016",1,"S",6.661521805,4.823331898,7.138422857,10,0,10,10,10,8,73.28
"FW08MS017",1,"S",10,10,1.424708571,8.430107527,0,NA,10,10,7,71.22
"FW08MS019",1,"S",0.683055293,0,0,0,NA,10,10,NA,6,NA
"FW08MS020",1,"R",10,10,10,10,10,0,7.5,9.95,8,84.31
"FW08MS020",2,"R",10,10,10,10,10,0,10,10,8,87.5
"FW08MS023",1,"T",10,10,0,10,0,10,10,10,8,75
"FW08MS025",1,"S",4.052996992,3.1025226,6.780857143,10,7.914634146,10,10,10,8,77.31
"FW08MS025",2,"S",1.338434586,0,4.36,10,8.475609756,10,2,10,8,57.72
"FW08MS026",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MS026",2,"S",10,10,9.838925714,10,10,10,10,10,8,99.8
"FW08MS033",1,"?",7.637067669,10,0,4.322580645,0,0,0,10,8,39.95
"FW08MS034",1,"R",10,10,0,10,0,0,10,10,8,62.5
"FW08MS038",1,"R",10,10,10,10,2.390243902,0,10,10,8,77.99
"FW08MS042",1,"S",10,10,0,7.010752688,0,10,10,10,8,71.26
"FW08MS045",1,"T",10,10,0,8.365591398,0,10,0.5,10,8,61.08
"FW08MS048",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MS050",1,"S",9.460914286,9.3763065,0.489074286,5.053763441,10,10,10,10,8,80.48
"FW08MS052",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MS053",1,"S",0,0,10,10,10,10,0,10,8,62.5
"FW08MS053",2,"S",0,0,8.621142857,9.11827957,10,10,10,10,8,72.17
"FW08MS058",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MS062",1,"R",10,10,0,0,0,10,8.5,10,8,60.63
"FW08MS064",1,"R",10,10,10,10,8.914634146,10,10,10,8,98.64
"FW08MS069",1,"S",7.80672782,0,6.489428571,9.827956989,4.329268293,10,9,10,8,71.82
"FW08MS070",1,"S",2.524793611,0,0,8.061397849,NA,10,10,NA,6,NA
"FW08MS083",1,"S",2.721940689,0,0,0,NA,NA,10,NA,5,NA
"FW08MS084",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MS086",1,"R",10,10,6.167782857,5.741935484,9.134146341,0,10,10,8,76.3
"FW08MS094",1,"S",0,0,0,0,NA,10,10,NA,6,NA
"FW08MS100",1,"S",10,4.563417994,2.984857143,10,0,10,10,10,8,71.94
"FW08MS101",1,"S",10,1.184537236,0.961851429,9.612903226,0,0,10,10,8,52.2
"FW08MS127",1,"S",0,0,0,0,NA,10,7.5,NA,6,NA
"FW08MS139",1,"S",0,0,0,0,NA,10,10,NA,6,NA
"FW08MS147",1,"S",0,0,0,4.72516129,NA,10,10,NA,6,NA
"FW08MS191",1,"S",0,0,0,6.322774194,NA,10,10,NA,6,NA
"FW08MS203",1,"S",0,0,0,0,NA,10,10,NA,6,NA
"FW08MS211",1,"S",2.680313182,0,0,0,NA,10,10,NA,6,NA
"FW08MS238",1,"S",0,0,2.4,0,NA,10,10,NA,6,NA
"FW08RMS9252",1,"R",10,7.861635816,10,10,0,10,7,10,8,81.08
"FW08RMS9254",1,"R",10,10,7.687428571,10,10,10,8.5,10,8,95.23
"FW08RMS9306",1,"S",0.097794737,9.537632372,2.765565714,10,10,10,4.5,10,8,71.13
"FW08RMS9418",1,"R",10,8.480051657,9.911142857,10,6.731707317,10,10,10,8,93.9
"FW08RMS9447",1,"R",7.308351128,10,10,10,10,10,10,10,8,96.64
"FW08RMS9463",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMS9999",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT005",1,"R",10,10,10,10,0.696202532,10,10,10,8,88.37
"FW08MT001",1,"S",10,10,8.341021739,10,10,10,10,10,8,97.93
"FW08MT001",2,"S",10,10,10,8.875,0,10,10,10,8,86.09
"FW08MT017",1,"S",10,10,10,7.1875,10,10,10,10,8,96.48
"FW08MT015",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT008",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT006",1,"S",10,10,0.005458554,3.297180043,0.860613811,10,10,10,8,67.7
"FW08MT007",1,"S",2.91545045,10,10,10,2.658227848,10,10,10,8,81.97
"FW08MT019",1,"S",10,10,0.07313933,10,10,10,10,10,8,87.59
"FW08MT010",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT004",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT002",1,"R",10,10,10,0,10,10,10,10,8,87.5
"FW08MT002",2,"S",10,10,5.632601411,7.874186551,6.345268542,10,10,10,8,87.32
"FW08MT013",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT012",1,"S",10,10,10,9.154013015,10,10,10,10,8,98.94
"FW08MT014",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MT020",1,"S",10,10,10,10,1.012658228,10,10,10,8,88.77
"FW08MT022",1,"T",9.776369369,8.504124294,10,10,4.746835443,10,10,10,8,91.28
"FW08MT022",2,"T",7.91290991,4.387175141,10,10,10,10,10,10,8,90.38
"FW08MT023",1,"S",10,10,9.858791887,10,10,0,10,10,8,87.32
"FW08MT024",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT025",1,"S",10,10,10,10,8.742966752,10,10,10,8,98.43
"FW08MT025",2,"S",10,10,10,10,10,NA,10,10,7,100
"FW08MT029",1,"S",10,10,10,9.869848156,8.554987212,10,10,10,8,98.03
"FW08MT030",1,"S",10,10,10,10,10,0,10,10,8,87.5
"FW08MT031",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT032",1,"S",10,10,10,10,9.450127877,10,10,10,8,99.31
"FW08MT033",1,"S",10,10,10,10,9.398976982,10,10,10,8,99.25
"FW08MT035",1,"S",0.007324324,0,5.938456522,0,0,10,10,10,8,44.93
"FW08MT036",1,"T",10,10,3.860837743,8.958785249,10,10,10,10,8,91.02
"FW08MT038",1,"S",10,10,7.881934783,10,0,10,10,10,8,84.85
"FW08MT039",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MT041",1,"S",10,10,9.225308642,10,10,NA,10,10,7,98.89
"FW08MT042",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MT043",1,"T",10,10,10,10,10,10,10,10,8,100
"FW08MT044",1,"S",5.93193799,1.749230833,10,6.659436009,10,0,10,10,8,67.93
"FW08MT045",1,"S",10,4.100734167,10,6.334056399,10,NA,10,10,7,86.34
"FW08MT047",1,"T",10,10,10,6.485900217,10,10,10,10,8,95.61
"FW08MT048",1,"S",10,10,0,1.127982646,0,0,10,10,8,51.41
"FW08MT049",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT050",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT051",1,"R",10,7.998327684,10,10,1.075949367,10,10,10,8,86.34
"FW08MT052",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT053",1,"S",10,10,10,4.707158351,10,10,10,10,8,93.38
"FW08MT054",1,"S",10,9.14519209,10,10,0,10,10,10,8,86.43
"FW08MT055",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT056",1,"S",10,10,10,0.737527115,9.437340153,10,10,10,8,87.72
"FW08MT058",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MT059",1,"T",9.253659817,0,10,0,10,NA,10,10,7,70.36
"FW08MT060",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MT061",1,"S",8.522881015,10,10,8.655097614,10,10,10,10,8,96.47
"FW08MT062",1,"S",0,0,10,2.8125,0,10,10,10,8,53.52
"FW08MT063",1,"S",10,10,9.195873016,10,10,10,10,10,8,98.99
"FW08MT066",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT071",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT080",1,"S",10,10,0,7.353579176,10,10,10,10,8,84.19
"FW08MT087",1,"R",0,7.327853107,0,10,10,0,10,10,8,59.16
"FW08MT088",1,"S",10,10,8.546181658,10,10,10,10,10,8,98.18
"FW08MT090",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MT091",1,"T",10,10,0,0,0,NA,10,10,7,57.14
"FW08MT093",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT094",1,"R",10,10,8.985282187,10,10,10,10,10,8,98.73
"FW08MT098",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT103",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MT111",1,"S",10,10,4.55021164,10,9.998721228,10,10,10,8,93.19
"FW08MT124",1,"S",NA,NA,NA,NA,NA,NA,10,NA,1,NA
"FW08RMT222052",1,"S",10,10,10,10,10,0,10,10,8,87.5
"FW08RMT224909",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMT9001",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMT9006",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RMT9008",1,"R",10,8.539412429,10,10,10,10,10,10,8,98.17
"FW08RMT9009",1,"T",10,10,10,10,10,10,10,10,8,100
"FW08RMT9011",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMT9012",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMT9013",1,"S",7.046432934,10,10,5.90021692,10,10,10,10,8,91.18
"FW08RMT9130",1,"T",10,10,0,10,6.625319693,10,10,10,8,83.28
"FW08NC001",1,"R",10,10,5.941137026,10,7.803203661,10,10,10,8,92.18
"FW08NC001",2,"S",10,10,0,10,0,10,10,10,8,75
"FW08NC011",1,"S",7.873112312,10,0,0,0,0,10,10,8,47.34
"FW08NC012",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08NC003",1,"S",10,10,0,0,9.405034325,0,10,10,8,61.76
"FW08NC010",1,"S",0,7.449358588,0,0,0,10,0,10,8,34.31
"FW08NC008",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08NC013",1,"T",8.262744745,10,2.138833819,5.20754717,0,0,10,10,8,57.01
"FW08NC002",1,"S",10,10,8.152507289,5.849056604,10,10,10,10,8,92.5
"FW08NC002",2,"S",10,10,1.527696793,4.905660377,8.604118993,10,10,10,8,81.3
"FW08NC015",1,"T",0,7.93073327,0,0,10,10,10,10,8,59.91
"FW08NC017",1,"S",4.34100961,10,10,8.226415094,10,10,10,10,8,90.71
"FW08NC021",1,"T",2.260961654,3.120447697,6.221565714,1.182795699,10,10,10,10,8,65.98
"FW08NC021",2,"T",8.389934586,6.266302195,0,0,5.951219512,10,10,10,8,63.26
"FW08NC023",1,"S",0,2.215230306,0,0,0,0,10,10,8,27.77
"FW08NC024",1,"S",10,10,0,0,0,0,10,10,8,50
"FW08NC025",1,"S",7.534301502,10,0,0.452830189,0,10,10,10,8,59.98
"FW08NC026",1,"S",10,10,10,10,8.81006865,0,10,10,8,86.01
"FW08NC029",1,"S",2.812357143,5.889875161,0,1.591397849,10,10,10,10,8,62.87
"FW08NC032",1,"S",7.347955556,10,0,0,0,10,10,10,8,59.18
"FW08NC034",1,"S",0,0,10,10,10,10,10,10,8,75
"FW08NC035",1,"T",9.492725564,7.700309944,0,0,0,10,10,10,8,58.99
"FW08NC036",1,"T",0,9.438760603,0,0,0,0,10,10,8,36.8
"FW08NC037",1,"T",9.842649624,7.449358588,0,0,0,10,10,10,8,59.12
"FW08NC039",1,"S",4.6256,9.869246664,4.041142857,7.139784946,10,10,10,10,8,82.09
"FW08NC040",1,"S",8.677787988,10,9.379183673,0,0.526315789,0,10,10,8,60.73
"FW08NC041",1,"T",6.882090691,10,8.81303207,0,0.549199085,10,10,10,8,70.31
"FW08NC042",1,"S",10,10,9.994344023,10,8.695652174,10,10,10,8,98.36
"FW08NC044",1,"S",10,9.385269049,6.712,9.376344086,10,10,10,10,8,94.34
"FW08NC046",1,"R",9.991102256,6.024313388,10,1.462365591,10,10,0,10,8,71.85
"FW08NC049",1,"T",2.909533934,9.867523091,0,0,4.645308924,10,10,10,8,59.28
"FW08NC050",1,"S",7.541633835,8.999879466,6.314285714,7.505376344,10,10,5.5,10,8,82.33
"FW08NC050",2,"S",9.545744361,9.940947051,7.74264,8.559139785,10,10,3,10,8,85.99
"FW08NC055",1,"S",9.473993393,10,0,0,8.215102975,10,10,10,8,72.11
"FW08NC061",1,"S",5.162625826,10,0,0,0,10,10,10,8,56.45
"FW08NC079",1,"S",NA,NA,NA,NA,NA,10,0,NA,2,NA
"FW08NC083",1,"S",6.767559398,4.411054671,0,0,0,10,10,10,8,51.47
"FW08NC086",1,"T",10,10,10,10,7.231121281,10,10,10,8,96.54
"FW08NC096",1,"S",7.017615015,10,0,0,0,0,10,10,8,46.27
"FW08NC102",1,"S",7.839231231,9.858692743,0,0,0,10,10,10,8,59.62
"FW08NC116",1,"T",9.135182583,10,0,8.226415094,0,0,10,10,8,59.2
"FW08NC117",1,"T",0,10,0,7.471698113,0.457665904,0,0,10,8,34.91
"FW08NC120",1,"S",9.313058258,10,0,10,0.686498856,10,9.5,10,8,74.37
"FW08NC139",1,"S",6.399285285,10,0,0,0,0,7.5,10,8,42.37
"FW08NC145",1,"S",6.483987988,10,0.927113703,10,1.281464531,10,10,10,8,73.37
"FW08NC158",1,"S",1.762584962,0,10,0,10,10,10,10,8,64.7
"FW08RNC9040",1,"R",10,10,10,0,10,NA,7.5,10,7,82.14
"FW08RNC9085",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RNC9102",1,"R",8.241481955,10,2.22128,10,10,0,10,10,8,75.58
"FW08ND007",1,"R",0,7.261461928,0,9.21859545,10,10,10,10,8,70.6
"FW08ND004",1,"S",0,5.977472683,0.402679275,5.588526212,8.725490196,10,10,10,8,63.37
"FW08ND012",1,"T",10,10,1.704691358,0,6.401534527,10,10,10,8,72.63
"FW08ND005",1,"T",10,10,10,5.68329718,10,10,10,10,8,94.6
"FW08ND005",2,"T",10,10,10,5.227765727,10,10,10,10,8,94.03
"FW08ND006",1,"S",10,10,8.595511464,9.566160521,5.006393862,10,NA,10,7,90.24
"FW08ND006",2,"R",10,10,10,10,8.641943734,10,10,10,8,98.3
"FW08ND017",1,"S",10,10,10,5.054229935,10,10,10,10,8,93.82
"FW08ND010",1,"S",10,10,0,0,10,10,10,7.85,8,72.31
"FW08ND018",1,"S",9.069819695,10,3.077601411,4.490238612,10,10,10,10,8,83.3
"FW08ND011",1,"S",0,6.774509859,0,0.37586548,10,10,10,10,8,58.94
"FW08ND003",1,"S",0,3.044239576,0,5.143422354,10,10,10,10,8,60.23
"FW08ND015",1,"T",10,10,0.689920635,0,6.138107417,10,10,10,8,71.04
"FW08ND013",1,"T",10,8.969336944,0,0,10,10,NA,6.3,7,64.67
"FW08ND001",1,"T",10,10,3.693835979,0,4.542199488,10,10,10,8,72.8
"FW08ND002",1,"S",10,4.814493889,10,4.924078091,10,10,10,10,8,87.17
"FW08ND016",1,"S",0,6.395625127,0,7.27992087,10,10,10,10,8,67.09
"FW08ND020",1,"S",0,2.830538851,0,2.136498516,0,10,10,10,8,43.71
"FW08ND021",1,"S",10,10,0,0,0,NA,10,10,7,57.14
"FW08ND022",1,"S",10,10,0,0,5.872122762,10,10,10,8,69.84
"FW08ND023",1,"S",0,6.553507287,2.950401891,0.771513353,10,0,10,10,8,50.34
"FW08ND024",1,"T",10,10,10,0,10,10,10,10,8,87.5
"FW08ND026",1,"S",10,5.484396667,10,0,10,10,10,10,8,81.86
"FW08ND027",1,"S",0,4.367983322,10,9.287833828,9.450980392,10,10,10,8,78.88
"FW08ND028",1,"S",10,10,6.029982363,0,10,10,10,10,8,82.54
"FW08ND029",1,"S",10,10,9.270167549,10,9.090792839,10,10,10,8,97.95
"FW08ND031",1,"S",0,6.288369106,0,8.021760633,0,10,10,10,8,55.39
"FW08ND032",1,"S",10,10,0,0,3.017902813,10,0,10,8,53.77
"FW08ND033",1,"S",10,10,10,0,10,10,10,10,8,87.5
"FW08ND034",1,"S",10,9.132330556,7.903659612,0,10,0,10,9.15,8,70.23
"FW08ND035",1,"S",0,5.169888395,3.955768322,8.041543027,9.137254902,10,10,10,8,70.38
"FW08ND036",1,"T",10,10,10,0,10,10,NA,7.4,7,82
"FW08ND038",1,"S",10,10,8.870590829,3.622559653,10,10,10,10,8,90.62
"FW08ND039",1,"S",0,0,0,0,5.725490196,0,10,10,8,32.16
"FW08ND040",1,"S",10,10,10,5.68329718,9.667519182,10,10,10,8,94.19
"FW08ND041",1,"S",10,10,7.221728395,10,7.595907928,10,10,10,8,93.52
"FW08ND042",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08ND043",1,"S",0,5.962706726,0,0.99901088,0,10,10,10,8,46.2
"FW08ND043",2,"S",0,6.393677967,0,0,0,10,10,10,8,45.49
"FW08ND044",1,"S",10,10,0,0,9.066496164,10,10,10,8,73.83
"FW08ND046",1,"T",10,10,0,0,3.795396419,0,10,10,8,54.74
"FW08ND049",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08ND049",2,"S",10,10,10,10,10,10,10,10,8,100
"FW08ND052",1,"T",10,10,3.992336861,0.303687636,9.968030691,10,10,10,8,80.33
"FW08ND053",1,"S",10,10,0,10,0,10,10,10,8,75
"FW08ND054",1,"S",10,10,9.472883598,4.20824295,10,10,10,10,8,92.1
"FW08ND055",1,"S",8.069422901,9.32966955,0,3.689416419,0,10,10,10,8,63.86
"FW08ND056",1,"S",10,10,0,0,9.066496164,10,10,10,8,73.83
"FW08ND057",1,"S",10,10,9.383324515,10,4.15601023,10,10,10,8,91.92
"FW08ND058",1,"S",10,10,10,10,7.748081841,10,10,10,8,97.19
"FW08ND060",1,"T",10,10,8.549770723,5.509761388,7.891304348,10,10,10,8,89.94
"FW08ND061",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08ND063",1,"S",0,7.526437846,2.434003152,9.723046489,0,10,10,10,8,62.1
"FW08ND064",1,"S",10,10,10,0.780911063,10,10,10,10,8,88.48
"FW08ND066",1,"S",8.489663797,10,2.421957672,0,10,NA,NA,10,6,NA
"FW08ND071",1,"S",0,0,0,0.751730959,10,10,2,10,8,40.94
"FW08ND072",1,"T",10,10,10,0.759219089,10,10,10,10,8,88.45
"FW08ND074",1,"S",10,10,6.19664903,0,8.920716113,10,10,10,8,81.4
"FW08ND079",1,"S",0,8.179547502,0,3.254203759,0,10,10,10,8,51.79
"FW08ND081",1,"T",10,10,10,4.707158351,10,10,10,10,8,93.38
"FW08ND086",1,"S",10,10,10,4.815618221,10,10,10,10,8,93.52
"FW08ND118",1,"S",10,10,10,0,10,10,10,10,8,87.5
"FW08ND138",1,"S",10,6.178782222,2.062389771,0,10,0,10,10,8,60.3
"FW08ND142",1,"T",10,10,10,6.290672451,10,10,10,10,8,95.36
"FW08ND161",1,"T",10,10,0,0,10,10,10,10,8,75
"FW08RND010456",1,"S",10,10,10,10,7.891304348,10,10,10,8,97.36
"FW08RND010458",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RND010460",1,"T",9.10876402,10,10,0,10,10,10,10,8,86.39
"FW08RND9033",1,"S",0,5.77577944,0,10,10,10,10,10,8,69.72
"FW08RND9138",1,"R",10,4.792301769,10,10,10,10,10,10,8,93.49
"FW08NE005",1,"S",7.681859542,9.976126413,0,0,0,NA,10,10,7,53.8
"FW08NE003",1,"T",10,9.459255472,0,0,10,10,0,10,8,61.82
"FW08NE001",1,"S",10,10,10,6.936170213,10,10,10,10,8,96.17
"FW08NE001",1,"S",10,10,9.50637551,2.914893617,10,0,7,10,8,74.28
"FW08NE006",1,"T",10,10,0,0,0,NA,1.5,10,7,45
"FW08NE006",2,"T",9.981901046,10,0,0,0,NA,0,10,7,42.83
"FW08NE010",1,"T",10,9.007673012,10,10,10,0,10,10,8,86.26
"FW08NE012",1,"R",10,10,7.724153439,2.017353579,10,0,10,10,8,74.68
"FW08NE013",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08NE014",1,"S",10,10,0,0,0,10,10,10,8,62.5
"FW08NE015",1,"S",10,10,6.237089796,0,10,NA,10,10,7,80.34
"FW08NE016",1,"S",0,9.724131556,0,0,0,NA,10,10,7,42.46
"FW08NE017",1,"S",9.826521007,10,0,0,1.556603774,NA,0,10,7,44.83
"FW08NE019",1,"R",10,10,0,2.299349241,1.485933504,10,10,10,8,67.23
"FW08NE021",1,"S",10,10,4.605661224,10,7.632075472,10,10,10,8,90.3
"FW08NE022",1,"T",10,10,2.702040816,10,10,10,10,10,8,90.88
"FW08NE024",1,"S",10,10,1.306790123,1.193058568,5.152173913,10,10,10,8,72.07
"FW08NE025",1,"S",10,10,0,0,0,0,10,10,8,50
"FW08NE026",1,"S",10,10,10,3.553191489,10,10,10,10,8,91.94
"FW08NE027",1,"S",10,10,5.19015102,0,4.264150943,0,10,10,8,61.82
"FW08NE028",1,"T",10,10,0,0,0,NA,4.5,10,7,49.29
"FW08NE030",1,"S",10,10,0,0,0,10,10,10,8,62.5
"FW08NE031",1,"S",9.418834593,10,0,0,6.91509434,0,4.5,10,8,51.04
"FW08NE032",1,"S",10,10,0,0,0,10,0,10,8,50
"FW08NE035",1,"S",7.057451908,8.905675629,0,0,0,10,NA,10,7,51.38
"FW08NE036",1,"S",0,7.669554049,8.604018913,6.102868447,10,10,3.5,10,8,69.85
"FW08NE036",2,"S",0,7.450660899,1.366524823,6.627101879,0,10,10,10,8,56.81
"FW08NE037",1,"S",10,10,0,0,0,10,10,10,8,62.5
"FW08NE040",1,"R",10,10,0.817186949,0,10,0,10,10,8,63.52
"FW08NE041",1,"S",10,10,0,0,10,10,10,10,8,75
"FW08NE043",1,"S",10,10,9.531477551,0,10,10,10,10,8,86.91
"FW08NE044",1,"T",10,10,0,0,0,10,10,10,8,62.5
"FW08NE045",1,"S",10,10,9.602089796,10,10,10,10,10,8,99.5
"FW08NE046",1,"T",10,9.990035579,4.644436735,0,6.75,10,10,10,8,76.73
"FW08NE047",1,"S",10,10,0,0,0,10,0,10,8,50
"FW08NE048",1,"T",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"FW08NE050",1,"T",10,10,0,5.127659574,10,0,10,10,8,68.91
"FW08NE052",1,"R",10,10,0,1.446808511,8.311320755,NA,10,10,7,71.08
"FW08NE056",1,"S",10,10,0,5.336225597,10,0,10,10,8,69.17
"FW08NE057",1,"T",10,10,0,0,0,10,10,10,8,62.5
"FW08NE060",1,"S",0,10,0,0,0,NA,10,10,7,42.86
"FW08NE060",1,"S",0,9.959575559,0,0,0,NA,10,10,7,42.8
"FW08NE066",1,"S",10,10,0,0,0,10,10,10,8,62.5
"FW08NE067",1,"S",10,10,0,0,7.850383632,0,NA,10,7,54.07
"FW08NE070",1,"S",10,10,0,0,0,10,0,10,8,50
"FW08NE081",1,"?",10,10,10,10,10,10,10,10,8,100
"FW08NE092",1,"T",10,10,0.495587755,0,7.627358491,10,10,10,8,72.65
"FW08NE102",1,"S",10,10,4.928595918,10,10,0,10,10,8,81.16
"FW08NE114",1,"T",10,10,0,0,5.033018868,0,0,10,8,43.79
"FW08NE166",1,"T",10,10,10,10,7.627358491,0,10,10,8,84.53
"FW08NE189",1,"S",10,10,0,0,2.731132075,0,10,10,8,53.41
"FW08RNE9010",1,"R",10,10,10,10,10,0,10,10,8,87.5
"FW08RNE9011",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RNE9022",1,"S",10,10,2.153722449,0,9.764150943,10,10,10,8,77.4
"FW08RNE9024",1,"T",10,10,10,4.70212766,4.386792453,10,10,10,8,86.36
"FW08RNE9999",1,"R",10,10,10,7.212765957,10,10,10,10,8,96.52
"FW08NH002",1,"R",9.993843662,10,10,10,10,0,10,10,8,87.49
"FW08NH002",2,"R",10,10,9.236253521,10,10,10,10,10,8,99.05
"FW08NH003",1,"S",0,10,0.236084507,6.633986928,9.825581395,10,10,10,8,70.87
"FW08NH001",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08NH001",2,"S",10,10,8.73343662,10,10,10,10,10,8,98.42
"FW08NH005",1,"S",10,10,10,8.496732026,0,10,10,10,8,85.62
"FW08NH005",2,"S",10,10,10,8.594771242,1.511627907,10,10,10,8,87.63
"FW08NH007",1,"S",7.590374648,8.529443414,10,9.509803922,2.034883721,10,10,10,8,84.58
"FW08NH007",2,"S",5.935092958,7.370630798,10,8.267973856,0.930232558,10,10,10,8,78.13
"FW08NH009",1,"S",10,10,10,10,0,10,10,10,8,87.5
"FW08NH010",1,"S",2.836405634,10,10,6.928104575,10,10,10,10,8,87.21
"FW08NH011",1,"S",8.583543662,9.514434137,10,8.986928105,10,10,10,10,8,96.36
"FW08NH014",1,"S",3.7435,10,10,10,10,0,10,10,8,79.68
"FW08NH016",1,"S",8.067095775,9.166790353,10,9.31372549,2.558139535,10,10,10,8,86.38
"FW08NH017",1,"S",7.74928169,8.587384045,10,8.464052288,10,0,10,10,8,81
"FW08NH018",1,"S",5.100830986,10,9.692422535,5.424836601,10,0,10,10,8,75.27
"FW08NH020",1,"S",10,10,10,10,0,10,10,10,8,87.5
"FW08NH057",1,"S",8.060474648,10,10,10,10,10,10,10,8,97.58
"FW08NH099",1,"S",7.9744,10,8.595408451,8.888888889,10,NA,10,10,7,93.51
"FW08NH104",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08NJ001",1,"T",0,0.171769264,8.830285714,0,10,10,10,10,8,61.25
"FW08NJ001",2,"T",0,0,10,0,10,10,10,10,8,62.5
"FW08NJ002",1,"S",1.783646479,0,10,0,10,10,10,10,8,64.73
"FW08NJ002",2,"S",2.763573239,0,10,0,2.61627907,10,10,10,8,56.72
"FW08NJ003",1,"T",0,8.4193459,3.276588921,0,10,10,10,10,8,64.62
"FW08NJ004",1,"R",4.628998799,10,7.727230321,8.754716981,5.995423341,10,1,10,8,72.63
"FW08NJ004",2,"R",4.688290691,10,5.054664723,10,0,0,10,10,8,62.18
"FW08NJ005",1,"T",0,8.467422243,0,0,10,10,0,10,8,48.08
"FW08NJ005",2,"T",0,8.379118756,0,0,10,10,10,10,8,60.47
"FW08NJ007",1,"T",0,9.229775683,0,0,10,0,10,10,8,49.04
"FW08NJ008",1,"R",1.613582583,10,10,10,10,NA,10,10,7,88.02
"FW08NJ009",1,"S",0,8.876561734,0,0,10,10,10,10,8,61.1
"FW08NJ011",1,"T",0,9.298456173,0,0,0,0,10,10,8,36.62
"FW08NJ013",1,"S",0,9.535894439,6.903790087,0,5.308924485,10,10,10,8,64.69
"FW08NJ015",1,"S",0,10,10,7.094339623,10,0,8.5,10,8,69.49
"FW08NJ016",1,"T",0,9.400495759,2.90122449,0,10,10,0,10,8,52.88
"FW08NJ019",1,"T",0,9.67031197,0,0,0.091533181,0,0,10,8,24.7
"FW08NJ021",1,"T",0,5.887979265,0,0,5.629290618,NA,10,10,7,45.02
"FW08NJ035",1,"T",0,7.669747408,0,0,10,0,10,10,8,47.09
