"SITE_ID","VISIT_NO","REALM","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl"
"FW08RMN9018",1,"WADEABLE",0,0.019097222,4.565,-1.485090181,-0.515053408,-2.513816761,"2 Medi","Poor",-2.22430061,"Poor",-1.354053981,"Good",0.20020581,10.01891424,1.000820659,0.039246412,-1.406200045,0.180331186,-0.74392916,0.000706399,-3.150949864,-0.292327452,-0.138709891
"FW08RMN9038",1,"BOATABLE",0,0.029882353,22.72727273,-0.022900232,-1.626419331,-2.190094461,"1 Low","Medi",-1.190883937,"Good",0.203081741,"Poor",-0.782598938,99.89894135,1.999560886,0.322134421,-0.491962868,13.69043874,1.136417366,0.044146229,-1.355106387,0.998678267,1.11807568
"FW08RMN9064",1,"BOATABLE",0.318195455,0.006722837,22.54545455,-0.358120449,-2,-0.749581823,"2 Medi","Medi",-0.968690563,"Poor",-0.275630449,"Poor",-1.39038002,18.63850946,1.270411179,0.003130995,-2.504317649,6.115949789,0.786463911,0.001027389,-2.988264917,-0.30060602,-0.638728733
"FW08RMN9075",1,"WADEABLE",0.031747619,0.600952381,1.9175,-1.047956452,-0.206654167,-2.023809595,"2 Medi","Medi",-0.979256188,"Poor",-0.918727029,"Good",0.477460278,0.523235258,-0.281302999,0.006047585,-2.218418004,0.006686788,-2.174782455,7.72863e-05,-4.11189746,-1.194536836,-1.156417612
"FW08RMN9083",1,"BOATABLE",0,0.042125421,12.72727273,0.018738314,-0.907853776,-2.086544046,"1 Low","Good",-0.768610598,"Good",0.212560307,"Good",-0.064689627,11.089867,1.044926338,0.184963366,-0.732914281,2.259878194,0.354085032,0.037691586,-1.423755587,0.890847863,0.690924336
"FW08RMN9087",1,"WADEABLE",0,5.527222222,6.4275,0.186461896,-0.241879831,-0.190007674,"1 Low","Good",1.714213394,"Good",0.137792674,"Good",0.259223165,7.678687506,0.885286994,0.209268457,-0.679296227,0.213773298,-0.670046542,0.005825997,-2.234629763,0.068265856,0.688903535
"FW08RMN9093",1,"BOATABLE",0,0.035184116,33.18181818,-0.038794704,-1.082351291,-0.325184576,"1 Low","Good",0.78372161,"Good",0.082218996,"Medi",-0.266866771,16.07559613,1.206167087,0.041086295,-1.386303026,2.913184075,0.464367927,0.007445568,-2.128102185,0.231224424,0.250072427
"FW08RMN9100",1,"WADEABLE",0,0.034444444,2.441176471,-1.031729371,-0.392057827,-1.558453956,"2 Medi","Medi",-1.18145708,"Poor",-0.895180859,"Good",-0.056521186,0.58437881,-0.23330554,0.012469222,-1.904160649,0.003524608,-2.452889134,7.52066e-05,-4.123744242,-1.815014297,-0.508234551
"FW08RMO9003",1,"WADEABLE",0,0.590659,19.6,-0.128374001,-0.600483603,-0.214149911,"1 Low","Good",0.122236907,"Good",-0.072504131,"Good",-0.013981614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RMO9006",1,"WADEABLE",0.030304545,2.278367,10.4345,-0.258920061,-1.378634852,-0.973733038,"2 Medi","Poor",-1.185644317,"Poor",-0.309493772,"Poor",-0.936621489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RMO9010",1,"WADEABLE",0,0.305989583,6.08,0.026236032,-1.132907664,-0.393537638,"1 Low","Good",0.779312164,"Good",0.097820189,"Medi",-0.511982371,11.76342418,1.070533758,1.128710821,0.052582689,0.024369016,-1.613162005,0.002338228,-2.631113073,0.401143043,0.712632691
"FW08RMO9011",1,"WADEABLE",0,0.238222064,4.675,0.043987098,-1.550030994,-1.861547209,"2 Medi","Medi",-0.759600578,"Good",0.111743715,"Poor",-0.926751694,36.94488255,1.56755429,3.19628354,0.504645298,0.02466394,-1.607937539,0.002133799,-2.670846531,0.355789845,1.1843554
"FW08RMO9100",1,"BOATABLE",0,0.108944968,43,0.19878201,-0.301029996,0.679965829,"2 Medi","Good",0.238585829,"Good",0.17180201,"Good",0.431522931,53.15953788,1.725581197,0.037398648,-1.427144097,11.07076453,1.044177614,0.007788473,-2.10854768,0.225686157,0.006912616
"FW08RMO9101",1,"BOATABLE",0.030304545,0.120529088,32.27272727,0.043987098,-0.677780705,0.468916142,"2 Medi","Good",0.027536142,"Good",0.017007098,"Good",0.057361204,51.85615832,1.71480034,0.049682342,-1.303797938,4.465622147,0.649881973,0.004278423,-2.368716305,-0.033194848,0.079974556
"FW08RMO9102",1,"BOATABLE",0.068181818,0.121708373,37.27272727,-0.294369507,-0.624752178,0.032212467,"3 High","Good",-0.409167533,"Poor",-0.321349507,"Good",0.080543181,74.48887871,1.872091437,0.094716893,-1.023572556,3.246566585,0.511424315,0.004128196,-2.384239679,-0.047538053,0.314111875
"FW08RMO9103",1,"BOATABLE",0,0.098018165,38.18181818,-0.04258864,-0.480888271,-0.461699356,"2 Medi","Medi",-0.903079356,"Good",-0.06956864,"Good",0.210208912,43.12274249,1.634706373,0.039817904,-1.399921602,5.946810125,0.774284072,0.005491059,-2.260343903,0.075023668,-0.010139574
"FW08RMO9104",1,"BOATABLE",0,0.061004115,40.72727273,-0.05953095,-0.396954096,-1.133827333,"2 Medi","Poor",-1.575207333,"Good",-0.08651095,"Good",0.28106729,47.11209383,1.673132406,0.042975774,-1.366776289,10.59609227,1.025145731,0.009665783,-2.014762964,0.320553913,0.024985481
"FW08RMO9105",1,"BOATABLE",0,0.091895829,24.90909091,0.042647095,-0.401906196,-0.065635904,"2 Medi","Medi",-0.507015904,"Good",0.015667095,"Good",0.324783666,10.8670292,1.036110834,0.020072442,-1.697399797,2.084296301,0.318959458,0.003849895,-2.414551173,-0.076292875,-0.420506661
"FW08RMO9108",1,"WADEABLE",0,0.071496212,5.12,0.058460535,-0.976934698,-2.764974562,"1 Low","Poor",-1.90002056,"Good",0.143474561,"Medi",-0.343551329,63.08147437,1.799901835,3.481894043,0.541815551,0.021171536,-1.674247639,0.001168601,-2.932333924,0.069905291,1.306876683
"FW08RMO9109",1,"WADEABLE",0,0.114583333,7.235,0.043987098,-1.293204657,-3.630338961,"1 Low","Poor",-2.697746274,"Good",0.134312041,"Poor",-0.656941863,124.5767651,2.095437049,5.516004937,0.741624646,0.016228359,-1.7897254,0.000718559,-3.143537803,-0.153264354,1.54854681
"FW08RMO9112",1,"WADEABLE",0,0.004166667,5.2,-0.074195843,-1.333822512,-0.43556424,"1 Low","Good",-0.248925316,"Good",-0.01625765,"Poor",-0.708528766,7.449051545,0.872100979,0.494427953,-0.305896984,0.000205652,-3.686866771,1.36501e-05,-4.864864734,-1.852614479,0.424141526
"FW08RMO9113",1,"WADEABLE",0,0.073613886,9.6,-0.031304838,-1.333822512,-2.061490726,"2 Medi","Medi",-1.268506351,"Good",0.031927354,"Poor",-0.726687369,18.65192456,1.27072365,1.943576913,0.288601732,0.050662408,-1.295314176,0.005279149,-2.277436094,0.759298666,0.932983647
"FW08RMS9252",1,"WADEABLE",0,0.03,3.1075,0.034974646,-0.29827506,-1.244934295,"1 Low","Medi",-0.501285141,"Good",-0.008489339,"Good",0.09390494,2.125172093,0.327394104,0.086716942,-1.061896046,0.005925964,-2.227240999,0.000241807,-3.61653115,-0.919364475,0.087075955
"FW08RMS9254",1,"WADEABLE",0,0.025277778,8.78,-0.004564252,0.134264062,-1.367018379,"2 Medi","Good",-0.462986303,"Good",-0.048395869,"Good",0.526444062,2.928357768,0.466624135,0.008199865,-2.086193321,0.077022343,-1.113383275,0.000215675,-3.666200731,-0.904574644,-0.599565696
"FW08RMS9306",1,"WADEABLE",0,0.031597222,3.61,-0.238789975,-0.350311193,-0.954167386,"1 Low","Good",-0.162053648,"Poor",-0.291782082,"Good",0.041868807,2.777656828,0.443678589,0.025351865,-1.595990083,0.01551163,-1.809342572,0.000141576,-3.849011244,-1.1158136,-0.258278235
"FW08RMS9418",1,"WADEABLE",0,0.045277778,6.19,-0.009580414,-0.010590636,-1.201308019,"1 Low","Good",-0.175914015,"Good",-0.047786921,"Good",0.381589364,3.515763134,0.546019608,0.0187005,-1.728146789,0.062837733,-1.20177949,0.000334237,-3.475945886,-0.729757068,-0.3223837
"FW08RMS9447",1,"WADEABLE",0,0.153791887,3.9,-0.214670165,-0.075955785,-1.008451724,"1 Low","Good",0.330109196,"Poor",-0.269200286,"Good",0.316224215,6.949631672,0.841961788,0.391532957,-0.407231676,0.017131808,-1.766196812,0.000965183,-3.015390276,-0.325984958,0.701084267
"FW08RMS9463",1,"WADEABLE",0,0.079722222,18.98421053,0.087248868,-0.211445989,-1.398518515,"2 Medi","Good",0.053695207,"Good",0.039028572,"Good",0.180734011,26.6197928,1.425204671,0.076564083,-1.115974913,0.317390168,-0.498406531,0.00091288,-3.039586115,-0.278604766,0.367275402
"FW08RMS9999",1,"BOATABLE",0,0.027682046,27.55181818,0.08278537,-0.562826189,-1.077285613,"1 Low","Good",-0.153235613,"Good",0.022359788,"Good",0.007653811,33.38635028,1.523568946,0.022886031,-1.640429518,1.496219589,0.174995336,0.001025645,-2.989003127,-0.193517612,0.023562836
"FW08RMT222052",1,"WADEABLE",0,3.163492063,2.076190476,-0.280970201,0.054995862,0.038969139,"3 High","Good",1.669002951,"Good",0.057416818,"Good",0.46600852,2.053984273,0.312597114,0.096048346,-1.01751011,0.028929263,-1.538662637,0.001352789,-2.86876986,-0.030355741,0.323503403
"FW08RMT224909",1,"WADEABLE",0,1.484761905,1.213043478,-0.467651044,-0.096416777,-0.879667694,"3 High","Good",0.468052849,"Good",-0.076681835,"Good",0.304610161,0.232117722,-0.634291701,0.012378622,-1.907327715,0.007131465,-2.146821226,0.000380314,-3.41985724,-0.595345667,-0.593200449
"FW08RMT9001",1,"BOATABLE",0.083335,0.062754787,25.72727273,-0.34047274,-0.711994806,-0.930382602,"3 High","Medi",-0.533335381,"Good",-0.013680322,"Good",-0.010798037,298.4222972,2.474831269,0.098203949,-1.007871049,1.456701198,0.163370477,0.000479367,-3.31933184,0.043454444,1.347230013
"FW08RMT9006",1,"BOATABLE",0,0.043056929,41.81818182,-0.248301085,-0.326643925,1.393992725,"2 Medi","Good",1.028492725,"Good",-0.125581085,"Good",0.289593514,13.64176937,1.134870703,0.012266434,-1.91128169,1.593941785,0.202472456,0.001433244,-2.843679937,-0.732350729,-0.552616146
"FW08RMT9008",1,"BOATABLE",0,0.277912013,31.27272727,-0.507049228,-0.280970201,0.349657118,"2 Medi","Good",-0.015842882,"Medi",-0.384329228,"Good",0.396492083,110.1321173,2.041913989,0.083790637,-1.076804508,7.453755023,0.872375115,0.00567096,-2.246343382,-0.13386763,0.312309773
"FW08RMT9009",1,"BOATABLE",0,0.132564967,158.5454545,-0.356996206,-0.304200043,0.554330443,"3 High","Good",0.16472034,"Good",-0.014469595,"Good",0.513876648,384.7132805,2.585137179,0.018021416,-1.744211081,147.4104415,2.168528247,0.006905259,-2.160820012,1.408209224,1.009744884
"FW08RMT9011",1,"BOATABLE",0,0.115018868,61.18181818,-0.986396824,-0.83456681,-0.814231024,"3 High","Poor",-1.064259413,"Medi",-0.566331696,"Good",0.057697543,33.29941769,1.522436639,0.002146653,-2.668238173,5.963004285,0.775465122,0.000384406,-3.415209691,0.120038694,0.020388731
"FW08RMT9012",1,"BOATABLE",0,0.067396352,45.72727273,-0.74129432,-0.608423395,-0.038031678,"3 High","Good",0.158387468,"Medi",-0.303847172,"Good",0.269990406,41.39633573,1.616961901,0.005894449,-2.229556798,6.09354816,0.784870248,0.000867664,-3.06164845,0.389763504,0.296938161
"FW08RMT9013",1,"WADEABLE",0,0.028666667,12.175,-2,-0.871130968,-0.441119282,"3 High","Good",-0.080878505,"Poor",-1.330644818,"Good",-0.184708705,0.871787651,-0.059589287,0.001069464,-2.970833906,0.077577564,-1.110263862,9.51681e-05,-4.021508481,-0.797929292,-0.884946566
"FW08RMT9130",1,"BOATABLE",0.727295455,0.087586207,46.72727273,-0.194900937,-0.236231784,-0.068499574,"3 High","Good",0.039332615,"Good",0.14423571,"Good",0.511133229,114.7542216,2.059768671,0.021781629,-1.661909641,27.4882062,1.4391464,0.005217568,-2.282531912,1.138468924,0.805773012
"FW08RNC9040",1,"WADEABLE",0,0.021825397,7.023529412,0.114246949,0.072884612,-0.715306363,"1 Low","Good",0.092531468,"Good",0.146900352,"Good",0.465064612,0.366055506,-0.436453057,0.009408039,-2.026500894,0.071959505,-1.142911831,0.00184944,-2.732959668,-0.024671017,-0.819269011
"FW08RNC9085",1,"WADEABLE",0,0.259166667,4.594117647,0.136432287,-0.007566991,-1.967870519,"2 Medi","Good",-0.420020273,"Good",0.161271975,"Good",0.384613009,0.401802543,-0.395987318,0.009458629,-2.024171827,0.436671177,-0.359845474,0.010279453,-1.988029982,0.72237144,-0.805872682
"FW08RNC9102",1,"WADEABLE",0,0.091212121,4.249,0.11386742,-0.505465944,-1.110920713,"2 Medi","Good",0.07031421,"Good",0.155775558,"Good",-0.113285944,0.482819943,-0.316214799,0.029177994,-1.534944564,0.019350046,-1.713318006,0.001169371,-2.932047771,-0.244330142,-0.435469187
"FW08RND010456",1,"WADEABLE",0,0.023955296,26.78947368,-0.862415739,-0.941022138,-0.624674407,"3 High","Medi",-0.531754874,"Good",-0.312985362,"Good",-0.168097977,15.3966475,1.187426167,0.001474022,-2.83149599,0.308874076,-0.510218541,2.95705e-05,-4.529140698,-1.035731261,-0.223781762
"FW08RND010458",1,"WADEABLE",0,0.040170068,35.53846154,0.015938269,-0.821284597,-0.596624536,"2 Medi","Good",-0.430672148,"Good",0.537669148,"Good",0.001413234,78.46728708,1.894688638,0.00491706,-2.308294523,0.39788443,-0.400243056,2.4933e-05,-4.603226216,-1.064979519,0.386130844
"FW08RND010460",1,"WADEABLE",0,0.233333333,9.7,-1.911058926,-1.160579093,-1.121434103,"3 High","Good",-0.168926608,"Poor",-1.53499749,"Medi",-0.402751515,21.04591091,1.323167728,0.007234179,-2.140610763,0.11186154,-0.951319207,3.84505e-05,-4.415097697,-1.056921257,0.205575284
"FW08RND9033",1,"WADEABLE",0,0.518421053,7.226315789,0.23299611,-0.521564691,-1.237598278,"1 Low","Good",-0.217863165,"Good",0.390552791,"Good",0.226178182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RND9138",1,"WADEABLE",0,1.703703704,3.7,-0.155042988,0.10512294,-0.432498108,"2 Medi","Good",0.915266332,"Good",0.073490923,"Good",0.815523774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RNE9010",1,"WADEABLE",0,2.396902,1.0025,-0.608423395,-0.628932138,-3.048015849,"2 Medi","Medi",-0.710443127,"Good",-0.127632325,"Medi",-0.250820396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RNE9011",1,"WADEABLE",0,8.127737,2.11,-0.722286625,-0.502316586,-5.446210825,"2 Medi","Poor",-2.611310505,"Medi",-0.27164563,"Good",-0.060323268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RNE9022",1,"WADEABLE",0.181818182,0.318862,5.2,-0.209842833,-1.485090181,-1.534081179,"2 Medi","Good",-0.076311656,"Good",-0.054413596,"Poor",-0.841501665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RNE9024",1,"WADEABLE",0,0.684915,6.255,-0.851762028,-1.550030994,-3.387591873,"1 Low","Medi",-1.448500466,"Poor",-0.501265503,"Poor",-0.866027006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RNE9999",1,"WADEABLE",0,0.117557,4.49,-1.67032483,-2,-3.242199072,"1 Low","Poor",-1.83180473,"Poor",-1.225489262,"Poor",-1.37673392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FW08RNJ9001",1,"BOATABLE",0,0.00997429,203.2727273,-0.494541683,-0.277216553,-2.19693236,"2 Medi","Medi",-1.27288236,"Poor",-0.680936296,"Good",0.293263447,158.7146254,2.200616948,0.349131739,-0.457010668,91.43827452,1.961128022,0.201140908,-0.696499594,2.070932976,1.060032866
"FW08RNJ9002",1,"WADEABLE",0,0.097925926,4.835,0.275311355,-0.068958408,-1.353900528,"2 Medi","Good",-0.121831032,"Good",0.334419666,"Good",0.323221592,0.877232797,-0.05688514,0.029201088,-1.534600971,0.119815219,-0.921488014,0.003988377,-2.399203845,0.302861612,-0.359967837
"FW08RNM9001",1,"WADEABLE",0,0.36047619,1.475,-1.516347885,-0.147353685,-2.451386945,"3 High","Medi",-1.071552799,"Poor",-1.033963498,"Good",0.419622929,2.312516063,0.364084758,0.001319751,-2.879508088,0.002244506,-2.648879329,1.28e-06,-5.892472175,-2.306595131,-0.697961242
"FW08RNM9002",1,"WADEABLE",0,0.235069444,5.484210526,-0.754711716,-0.136406804,-2.084735379,"3 High","Medi",-0.864251689,"Medi",-0.196784372,"Good",0.340077988,31.71243535,1.501229595,0.026908298,-1.570113774,0.318867182,-0.496390176,0.000270562,-3.567733545,-0.059764939,0.50179628
"FW08RNM9004",1,"WADEABLE",0,0.240354938,4.845,-0.303206915,-0.508638306,0.132976637,"1 Low","Good",1.328465788,"Good",0.224024635,"Good",-0.064755239,3.945771522,0.596131934,0.014149488,-1.849259273,0.03639722,-1.43893179,0.00013052,-3.884322997,-0.659472554,-0.17576777
"FW08RNM9006",1,"WADEABLE",0,0.7825,11.89,-0.086667894,-0.457627316,-1.784204741,"2 Medi","Medi",-1.207472781,"Good",0.18751602,"Medi",-0.169046392,37.49474443,1.573970398,0.004524636,-2.344416339,0.976810433,-0.010189711,0.000117876,-3.928576447,-1.131584134,-0.243342878
"FW08RNM9030",1,"WADEABLE",0,3.65,8.545,0.030857213,-0.157163916,-1.529518405,"2 Medi","Medi",-0.763388441,"Good",0.064547202,"Good",-0.023816806,236.1137948,2.373121361,0.338310978,-0.470683909,2.481158772,0.394654556,0.003555079,-2.449150714,0.321406895,1.178420587
"FW08RNM9049",1,"WADEABLE",0,8.7,1.26,-0.302216053,-0.499189902,-0.592925249,"1 Low","Good",0.416588817,"Medi",-0.201378143,"Medi",-0.30146878,8.51115425,0.929988461,0.328636296,-0.483284473,0.019812618,-1.703058146,0.000765013,-3.11633108,-1.030801367,0.19022485
"FW08RNM9060",1,"WADEABLE",0,0.171567,27,-0.435549146,-0.496085569,-0.813176489,"1 Low","Medi",-0.708625785,"Medi",-0.228782843,"Good",-0.123445482,99.65238513,1.998487698,0.007574536,-2.120643987,2.36018173,0.372945444,0.000179396,-3.746186241,-0.944255601,0.064862799
"FW08RNM9061",1,"BOATABLE",0,0.512484237,23.36363636,-0.361510743,-0.600483603,-0.370099347,"1 Low","Good",-0.456509347,"Good",-0.033310743,"Good",0.255475374,537.6668604,2.730513269,0.034399433,-1.463448718,101.1847053,2.005114871,0.006473705,-2.188847116,0.614924349,0.753531694
"FW08RNM9067",1,"BOATABLE",0.136368182,0.306331658,27.18181818,-0.107652386,-0.808396576,-0.130289012,"3 High","Good",-0.216699012,"Good",0.220547614,"Good",0.06793583,48.76723975,1.688128175,0.008474218,-2.071900347,21.20413183,1.326420496,0.003684614,-2.433608026,0.359488675,-0.037432351
"FW08RNM9075",1,"BOATABLE",0,0.060201462,16.45454545,-0.315277015,-1.428608832,-1.480400497,"2 Medi","Medi",-1.566810497,"Good",0.012922985,"Poor",-0.739116383,21.84435267,1.33933918,0.001138542,-2.943650969,0.099008318,-1.004328319,5.16e-06,-5.287318468,-2.48135691,-0.689225313
"FW08RNM9076",1,"WADEABLE",0,0.404074074,18.61578947,-0.869666232,-1.016086822,-1.945947602,"3 High","Good",-0.545401997,"Medi",-0.424526616,"Medi",-0.321991417,15.10091262,1.179003195,0.001051807,-2.978063821,1.092414916,0.038387621,7.60888e-05,-4.118679394,-0.119637983,-0.215090666
"FW08RNM9081",1,"WADEABLE",0,0.11,4.56,-0.463326801,-0.562826189,-2.149175178,"3 High","Medi",-1.159838107,"Good",-0.020113007,"Good",0.143470906,14.86822287,1.172259062,0.000719273,-3.143106173,0.043317828,-1.363333331,2.1e-06,-5.678698566,-1.608058871,-0.279376201
"FW08RNM9082",1,"WADEABLE",0,0.264529915,19.05,-0.150134068,-0.608423395,-0.935691423,"3 High","Good",0.195122827,"Good",0.38868522,"Good",-0.220726287,24.17084976,1.383291919,0.459997598,-0.337244436,0.452410166,-0.344467645,0.008609858,-2.065004,0.831994594,0.874876954
"FW08RNY9001",1,"BOATABLE",0,0.039505734,52.54545455,-0.06435535,-0.404403583,-1.640960434,"1 Low","Good",-1.008700434,"Medi",-0.128029989,"Good",0.029145358,94.03407069,1.973285237,0.070638676,-1.150957452,20.52582419,1.312300605,0.015419061,-1.811942084,0.001402757,-0.115610395
"FW08RNY9003",1,"BOATABLE",0,0.035347777,118,-0.107020501,-0.380053345,-3.384778365,"3 High","Poor",-2.752518365,"Medi",-0.149422273,"Medi",-0.325273586,1103.144741,3.042632499,0.680583004,-0.1671189,743.8890122,2.871508144,0.458940881,-0.338243256,1.472861258,0.896505887
"FW08RNY9004",1,"BOATABLE",0,0.339065172,171.5454545,-0.158312861,-0.392057827,-2.916795763,"3 High","Medi",-2.284535763,"Poor",-0.294303285,"Good",-0.125062468,2546.903251,3.406012448,0.359042766,-0.444853819,1897.181946,3.278108983,0.26745007,-0.572757284,1.22155002,0.830787655
"FW08RNY9005",1,"BOATABLE",0,0.3763018,99.83333333,0.364785432,0.020154032,-1.457128451,"2 Medi","Good",-0.824868451,"Good",0.286301206,"Good",0.108680546,423.5263164,2.626880401,0.259439467,-0.585963957,424.6905958,2.628072644,0.26015267,-0.584771713,1.226251765,0.478683672
"FW08RNY9006",1,"BOATABLE",0,0.019967936,78,0.077863204,-0.862415739,1.76669666,"3 High","Good",2.39895666,"Good",0.033331803,"Medi",-0.515337944,36.88325742,1.56682927,0.011886311,-1.924952912,18.24834192,1.26122341,0.005880865,-2.230558772,-0.426843465,-0.768060544
"FW08RNY9007",1,"BOATABLE",0,0.007328245,224.5454545,-0.096416777,-0.46620484,-0.619997793,"3 High","Good",0.012262207,"Medi",-0.233558799,"Poor",-0.599361703,149.120802,2.173538231,0.08052344,-1.094077683,103.4301216,2.014647035,0.055851022,-1.252968878,0.556619585,-0.0113171
"FW08ROH9019",1,"BOATABLE",0.045454545,0.088684417,26.45454545,0.072884612,-0.808396576,0.295179467,"2 Medi","Good",-0.124767364,"Good",0.155374612,"Poor",-0.664088036,46.47163587,1.667187961,0.032596632,-1.486827273,8.258218217,0.916886355,0.005792568,-2.237128879,0.528119217,0.107323589
"FW08ROR9001",1,"BOATABLE",0,0.163578973,28.72727273,0.212005904,-0.711994806,0.575812496,"2 Medi","Good",0.210312496,"Good",0.334725904,"Good",-0.016654638,47.55253303,1.677173656,0.069801279,-1.156136621,9.210908228,0.964302455,0.013520482,-1.869007821,0.238958481,0.113220371
"FW08ROR9003",1,"BOATABLE",0,0.492404033,26.90909091,-0.038794704,-0.585026652,-0.200755739,"3 High","Medi",-0.566255739,"Good",0.083925296,"Good",0.124078064,21.74270317,1.337313537,0.034609133,-1.460809282,3.170502466,0.501128095,0.005046674,-2.296994724,-0.189584383,-0.206216947
"FW08ROR9004",1,"BOATABLE",0,0.492404033,68.36363636,-0.296317894,-0.521564691,0.1739306,"3 High","Good",0.0875206,"Good",0.031882106,"Good",0.306210662,361.6082555,2.558238337,0.014537625,-1.837506542,214.2382925,2.330897098,0.008612956,-2.064847781,0.743887543,0.464343754
"FW08ROR9007",1,"BOATABLE",0,0.553938693,38.40909091,-0.32979633,-0.637414722,0.179861529,"3 High","Good",-0.185638471,"Medi",-0.20707633,"Good",-0.003255396,101.2703357,2.00548225,0.082587452,-1.083085933,26.0006698,1.414984536,0.02120393,-1.673583647,0.43841573,0.293377276
"FW08ROR9099",1,"BOATABLE",0,0.269734513,24.89636364,-0.464763437,-0.33939321,-1.412189407,"2 Medi","Medi",-1.498599407,"Medi",-0.136563437,"Good",0.413135073,218.6999728,2.339848729,0.009501796,-2.022194309,56.13346123,1.749221822,0.002438815,-2.612821216,0.195085042,0.265480993
"FW08RPA9001",1,"WADEABLE",0,0.344027778,35.8,-0.161019802,-0.578121983,0.765649957,"2 Medi","Good",0.492248317,"Medi",-0.147898768,"Good",-0.086081207,22.89743547,1.359786844,0.033615597,-1.473459169,1.753035809,0.243790787,0.002573622,-2.589455225,-0.768486271,-0.534344713
"FW08RPA9002",1,"WADEABLE",0,0.233796296,13.73,0.144703906,-0.574710384,-0.016765733,"2 Medi","Good",-0.430514215,"Good",0.093591289,"Medi",-0.26340611,5.578956104,0.746552944,0.023834268,-1.622798191,0.114150365,-0.942522694,0.00048767,-3.31187383,-0.970119601,-0.482428451
"FW08RPA9003",1,"WADEABLE",0.030304545,0.26,16.255,0.038150322,-0.650457577,0.647213982,"2 Medi","Good",0.337382721,"Good",0.020385487,"Medi",-0.316293995,6.801778222,0.832622467,0.047427839,-1.323966659,0.153918847,-0.812708198,0.001073254,-2.969297325,-0.62550058,-0.263361396
"FW08RRI91",1,"BOATABLE",0,0.068204581,39.98363636,0.180608041,-0.240847434,-0.79708847,"1 Low","Good",-0.16482847,"Good",-0.05512937,"Poor",-0.681246524,75.51672963,1.878043174,13.59045633,1.133234039,77.27366811,1.888031528,13.90664581,1.143222394,3.018908394,1.38170242
"FW08RSD9036",1,"WADEABLE",0,0.019259259,4.37,-0.92412139,-0.294369507,0.772160776,"3 High","Good",1.241235854,"Poor",-0.737483961,"Good",0.393534046,0.19584707,-0.708082921,0.000913448,-3.039316412,0.029234978,-1.534097225,0.000136354,-3.865330716,-0.997234902,-1.804968006
"FW08RSD9040",1,"WADEABLE",0,0.011619048,2.985,-0.280970201,-0.201914638,1.302791146,"1 Low","Good",1.628618387,"Good",-0.10744399,"Good",0.384733588,0.323368347,-0.490302493,0.020988268,-1.678023395,0.001517574,-2.818850162,9.84983e-05,-4.006571063,-0.995536176,-0.943733045
"FW08RSDP04R052",1,"WADEABLE",0,0.029037037,4.115,-0.986396824,-0.862415739,-0.435774583,"3 High","Good",-0.036695976,"Medi",-0.51475437,"Good",-0.129460965,0.481886305,-0.317055416,0.000678085,-3.168716065,0.018489779,-1.733068291,2.60178e-05,-4.58472894,-1.375664406,-1.110898733
"FW08RTN9004",1,"BOATABLE",0,0.057662975,33.40909091,0.04354089,-0.521564691,-3.157506026,"1 Low","Poor",-2.233456026,"Good",-0.07595004,"Good",0.048915309,123.3541025,2.091153598,0.991364546,-0.003766617,35.12256184,1.545586186,0.282270811,-0.549334029,2.186924551,1.349979229
"FW08RTN9005",1,"BOATABLE",0,0.014129841,20.77272727,-0.083067753,-0.352528117,-2.210135039,"2 Medi","Medi",-1.286085039,"Poor",-0.21849328,"Good",0.217951883,14.18483059,1.151824153,0.184779156,-0.733347021,4.976221571,0.696899709,0.064822912,-1.188271465,1.536367018,0.559529654
"FW08RTNECO65E08",1,"WADEABLE",0,0.009333333,1.035,0.32170197,-1.106894235,0.131477374,"1 Low","Good",0.263603944,"Good",0.282658695,"Poor",-0.714714235,0.235110291,-0.628728362,0.004474712,-2.349234962,2.91905e-05,-4.534758234,5.56e-07,-6.255264834,-3.539748768,-1.104143947
"FW08RTNECO65J05",1,"WADEABLE",0,0.276311,8.175,0.010627559,-0.345911009,0.071079104,"2 Medi","Good",1.761604268,"Good",-0.024587758,"Good",0.046268991,3.524507351,0.547098421,0.138227358,-0.859405993,0.108395448,-0.964988956,0.004251152,-2.37149337,0.326626975,0.294561588
