PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,PSTL_CODE,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITETYPE,STRAH_ORD,AG_ECO3,AG_ECO9,PROTOCOL,XBKA,MEDBK_A,XUN,MEDBKUN,XCDENMID,XCDENBK,CONBANKFULL,CONSTRAINT,CONFEATURES,CONPATTERN,CONPERCENT,CONVALLEY,CONVALLEYBOX,PCT_FA,PCT_DR,PCT_FAST,PCT_SLOW,PCT_POOL,XWIDTH,SDWIDTH,XBKF_W,XBKF_H,XINC_H,SDINC_H,BFWD_RAT,XWXD,XWD_RAT,SDWXD,SDWD_RAT,XDEPTH_CM,SDDEPTH_CM,XFC_ALG,XFC_RCK,XFC_BRS,XFC_LVT,XFC_AQM,XFC_OHV,XFC_HUM,XFC_UCB,XFC_LWD,XFC_NAT,XFC_BIG,XFC_ALL,PCT_SIDE,REACHLEN,W1_HAG,W1_HNOAG,W1_HALL,W1H_BLDG,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PSTR,W1H_PVMT,W1H_PIPE,W1H_ROAD,W1H_CROP,W1H_WALL,C1WM100,C2WM100,C4WM100,V1WM100,V1W_MSQ,V2WM100,V2W_MSQ,V4WM100,V4W_MSQ,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,XCL,XCS,XMW,XMH,XGW,XGH,XGB,XC,XM,XCMW,XCM,XG,XCMGW,XCMG,XPCAN,XPMID,XPMGW,XPCM,XPCMG,XSLOPE,XSLOPE_MAP,XSLOPE_FIELD,PCTCLINOMETER,XBEARING,SINU,LSUB_DMM,LSUBD_SD,LSUB_DMM_NOR,PCT_FN,PCT_GC,PCT_GF,PCT_HP,PCT_OM,PCT_OT,PCT_RC,PCT_SA,PCT_WD,PCT_BIGR,PCT_BDRK,PCT_SAFN,PCT_SFGF,PCT_ORG,XEMBED,XCEMBED,RPXDEP_CM,RPMXDEP_CM,RPGT50,RPGT75,RP100,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,LRBS_BW6,SHLD_PX3,REYP3,RRPW3,CP3CTRPWD_RAT,CP3_MILL,CT_RPWD,RB3,LDCBF_G08,LRBS_G08,L_RB3,L_CT_RPWD,L_CP3_MILL,L_RRPW3,L_REYP3,L_SHLD_PX3,L_XSLOPE,RADJRT_RAT,PCT_SFG,XGV,PCT_BH,BANGMODE,XSHOR2VG,PCT_OVRB,PCT_GL,C1TM100,C2TM100,C4TM100,PCT_GR,PCT_DRS,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QRVEG2,RDIST1,QR1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
4/23/2019,1002023,KYRM-1002,1,KY,22-May-13,2013,38.68588,-85.17831,PROB,8,EHIGH,SAP,BOATABLE,,,,,,12.1657754,,CON_BROAD,HILLSLOPE,SINGLE,100,2,,0,0,0,100,100,480,,491,2.427272727,4.181818182,0.620996267,46.60920413,4096.512,56.24296963,,,717.4992,120.792569,0,0.004545455,0.022727273,0,0.009090909,0.004545455,0.004545455,0.004545455,0,0.036363636,0.013636364,0.05,0,3952.024692,0,2.557218095,2.557218095,0.476214286,0.880952381,0,0,0.253980952,0,0.20001,0.071428571,0.507961905,0,0.16667,,,,,,,,,,0,0.904761905,0,0,0.095238095,0.20952381,0.11547619,0.283333333,0.130952381,0.19047619,0.204761905,0.536111111,0.325,0.414285714,0.608333333,0.739285714,0.395238095,0.798809524,1.13452381,0.904761905,1,0.904761905,0.904761905,0.904761905,0,0,,0,,,,,,,,,,,,,,,,,,,,,,110.1446663,312.7977552,4,4,84.31158071,-1.308488007,,-1.221847518,,,,,,,,,6.241472073,,,0.795287032,,,,,,#NAME?,,,0.395238095,,med,4.2,0,0,,,,,0,0,100,100,18.18181818,68.18181818,0.459464286,0.209491979,0.718881448,0.30021765,0.1683522,11.75075606,,,,,
4/23/2019,1002024,GAS9-0921,1,GA,21-May-13,2013,34.42898,-82.90528,PROB,2,EHIGH,SAP,WADEABLE,35.5,38.5,0.06,0,85.82887701,90.10695187,5,CON_BROAD,TERRACE,SINGLE,100,200,,0,0,10,90,2,2.819,1.116691071,4.972727273,0.721818182,1.446363636,0.149483961,5.870403939,0.445235,23.62517411,0.287330452,16.25251711,16.07333333,7.875794765,0,0,0.206818182,0.154545455,0,0.186363636,0,0.113636364,0.070454545,0.731818182,0.184090909,0.731818182,1.333333333,149,0.090913636,0,0.090913636,0,0,0,0,0,0.090913636,0,0,0,0,0,12.08053691,4.697986577,0,2.265771812,0.004556397,1.837583893,0.003695324,0,0,0,0.952380952,0,0.047619048,0,0.342857143,0.297619048,0.296428571,0.171428571,0.33452381,0.641666667,0.047619048,0.64047619,0.467857143,0.936904762,1.108333333,0.976190476,1.271428571,2.08452381,1,1,0.952380952,1,1,0.427142857,0.445925926,0.427142857,0,181.3149985,1.082764639,-0.021652476,1.077687357,-0.095656936,7.619047619,11.42857143,19.04761905,0,0,0,0,58.0952381,0.952380952,14.28571429,1.904761905,65.71428571,84.76190476,0.952380952,89.45454545,84.84848485,8.018034995,39.05178571,0,0,6.834164056,0.672369671,-0.694022147,1.372111972,-1.393764448,-1.393764448,0.017800943,144.5868262,0.272145538,0.106768561,0.002028825,0.019002086,0.573658485,1.596051853,-1.617704328,-0.241346578,-1.72119871,-2.692755321,-0.565198782,2.160128725,-1.749556988,-0.369426852,0.474403404,96.19047619,0.976190476,1.904761905,,,,88,14.76510067,6.040268456,0,,,,,,,,0.672142857,0.910962567,0.083337153,0.824879637,0.489991379,0.425186482,0.396130213,0.645345609,0.003695324,1.837583893,
4/23/2019,1002025,GAS9-0915,1,GA,23-May-13,2013,33.92673,-85.05046,PROB,1,EHIGH,SAP,WADEABLE,48.63636364,45,0.0225,0,88.23529412,89.03743316,3,CON_BROAD,TERRACE,SINGLE,100,100,,0,0.666666667,12,88,19.33333333,3.168421053,5.094947675,2.995454545,0.322727273,1.11,0.25845696,6.575554686,0.557631579,30.28134677,1.014418071,34.65891018,17.05333333,13.82089978,0.004545455,0.027272727,0.2,0.336363636,0,0.045454545,0,0.186363636,0.113636364,0.909090909,0.327272727,0.913636364,0,149,1.5,0,1.5,0,0,0,0,0,1.5,0,0,0,0,0,14.09395973,1.342281879,0,1.186577181,0.003961259,0.446979866,0.001492194,0,0,0,1,0,0,0,0.694318182,0.1375,0.153409091,0.022727273,0.047727273,0.371590909,0.360227273,0.831818182,0.176136364,0.985227273,1.007954545,0.419318182,1.032954545,1.427272727,1,1,0.909090909,1,1,1.489761905,0.042,1.489761905,0,157.4531853,1.033846085,-0.016731751,1.065738005,-0.016731751,9.523809524,18.0952381,16.19047619,0,0,0,0,54.28571429,0,20,0,63.80952381,80,0,94.81818182,92.72727273,13.43589167,77.0302381,1,1,10.91102612,1.240616717,-1.257348468,1.58425835,-1.600990101,-1.600990101,0.018994807,204.1688543,0.064386682,0.008098764,0.002328759,0.287545,0.320619394,1.484398533,-1.501130284,-0.494010211,-0.54129418,-2.63287541,-1.191203955,2.309989492,-1.721365125,0.173116865,0.200819673,98.0952381,0.419318182,0,,,,68,18.79194631,5.369127517,0,,,,,,,,0.564829545,0.901336898,0.6,0.588330706,0.810451512,0.639817794,1.608039964,1.819154635,0.001492194,0.446979866,
4/23/2019,1002026,PARM-1005,1,PA,29-May-13,2013,40.59864,-79.75119,PROB,7,EHIGH,SAP,BOATABLE,,,,,,50.80213904,300,CON_BROAD,HILLSLOPE,SINGLE,100,3,,0,0,0,100,100,312.5454545,48.27082688,316.5454545,1.772727273,6.572727273,2.120891751,48.26878807,1888.49508,60.25122077,717.6461705,26.19386592,571.9375842,225.7943029,0.03,0.194444444,0.01,0,0.085,0.12,0.1175,0,0,0.324444444,0.311944444,0.556944444,0,3968.709888,0,2.443305051,2.443305051,0.380966667,0.590909091,0,0,0.20455,0,0.363654545,0.234854545,0.409109091,0,0.259261111,,,,,,,,,,0,0.857142857,0,0,0.142857143,0.273863636,0.163636364,0.181818182,0.132142857,0.168181818,0.290909091,0.33625,0.4375,0.307954545,0.619318182,0.745454545,0.459090909,0.7875,1.204545455,0.863636364,0.863636364,0.863636364,0.818181818,0.818181818,0.021908445,0.021908445,,0,,,,,,,,,,,,,,,,,,,,,,222.7117537,842.8943405,7,6,194.9078218,0.933650762,,0.920048954,,,,,,,,,4.869867024,,,0.687517103,,,,,,-1.659388446,,,0.459090909,,med,2,0,0,,,,,0,30,30,40,35,40,0.454375,0.557219251,0.709581351,0.418943073,0.394788364,34.07851262,0.154444181,0.380009553,,,
4/23/2019,1002027,OHRM-1002,1,OH,28-May-13,2013,40.14887,-80.70356,PROB,8,EHIGH,SAP,BOATABLE,,,,,,39.57219251,400,CON_BROAD,TERRACE,SINGLE,50,1,Y,0,0,0,100,85.14851485,458.3333333,100.9740066,472.3333333,1.2,3.209090909,0.809264537,86.17846198,2149.40769,103.9372073,613.2092387,30.98402292,417.9381386,97.00332393,0.085,0.175,0,0,0.05,0.055,0.0575,0,0,0.23,0.2325,0.4225,28.71287129,4474.670162,0,1.894,1.894,0.212131818,0.575759091,0,0,0.181827273,0,0.242436364,0.075759091,0.393959091,0,0.212127273,,,,,,,,,,0,0.863636364,0,0,0.136363636,0.181818182,0.256818182,0.268181818,0.1275,0.136363636,0.273809524,0.477380952,0.438636364,0.384090909,0.706818182,0.822727273,0.397727273,0.843181818,1.220454545,0.863636364,0.863636364,0.863636364,0.863636364,0.863636364,0.012713346,0.012713346,,0,,,2.102059991,0,,0,,,,,0,,0,,,,0,,,,,94.75320936,413.2687905,6,5,63.12480318,0.561062442,1.540997549,0.616473346,1.485586645,,0.028198878,8188.053786,,,0.004746599,,3.496597901,,,0.543645693,,-2.323617487,,3.913180687,-1.549768167,-1.895740133,,0,0.41017316,0,med,7,0,14.85148515,,,,0,0,0,45.45454545,54.54545455,4.545454545,36.36363636,0.479431818,0.456149733,0.654457498,0.422777549,0.232099718,15.10386283,0.220306923,0.285292195,,,
4/23/2019,1002028,PARM-1001,1,PA,29-May-13,2013,40.76001,-79.54689,PROB,6,EHIGH,SAP,BOATABLE,,,,,,44.78609626,,UNC_NARROW,HILLSLOPE,SINGLE,75,1,Y,0,0,0,100,100,314.2727273,109.7616426,316.6363636,0.863636364,6.454545455,2.602446402,54.85986661,1587.431928,64.76351642,895.6258143,20.54404258,485.6580594,127.7786726,0.004545455,0.079545455,0.059090909,0,0.104545455,0.179545455,0.079545455,0,0,0.318181818,0.159090909,0.506818182,6.930693069,3973.707264,0,1.319670346,1.319670346,0.242436364,0.272727273,0,0,0.151522727,0,0.121218182,0.196972727,0.303045455,0,0.031747619,,,,,,,,,,0,0.818181818,0,0,0.181818182,0.325,0.145238095,0.235227273,0.075,0.15,0.371428571,0.3775,0.463636364,0.310227273,0.698863636,0.773863636,0.504545455,0.848863636,1.278409091,0.818181818,0.909090909,0.818181818,0.818181818,0.818181818,0.035476089,0.035476089,,0,,,,,,,,,,,,,,,,,,,,,,116.7953144,727.996764,7,6,96.03782361,1.071956907,,1.063218545,,,,,,,,,3.718141023,,,0.570325858,,,,,,-1.450064264,,,0.521428571,,stp,1,0,0,,,,,0,27.27272727,36.36363636,45.45454545,18.18181818,40.90909091,0.481988636,0.503074866,0.568904262,0.47106523,0.263104195,19.77478223,0.349256022,0.564197934,,,
4/23/2019,1002029,NJS9-0908,1,NJ,2-Jun-13,2013,41.04212,-74.0473,PROB,2,EHIGH,SAP,WADEABLE,40.90909091,30,0.0515,0,78.34224599,90.90909091,3,CON_VSHAPED,HUMAN,SINGLE,75,18,,0,0,41.66666667,58.33333333,0,3.332631579,0.840679897,6.2,0.6,2.1,0,7.888058783,0.649844421,94.87016279,0.249783727,342.9045857,21.2586,9.198739376,0.004545455,0.515909091,0.054545455,0.009090909,0.122727273,0.236363636,0.054545455,0.086363636,0.004545455,0.906818182,0.661363636,1.088636364,0,150,0,5.740994091,5.740994091,0.636395455,1.477272727,0,0,0.70455,0,0.984863636,0.068181818,0.636395455,0,1.233335,2,0.666666667,0,0.299333333,0.000482796,0.222,0.000358065,0,0,0,0.772727273,0,0,0.227272727,0.2375,0.034090909,0.231818182,0.3,0.025,0.232954545,0.388095238,0.271590909,0.531818182,0.503409091,0.803409091,0.257954545,0.528409091,1.061363636,0.727272727,1,0.5,0.727272727,0.681818182,2.41,1.322019505,2.41,0,167.636637,1.075062015,2.1629911,0.772016297,2.1629911,0,12.38095238,8.571428571,0,0,0,0,1.904761905,0,89.52380952,0,1.904761905,10.47619048,0,15.72727273,12.57575758,9.478629032,23.91625,0,0,5.936111111,1.545242274,0.617748825,2.094075178,0.068915922,0.002976018,0.029374317,50414.89686,0.443331704,0.591341412,0.011193821,0.018929541,0.5281809,2.34189855,-0.178907451,-0.277217308,-1.72285992,-1.951021626,-0.35327121,4.702558883,-1.532032219,0.382017043,0.839355804,22.85714286,0.257954545,0,,,,58.33333333,12.66666667,4,0,,,,,,,,0.337784091,0.918181818,0.851653927,0.358328467,0.432706734,0.279233398,0.252257076,0.384374657,0.000358065,0.222,
4/23/2019,1002030,CARM-1007,1,CA,3-Jun-13,2013,38.43501,-121.5249,PROB,7,WMTNS,XER,BOATABLE,,,,,,29.41176471,156,CON_VSHAPED,HUMAN,SINGLE,100,170,,0,0,0,100,0,151.1818182,23.51943104,155.7272727,1.890909091,0,0,16.20996844,1210.44,19.72523215,271.6596244,9.040368019,778.4,196.8833937,0,0.259090909,0.027272727,0,0.022727273,0.031818182,0.609090909,0,0.027272727,0.345454545,0.895454545,0.977272727,0,3960.176268,0,2.924345455,2.924345455,0.030304545,0.757577273,0,0,0,0,0.6667,0.121213636,0.6667,0,0.68185,0.454545455,0,0,0.475909091,0.000475909,0,0,0,0,0,0.863636364,0,0.090909091,0.045454545,0.269318182,0.122727273,0.227272727,0.129545455,0.173863636,0.397727273,0.215909091,0.392045455,0.356818182,0.619318182,0.748863636,0.571590909,0.793181818,1.320454545,0.909090909,1,1,0.909090909,0.909090909,0.011047526,0.011047526,,0,,,-2.110924375,0,,100,,,,,0,,0,,,,100,,,,,193.0720953,687.6865083,4,2,176.8208781,0.770158431,-2.881082806,0.776898598,-2.887822972,,0.044744793,0.62683925,6.288690909,1,0.002,0.001720976,6.288690909,0.972203273,-3.083127647,0.79856025,-2.764225122,-2.698970004,0.79856025,-0.202843818,-1.349257492,-1.956734968,1,100,0.571590909,0,stp,1.209090909,0,100,0.454545455,0,0,0,0,18.18181818,18.18181818,27.27272727,31.81818182,31.81818182,0.456931818,0.364705882,0.745180435,0.348879657,0.252933445,22.71594015,0.1555705,0.224430475,0.000475909,0.951818182,
4/23/2019,1002031,AZR9-0902,1,AZ,27-May-13,2013,36.43346,-111.8641,PROB,8,WMTNS,XER,BOATABLE,,,,,,52.94117647,100,CON_VSHAPED,BEDROCK,SINGLE,100,130,Y,0,0,9,91,0,90.90909091,15.94336568,100.6818182,2.772727273,283.8888889,2.204792759,12.39695601,528.205,17.38898813,291.8441693,6.19819785,566.4285714,209.0146249,0,0.104545455,0,0,0,0,0,0,0,0.104545455,0.104545455,0.104545455,0,2804.112115,0,0.068181818,0.068181818,0,0.068181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0.636363636,0,0.036363636,0.173863636,0.043181818,0.161363636,0.161363636,0.680681818,0.036363636,0.217045455,0.210227273,0.253409091,0.322727273,0.371590909,0.576136364,0.363636364,0.954545455,0.954545455,0.363636364,0.363636364,0.040545394,0.040545394,,0,,,0.738081132,1.595295259,,0,,,,,0,,62.96296296,,,,62.96296296,,,,,195.419772,899.7520504,4,4,176.0420223,1.196777248,-0.458696116,1.268186984,-0.530105852,,0.023720389,792.0832833,4.967938007,0.743399527,0.002,0.002690343,5.484058442,1.71011639,-0.972035257,0.739102074,-2.570192285,-2.698970004,0.696176168,2.898770848,-1.624878199,-1.392058475,0.905887138,62.96296296,0.322727273,0,vst,0.272727273,0,91,0,0,0,0,0,25,100,100,12.5,50,0.267215909,0.576470588,0.063829787,0.524402509,0.369004382,31.07929775,0.175377022,0.552520649,0,0,
4/23/2019,1002032,AZR9-0901,1,AZ,30-May-13,2013,36.08766,-111.8706,PROB,9,WMTNS,XER,BOATABLE,,,,,,25.13368984,127,CON_VSHAPED,BEDROCK,SINGLE,100,,Y,0,0,10.1010101,89.8989899,0,121.8181818,29.73909273,150.1818182,2.427272727,,,27.03593904,462.445,42.59291275,222.4583038,26.585445,406.2,194.8621891,0.004545455,0.022727273,0.004545455,0,0,0.013636364,0,0,0,0.040909091,0.022727273,0.045454545,12,4194.221375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0,0,0.090909091,0.681818182,0,0.015909091,0.161363636,0.14047619,0.225,0.247727273,0.459090909,0.015909091,0.295454545,0.177272727,0.311363636,0.472727273,0.402272727,0.784090909,0.318181818,1,0.954545455,0.318181818,0.318181818,0.160421053,0.160421053,,0,,,2.148826764,0.61290488,,0,,,,,0,,3.333333333,,,,3.333333333,,,,,210.2568042,641.1043895,9,7,186.93272,1.649691853,0.49913491,1.705588789,0.443237975,,0.029231789,35577.87891,3.649836151,0.647876094,0.004618936,0.00712935,4.218027273,2.082799832,0.066026932,0.625109383,-2.14695005,-2.335458095,0.562273369,4.551180053,-1.534144603,-0.794738637,0.865294583,5,0.472727273,0,stp,0.4,0,89.8989899,0,0,0,1.666666667,0,0,20,20,0,50,0.281022727,0.326203209,0,0.450896182,0.479719816,46.01987198,0.244126881,0.481048133,0,0,
4/23/2019,1002033,CARM-1003,1,CA,4-Jun-13,2013,37.90976,-121.3253,PROB,7,WMTNS,XER,BOATABLE,,,,,,22.72727273,71,CON_VSHAPED,HUMAN,SINGLE,95,90,,0,0,0,100,0,66.04545455,14.34478049,70.45454545,2.509090909,0.563636364,1.183446431,11.00310761,251.465,17.53339931,38.58013342,7.242880683,398.8,83.51229269,0,0.004545455,0.027272727,0,0.202272727,0.036363636,0.663636364,0,0.004545455,0.072727273,0.672727273,0.938636364,1,2624.730252,0,2.03252316,2.03252316,0.454563636,0.48485,0,0,0,0,0,0.196972727,0.181827273,0,0.714309524,0.454545455,0,0,0.475909091,0.000475909,0,0,0,0,0,0.454545455,0,0,0.545454545,0.114772727,0.061363636,0.098863636,0.034090909,0.0625,0.086363636,0.810227273,0.176136364,0.132954545,0.275,0.309090909,0.148863636,0.3375,0.457954545,0.454545455,1,0.772727273,0.454545455,0.454545455,0.011928477,0.011928477,,0,,,-2.110924375,0,,100,,,,,0,,0,,,,100,,,,,74.52811105,356.2823556,8,7,62.41384078,0.513030719,-2.623955093,0.681061666,-2.791986041,,0.046504552,0.533767577,4.223109091,1,0.002,0.001079101,4.223109091,0.81584233,-2.926766705,0.6256323,-2.966937727,-2.698970004,0.6256323,-0.27264781,-1.332504534,-1.923415002,1,100,0.148863636,0,stp,0.818181818,0,100,0.454545455,0,0,0,0,36.36363636,45.45454545,45.45454545,45.45454545,59.09090909,0.251875,0.304545455,0.670241595,0.293547027,0.209408959,15.65041143,0.217195575,0.153421484,0.000475909,0.951818182,
4/23/2019,1002034,NJRO-1019,1,NJ,4-Jun-13,2013,40.75796,-74.16351,PROB,6,EHIGH,SAP,BOATABLE,,,,,,32.35294118,140,CON_BROAD,HUMAN,SINGLE,95,,Y,0,0,0,100,0,119.7272727,16.92980159,130.9090909,1.222727273,2.388181818,1.028900561,21.57087678,582.99,24.51457685,116.7305106,7.282210927,525.3,108.3154298,0,0.063636364,0.009090909,0,0.009090909,0.009090909,0.186363636,0,0.004545455,0.086363636,0.254545455,0.281818182,0,4140.393187,0,5.643544725,5.643544725,0.780327273,1.5,0,0,0.269852381,0,0.77275,0.454554545,0.68185,0,1.184210526,2.142857143,0,0,2.243571429,0.002243571,0,0,0,0,0,0.5,0,0,0.5,0.039772727,0.036363636,0.081818182,0.135227273,0.020454545,0.072727273,0.629761905,0.076136364,0.217045455,0.157954545,0.293181818,0.093181818,0.178409091,0.386363636,0.454545455,0.818181818,0.409090909,0.454545455,0.454545455,,,,0,,,-2.062773931,0.355428313,,98,,,,,0,,1,,,,99,,,,,,,,,,,,,,,,,,,0.002,,4.209222727,,,0.624201907,,-2.698970004,,,,,,100,0.093181818,0,None,13.681,0,100,9.285714286,1.428571429,0,1,0,81.81818182,81.81818182,81.81818182,68.18181818,72.72727273,0.180284091,0.391176471,0.849477946,0.219774224,0.206197277,,0.14140305,0.200227295,0.002243571,27.63142857,
4/23/2019,1002035,TXR9-0907,1,TX,4-Jun-13,2013,30.57973,-94.99791,PROB,6,PLNLOW,CPL,BOATABLE,,,,,,71.65775401,99,CON_BROAD,TERRACE,SINGLE,100,140,,0,0,0,100,0,98.86363636,7.974242626,98.86363636,0,3.027272727,3.12284835,22.54572591,447.6359856,22.54572591,87.05979347,3.584973222,457.90104,79.61053287,0.013636364,0,0.031818182,0.022727273,0.425,0.188636364,0,0,0,0.243181818,0,0.681818182,0,3824.618584,0.030304545,0,0.030304545,0,0,0,0,0,0.030304545,0,0,0,0,0,0.454545455,0,0,0.475909091,0.000475909,0,0,0,0,0,1,0,0,0,0.155681818,0.363636364,0.348863636,0.270454545,0.206818182,0.267045455,0.013636364,0.519318182,0.619318182,0.868181818,1.138636364,0.473863636,1.075,1.6125,1,1,1,1,1,0,0,,0,,,1.948370681,2.676688818,,30,,,,,0,,0,,,,30,,,,,92.51992481,399.4903576,7,7,76.54531642,-1.503537799,3.451908479,-1.583087568,3.531458248,,0.022026672,470.3066177,2.882630541,0.90847293,0.004447131,0.004895172,2.97635676,-1.1020394,3.050410081,0.473684987,-2.310232031,-2.351920039,0.459788984,2.67238109,-1.657051118,#NAME?,0.96850975,30,0.473863636,64,stp,0,0,100,0.454545455,0,0,0,0,18.18181818,45.45454545,54.54545455,27.27272727,54.54545455,0.58375,0.744919786,0.029413192,0.750107652,0.17385969,16.71656313,0.080659006,0.194487924,0.000475909,0.951818182,
4/23/2019,1002036,GAS9-0916,1,GA,4-Jun-13,2013,32.80116,-82.92292,PROB,1,PLNLOW,CPL,WADEABLE,28.36363636,25.5,0.031818182,0,94.2513369,94.38502674,2,UNC_NARROW,HILLSLOPE,SINGLE,100,20,,0,0,8.666666667,91.33333333,0,1.3045,0.302889158,1.754545455,0.245454545,0.522727273,0.10808246,5.428703952,0.092325,19.89434524,0.028742063,8.091372242,7.833333333,2.819911624,0,0,0.254545455,0.140909091,0,0.081818182,0,0.022727273,0.113636364,0.613636364,0.136363636,0.613636364,0,149,0,0.113636364,0.113636364,0,0.113636364,0,0,0,0,0,0,0,0,0,6.711409396,0.67114094,0,0.573825503,0.003270508,0.223489933,0.001273777,0,0,0,0.954545455,0,0.045454545,0,0.338636364,0.461363636,0.371590909,0.142045455,0.164772727,0.221590909,0.584090909,0.8,0.513636364,1.171590909,1.313636364,0.386363636,1.336363636,1.7,1,1,1,1,1,1.304285714,1.057541,1.304285714,0,293.3921571,1.03961581,-0.384329014,0.613049142,-0.464657247,0.952380952,0,0.952380952,0,0,0,0,96.19047619,0,1.904761905,1.904761905,97.14285714,98.0952381,0,100,100,2.839780872,11.21571429,0,0,1.88683427,0.845009917,-1.229338931,1.425830864,-1.810159879,-1.810159879,0.016050953,66.39146351,0.068262937,0.03412189,0.002107437,0.061762038,0.210462121,1.525177381,-1.909506395,-0.676826057,-1.209278385,-2.676245302,-1.165815029,1.822112242,-1.794499174,0.115372738,0.324347853,98.0952381,0.386363636,1.904761905,,,,91.33333333,13.42281879,3.355704698,0.67114094,,,,,,,,0.701363636,0.949465241,0.102040816,0.842480073,0.359988718,0.24087246,0.232187933,0.311313978,0.001273777,0.223489933,
4/23/2019,1002037,NES9-0934,1,NE,5-Jun-13,2013,40.90226,-96.60626,PROB,1,PLNLOW,TPL,WADEABLE,45.63636364,50,0,0,76.47058824,95.45454545,6,CON_BROAD,TERRACE,SINGLE,100,250,Y,0,0,0,100,0,3.765,0.594071589,5.972727273,1.095454545,5.15,0.860523097,4.129187206,1.6031,10.00111963,0.840949457,2.662703965,41.01,16.69663669,0,0,0.022727273,0,0,0.036363636,0.036363636,0.004545455,0.004545455,0.068181818,0.045454545,0.104545455,0,158.4,0.6667,0.333336364,1.000036364,0,0.333336364,0,0,0,0,0,0,0,0.6667,0,1.893939394,0,0,0.109848485,0.000183917,0,0,0,0,0,1,0,0,0,0.181818182,0.170238095,0.192045455,0.360714286,0.031818182,0.503409091,0.446590909,0.344318182,0.536363636,0.536363636,0.880681818,0.535227273,0.568181818,1.415909091,1,1,0.636363636,1,1,0.0625,0.040555556,0.0625,0,121.0577845,1.176167871,-0.757645324,1.712240671,-1.24261525,43.80952381,0.952380952,0.952380952,9.523809524,0,1.904761905,0,42.85714286,0,0.952380952,0,86.66666667,87.61904762,0,91.09090909,95.75757576,17.89978801,62.51663669,1,0,16.27253455,0.244460358,-1.002105682,0.759472385,-1.517117709,-1.517117709,0.02150779,13.26684106,0.514609546,0.145413244,0.002,0.013753905,0.978610455,0.955882569,-1.713527893,-0.009390149,-1.861573967,-2.698970004,-0.288522162,1.122767526,-1.667404215,-1.204119983,0.525857397,88.57142857,0.535227273,9.523809524,,,,100,2.525252525,0.631313131,0.631313131,,,,,,,,0.355681818,0.959090909,0.500009091,0.554576143,0.40713574,0.396794308,0.157787939,0.524577043,0,0,
4/23/2019,1002038,KSRS-1261,1,KS,5-Jun-13,2013,39.35249,-99.83154,PROB,5,PLNLOW,SPL,WADEABLE,29.85,12.5,0.3,0.3,70.85561497,89.03743316,10,CON_BROAD,TERRACE,SINGLE,80,5000,Y,0,0,0,100,6,6.368421053,1.256561725,11.09090909,0.777272727,1.263636364,0.120604538,11.54362963,1.198421053,36.93289892,0.532804562,11.49554241,17.68,5.851495535,0.493181818,0,0.045454545,0.022727273,0.086363636,0.018181818,0,0.013636364,0.022727273,0.122727273,0.036363636,0.702272727,0,237.6,0.3485,0.765154545,1.113654545,0,0.303031818,0.136363636,0,0,0.3485,0,0.325759091,0,0,0,17.67676768,10.52188552,0.841750842,5.050084175,0.004553355,4.63510101,0.004179189,2.105218855,0.001898148,0,0.954545455,0,0,0.045454545,0.153409091,0.229545455,0.243181818,0.018181818,0.029545455,0.439772727,0.439772727,0.382954545,0.261363636,0.626136364,0.644318182,0.469318182,0.655681818,1.113636364,0.954545455,1,0.409090909,0.954545455,0.954545455,0.119907407,,0.119907407,0,44.69221047,1.038786219,-0.57044371,0.413685419,-0.57044371,6.666666667,0,0,0,0,0,0,93.33333333,0,0,0,100,100,0,100,100,5.995202687,19.84033333,0,0,4.905165835,0.162018845,-0.732462555,0.866803082,-1.437246792,-1.437246792,0.018944593,22.51099188,0.383943105,0.237310036,0.002,0.008427794,0.620147273,1.166748105,-1.737191815,-0.207505162,-2.074286109,-2.698970004,-0.415733127,1.352394631,-1.72251472,-0.921153987,0.61911601,100,0.469318182,0,,,,94,21.46464646,13.46801347,1.262626263,,,,,,,,0.395056818,0.901336898,0.52688579,0.552294733,0.330966942,0.277441506,0.197311345,0.444588787,0.004179189,4.63510101,
