PUBLICATION_DATE,UID,SAMPLE_TYPE,SITETYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,INDEX_VISIT,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,MMI_BENT,RICH_PT,TOLR_PT,OE_SCORE
4/23/2019,1004408,BERW,PROB,SDRM-1014,8/20/2014,1,SD,43.50802,-102.5045,Northern Plains,Y,WSA,6.39,4.37,0,3.57,33.82,4.29,1.67,0.534561475
4/23/2019,1004409,BERW,HAND,WARF-0002,8/20/2014,1,WA,47.68139,-123.0204,Western Mountains,Y,WSA,6.31,5.18,8.57,6.76,69.95,8.24,6.91,1.2443734
4/23/2019,1004411,BERW,PROB,SDRO-1075,8/20/2014,1,SD,45.24091,-103.1254,Northern Plains,Y,WSA,3.98,0.41,0,2.61,24.65,5.71,2.08,1.003539816
4/23/2019,1004413,BERW,PROB,NELS-1083,8/20/2014,1,NE,42.81968,-98.26476,Northern Plains,Y,WSA,7.55,8.38,8,6.64,75.95,10,5,1.131164884
4/23/2019,1004414,BERW,PROB,NER9-0909,8/21/2014,2,NE,42.94804,-99.44767,Northern Plains,N,WSA,6.1,4.82,6,8.08,64.98,8.57,5.42,0.909239607
4/23/2019,1004415,BETB,PROB,WARO-1043,8/20/2014,1,WA,48.47893,-122.258,Western Mountains,Y,WSA,1.92,5.9,4.29,4.45,31.52,2.35,0,0.818172531
4/23/2019,1004416,BETB,PROB,CTRO-1019,8/21/2014,1,CT,41.7717,-72.90108,Northern Appalachians,Y,WSA,8,7.89,10,7.58,82.38,10,5.96,1.059925645
4/23/2019,1004417,BETB,PROB,ILRM-1003,8/21/2014,1,IL,39.53748,-90.57779,Temperate Plains,Y,WSA,0.87,5.23,1.25,0,19.3,0,4.23,0.504433136
4/23/2019,1004418,BETB,PROB,WIR9-0915,8/21/2014,1,WI,44.88346,-87.8572,Upper Midwest,Y,WSA,0,2.13,1.43,3.69,27.27,3.33,5.78,0.710938374
4/23/2019,1004419,BETB,PROB,GAR9-0905,8/20/2014,1,GA,32.14304,-83.38112,Coastal Plains,Y,WSA,8.3,9.59,6.25,4.7,70.63,8.12,5.42,1.418152711
4/23/2019,1004420,BERW,PROB,MESS-1108,8/20/2014,1,ME,44.30411,-70.38665,Northern Appalachians,Y,WSA,4.35,3.02,3.33,0,29.97,5.24,2.04,0.446321022
4/23/2019,1004421,BETB,PROB,KYR9-0901,8/21/2014,2,KY,37.7814,-88.03819,Temperate Plains,N,WSA,3.06,0,0,0,21.77,0,10,0.106129264
4/23/2019,1004422,BERW,PROB,VAS9-0919,8/21/2014,1,VA,37.10205,-81.04268,Southern Appalachians,Y,WSA,1.68,5.76,4.44,0.81,24.48,2,0,0.717288745
4/23/2019,1004423,BERW,PROB,UTRO-1037,8/21/2014,1,UT,40.21278,-109.7976,Xeric,Y,WSA,8.88,8.62,4.29,2.95,59.77,7.65,3.47,0.473761601
4/23/2019,1004424,BERW,PROB,TNSS-1077,8/20/2014,1,TN,36.09756,-87.14259,Southern Appalachians,Y,WSA,3.23,0,2.22,4.12,25.22,1,4.56,0.902360234
4/23/2019,1004425,BETB,PROB,MIR9-0908,8/21/2014,1,MI,42.54167,-84.62803,Upper Midwest,Y,WSA,4.79,7.23,2.86,3.28,44.65,4.44,4.19,1.075543056
4/23/2019,1004426,BETB,PROB,MOR9-0903,8/21/2014,1,MO,38.96337,-90.41565,Temperate Plains,Y,WSA,1.1,5.11,0,3.53,32.47,4,5.74,1.053928508
4/23/2019,1004427,BERW,PROB,SDR9-0915,8/21/2014,1,SD,43.60715,-102.997,Northern Plains,Y,WSA,10,7.16,8,9.46,85.48,10,6.67,0.763090239
4/23/2019,1004428,BETB,PROB,MAS9-0914,8/22/2014,2,MA,42.63171,-72.129,Northern Appalachians,N,WSA,2,8.16,7.78,0,34.67,2.86,0,0.28507115
4/23/2019,1004429,BETB,PROB,CORM-1005,8/22/2014,1,CO,39.07383,-108.4197,Xeric,Y,WSA,10,2.44,1.43,9.34,60.85,4.12,9.18,0.631753823
4/23/2019,1004430,BERW,PROB,SDR9-0920,8/22/2014,1,SD,43.64223,-101.8385,Northern Plains,Y,WSA,5.49,4.92,4,7.9,56.72,7.14,4.58,1.056670947
4/23/2019,1004431,BERW,PROB,NESS-1140,8/22/2014,1,NE,42.69389,-98.90705,Northern Plains,Y,WSA,3.73,8.78,6,8.59,70.57,8.57,6.67,0.982573951
4/23/2019,1004432,BERW,PROB,MTLS-1135,8/20/2014,1,MT,46.70854,-104.234,Northern Plains,Y,WSA,1.71,8.93,4,0,38.2,2.86,5.42,1.332603642
4/23/2019,1004433,BETB,PROB,MTR9-0903,8/21/2014,2,MT,48.07661,-104.3912,Northern Plains,N,WSA,7.42,5.89,2,3.98,51.98,8.57,3.33,1.118696799
4/23/2019,1004434,BETB,PROB,MELS-1052,8/22/2014,1,ME,44.88916,-69.66398,Northern Appalachians,Y,WSA,4.62,10,6.67,1.14,60.1,8.1,5.53,0.69064396
4/23/2019,1004435,BETB,PROB,MER9-0901,8/24/2014,2,ME,47.13183,-67.8981,Northern Appalachians,N,WSA,1.49,0,0,0,4.27,0.95,0.12,0.774746796
4/23/2019,1004437,BETB,PROB,MAR9-0902,8/24/2014,1,MA,42.70064,-71.21798,Northern Appalachians,Y,WSA,0,1.25,4.44,1.45,15.1,0,1.92,0.295131213
4/23/2019,1004440,BETB,PROB,WYR9-0901,8/24/2014,1,WY,42.85202,-106.1859,Northern Plains,Y,WSA,5.67,5.28,6,7.04,52.68,4.29,3.33,1.035170195
4/23/2019,1004441,BERW,HAND,MERF-0002,8/21/2014,1,ME,44.98339,-69.55682,Northern Appalachians,Y,WSA,8.26,10,10,4.63,83.98,10,7.5,1.096951841
4/23/2019,1004442,BETB,PROB,MORM-1006,8/22/2014,1,MO,39.14987,-94.03294,Temperate Plains,Y,WSA,6.19,0.45,0,0,12.73,1,0,0.199653322
4/23/2019,1004443,BETB,PROB,IDRM-1018,8/23/2014,1,ID,45.87269,-116.7464,Western Mountains,Y,WSA,4.09,4.7,8.57,5.4,46.5,2.94,2.2,1.328676892
4/23/2019,1004444,BETB,PROB,IDRM-1010,8/21/2014,1,ID,45.91822,-116.4312,Western Mountains,Y,WSA,3.34,3.51,8.57,1.49,29.17,0.59,0,0.604624568
4/23/2019,1004445,BETB,PROB,IDRM-1006,8/24/2014,1,ID,46.07413,-116.9562,Western Mountains,Y,WSA,4.5,3.29,4.29,4.5,29.03,0,0.84,0.519316132
4/23/2019,1004446,BERW,PROB,RIS9-0913,8/25/2014,2,RI,41.83267,-71.46914,Northern Appalachians,N,WSA,2.64,0,3.33,2.93,22.67,1.43,3.27,0.469118057
4/23/2019,1004447,BETB,PROB,ILR9-0904,8/22/2014,1,IL,40.47669,-91.36704,Temperate Plains,Y,WSA,1.3,4.94,3.75,2.94,30.37,3,2.29,0.854330315
4/23/2019,1004448,BERW,PROB,IDS9-0928,8/19/2014,1,ID,48.7957,-116.7499,Western Mountains,Y,WSA,4.18,7.25,7.14,1.92,49.92,8.24,1.22,0.809612307
4/23/2019,1004449,BERW,PROB,IDLS-1086,8/20/2014,1,ID,48.83478,-116.9529,Western Mountains,Y,WSA,7.96,7.53,10,6.9,75.73,8.82,4.23,0.913530004
4/23/2019,1004450,BERW,PROB,IDLS-1077,8/23/2014,1,ID,46.69657,-115.1734,Western Mountains,Y,WSA,9.47,8.14,7.14,8.49,82.68,10,6.37,1.215249721
4/23/2019,1004451,BERW,PROB,IDLS-1065,8/23/2014,1,ID,46.8368,-115.4679,Western Mountains,Y,WSA,6.27,8.75,8.57,6.26,68.32,7.65,3.49,1.156463783
4/23/2019,1004452,BERW,PROB,IDSS-1132,8/24/2014,1,ID,45.78759,-115.9991,Western Mountains,Y,WSA,4.2,3.9,4.29,4.39,36.4,4.12,0.94,0.801481105
4/23/2019,1004453,BETB,HAND,MTRF-0004,8/21/2014,1,MT,45.49109,-110.5988,Western Mountains,Y,WSA,5.49,7.35,5.71,4.84,56.85,7.06,3.66,0.974484097
4/23/2019,1004454,BETB,HAND,MTRF-0108,8/22/2014,1,MT,45.79307,-113.353,Western Mountains,Y,WSA,4.84,7.85,5.71,3.05,52.82,7.06,3.18,0.882095284
4/23/2019,1004455,BERW,PROB,INSS-1090,8/26/2014,1,IN,38.08905,-87.93263,Temperate Plains,Y,WSA,0,6.7,1.25,1.18,15.22,0,0,0.934111082
4/23/2019,1004456,BERW,PROB,WYR9-0909,8/25/2014,1,WY,43.96561,-106.1714,Northern Plains,Y,WSA,10,5.84,0,1.84,51.38,8.57,4.58,0.594359329
4/23/2019,1004457,BERW,PROB,UTRO-1032,8/25/2014,1,UT,37.68596,-112.3997,Western Mountains,Y,WSA,4.59,5.58,5.71,5.4,47.4,4.71,2.45,0.947459447
4/23/2019,1004458,BERW,PROB,MALS-1038,8/26/2014,1,MA,42.68029,-71.1452,Northern Appalachians,Y,WSA,0.52,0,3.33,1.79,11.82,0,1.45,0.418912503
4/23/2019,1004459,BETB,PROB,MOR9-0901,8/26/2014,1,KY,36.53474,-89.46723,Coastal Plains,Y,WSA,7.58,1.24,0,3.52,30.68,1.25,4.82,0.227296542
4/23/2019,1004460,BERW,PROB,MTSS-1302,8/26/2014,1,MT,48.78631,-115.995,Western Mountains,Y,WSA,8.5,6.32,5.71,6.87,71.18,7.06,8.25,1.049811555
4/23/2019,1004461,BERW,PROB,TXSS-1240,8/26/2014,1,TX,33.18628,-96.64565,Southern Plains,Y,WSA,10,3.08,5.71,5.65,49.62,5.33,0,0.916404306
4/23/2019,1004462,BETB,PROB,WIR9-0901,8/25/2014,2,WI,44.68674,-92.69129,Upper Midwest,N,WSA,2.31,1.55,0,1.45,8.85,0,0,0.421998099
4/23/2019,1004463,BERW,PROB,MES9-0910,8/25/2014,2,ME,46.97556,-69.37838,Northern Appalachians,N,WSA,6.93,7.5,5.56,4.59,62.42,7.14,5.73,1.02539253
4/23/2019,1004464,BERW,PROB,ORRO-1067,8/26/2014,1,OR,45.73934,-119.1984,Xeric,Y,WSA,6.63,8.23,5.71,4.41,56.78,7.06,2.03,1.267224285
4/23/2019,1004465,BERW,PROB,MAS9-0915,8/25/2014,2,MA,42.45575,-72.88497,Northern Appalachians,N,WSA,7.85,6.67,6.67,4.51,68.3,10,5.28,1.067144006
4/23/2019,1004466,BERW,PROB,WAS9-0924,8/26/2014,1,WA,48.385,-120.2964,Western Mountains,Y,WSA,5.56,6.22,5.71,5.93,60.12,7.65,5,1.042514756
4/23/2019,1004467,BETB,PROB,WYRO-1039,8/26/2014,1,WY,44.73966,-108.6072,Xeric,Y,WSA,3.67,2.4,4.29,4.34,27.43,1.76,0,0.716489594
4/23/2019,1004468,BETB,PROB,SDRM-1012,8/26/2014,1,SD,44.23327,-98.12316,Temperate Plains,Y,WSA,1.29,4.6,0,0.59,15.32,2,0.71,0.745735707
4/23/2019,1004469,BETB,PROB,DERO-1004,8/26/2014,1,DE,39.76042,-75.55672,Southern Appalachians,Y,WSA,1.26,3.31,8.89,3.87,29.72,0.5,0,0.886938
4/23/2019,1004470,BETB,PROB,CTRO-1021,8/27/2014,1,CT,41.56664,-72.04506,Northern Appalachians,Y,WSA,3.33,2.86,8.89,3.88,45.22,4.29,3.88,0.901660137
4/23/2019,1004471,BERW,PROB,MASS-1079,8/27/2014,1,MA,42.22152,-71.83663,Northern Appalachians,Y,WSA,0,0,0,0,0,0,0,0.33875129
4/23/2019,1004472,BETB,PROB,MORM-1001,8/27/2014,1,MO,36.45933,-89.46806,Coastal Plains,Y,WSA,10,0,1.25,4.7,32.83,0,3.75,0.226804619
4/23/2019,1004473,BETB,PROB,WIR9-0906,8/27/2014,1,WI,43.82745,-91.27193,Upper Midwest,Y,WSA,5.94,0,1.43,7.86,44.83,1.67,10,0.339081633
4/23/2019,1004474,BETB,PROB,WIRO-1054,8/26/2014,1,WI,44.15671,-91.78694,Upper Midwest,Y,WSA,0,0,0,10,29.27,0,7.56,0.254354632
4/23/2019,1004475,BERW,PROB,IDLS-1082,8/27/2014,1,ID,44.10553,-115.9951,Western Mountains,Y,WSA,5.77,7.02,8.57,7.47,64.42,5.29,4.53,0.995690526
4/23/2019,1004476,BERW,PROB,WYLS-1106,8/27/2014,1,WY,44.56465,-108.9934,Xeric,Y,WSA,10,0,2.86,5.73,40.27,2.94,2.63,0.721795729
4/23/2019,1004477,BETB,PROB,ILRO-1023,8/27/2014,1,IL,42.2585,-90.28275,Upper Midwest,Y,WSA,0,2,0,0.01,3.35,0,0,0.836357033
4/23/2019,1004478,BERW,PROB,PAS9-0921,8/27/2014,1,PA,41.44305,-75.66055,Southern Appalachians,Y,WSA,0.13,6.47,4.44,2.32,26.02,1.5,0.75,0.903509339
4/23/2019,1004479,BETB,PROB,MER9-0902,8/26/2014,2,ME,47.15428,-68.94424,Northern Appalachians,N,WSA,8.09,8.52,10,5.55,79.68,10,5.65,1.059375831
4/23/2019,1004480,BERW,PROB,UTR9-0902,8/27/2014,1,UT,41.59255,-111.1415,Xeric,Y,WSA,0,4.78,4.29,3.51,21.95,0.59,0,0.780468434
4/23/2019,1004481,BERW,PROB,TNS9-0919,8/20/2014,2,TN,35.39696,-84.27656,Southern Appalachians,N,WSA,5.41,6.55,7.78,0,44.3,3,3.84,0.679269477
4/23/2019,1004482,BERW,PROB,MTSS-1297,8/27/2014,1,MT,48.60301,-113.8529,Western Mountains,Y,WSA,3.92,4.94,2.86,1.49,29.87,4.71,0,0.960960424
4/23/2019,1004483,BERW,PROB,INS9-0919,8/27/2014,1,IN,38.35095,-86.61832,Southern Appalachians,Y,WSA,10,0,3.33,4.73,32.6,1.5,0,0.375408495
4/23/2019,1004484,BETB,PROB,PAR9-0904,8/28/2014,1,PA,40.4918,-76.94813,Southern Appalachians,Y,WSA,7.13,0.5,7.78,1.42,33.88,3.5,0,0.853482746
4/23/2019,1004485,BETB,PROB,WYR9-0903,8/28/2014,2,WY,44.47897,-109.383,Xeric,N,WSA,7.15,5.06,7.14,6.01,59.97,5.88,4.74,0.707944627
4/23/2019,1004486,BETB,PROB,WAR9-0910,8/27/2014,1,WA,48.25251,-120.1167,Xeric,Y,WSA,8.26,7.1,5.71,5.97,67.35,8.24,5.13,1.283233737
4/23/2019,1004487,BERW,PROB,MOS9-0938,8/28/2014,1,MO,39.44147,-91.52662,Temperate Plains,Y,WSA,4.23,2.56,3.75,2.94,34.12,3,3.99,0.87024106
4/23/2019,1004488,BERW,PROB,MTSS-1321,8/28/2014,1,MT,45.64859,-114.3548,Western Mountains,Y,WSA,8.47,9.79,7.14,4.54,77.73,10,6.7,1.108961254
4/23/2019,1004489,BETB,PROB,MAR9-0901,8/28/2014,2,MA,41.96179,-70.91978,Northern Appalachians,N,WSA,0.47,3.58,2.22,0.91,16.82,0.48,2.43,0.397644101
4/23/2019,1004490,BERW,PROB,MASS-1072,8/28/2014,1,MA,42.14235,-70.89255,Northern Appalachians,Y,WSA,0.33,0,0,0,0.55,0,0,0.117215899
4/23/2019,1004491,BETB,PROB,TXRM-1018,8/28/2014,1,TX,30.46533,-96.33373,Coastal Plains,Y,WSA,5.26,6.33,3.75,1.22,50.35,5,8.65,0.839647589
4/23/2019,1004492,BERW,PROB,VAS9-0916,8/28/2014,2,VA,36.61352,-80.71126,Southern Appalachians,N,WSA,6.29,7.19,5.56,7.48,66.6,6,7.44,1.134416277
4/23/2019,1004493,BETB,PROB,WIR9-0911,8/28/2014,1,WI,42.65018,-90.03286,Upper Midwest,Y,WSA,0,2.45,0,3.46,11.6,0,1.05,0.628099685
4/23/2019,1004494,BETB,PROB,ILRO-1028,8/28/2014,1,IL,40.48718,-90.3647,Temperate Plains,Y,WSA,0.83,2.56,1.25,2.35,16.65,3,0,0.82544682
4/23/2019,1004495,BERW,PROB,MASS-1077,8/29/2014,1,MA,42.07701,-72.00175,Northern Appalachians,Y,WSA,3.12,7.69,7.78,4.94,54.65,4.76,4.5,1.064512649
4/23/2019,1004497,BERW,PROB,MTSS-1319,8/28/2014,1,MT,47.25983,-110.846,Northern Plains,Y,WSA,7.11,7.82,6,5.3,64.07,4.29,7.92,1.248586323
4/23/2019,1004498,BETB,PROB,WYRM-1010,8/29/2014,1,WY,43.68901,-108.1791,Xeric,Y,WSA,5.82,6.99,8.57,5.73,56.47,4.71,2.06,0.893811299
4/23/2019,1004499,BETB,HAND,PARF-0005,8/28/2014,1,PA,40.08966,-79.73079,Southern Appalachians,Y,WSA,4.43,10,7.78,7.96,66.78,7.5,2.4,1.206656
4/23/2019,1004500,BERW,PROB,MESS-1107,8/28/2014,1,ME,46.12282,-69.80556,Northern Appalachians,Y,WSA,6.64,3.51,2.22,2.52,47.2,6.67,6.76,0.977607842
4/23/2019,1004501,BETB,PROB,MESS-1109,8/29/2014,1,ME,45.47867,-68.21031,Northern Appalachians,Y,WSA,1.96,1.24,2.22,0.27,12.65,1.9,0,0.310445675
4/23/2019,1004502,BETB,PROB,RIRO-1001,9/2/2014,1,RI,41.39469,-71.84151,Northern Appalachians,Y,WSA,7.44,7.5,10,4.94,75.53,10,5.44,1.096836373
4/23/2019,1004504,BETB,PROB,MELS-1050,9/2/2014,1,ME,44.67095,-68.67701,Northern Appalachians,Y,WSA,3.45,1.8,5.56,0.97,31.1,4.29,2.59,0.404688736
4/23/2019,1004505,BETB,PROB,MER9-0906,9/1/2014,1,ME,45.25733,-68.94966,Northern Appalachians,Y,WSA,4.42,6.89,4.44,2.38,45.33,6.19,2.88,1.04317436
4/23/2019,1004506,BETB,PROB,WIRO-1048,9/2/2014,1,WI,42.68352,-89.85334,Upper Midwest,Y,WSA,0,0,0,0,4.5,0,2.7,0.538253663
4/23/2019,1004507,BETB,PROB,CARM-1002,9/2/2014,1,CA,36.90882,-119.7762,Xeric,Y,WSA,0,6.8,7.14,3.13,40.75,4.12,3.26,0.713422835
4/23/2019,1004508,BETB,PROB,KSRS-1308,9/2/2014,1,KS,38.01453,-96.02915,Temperate Plains,Y,WSA,0.92,10,6.25,5.88,55.53,5,5.27,1.291790049
4/23/2019,1004509,BETB,PROB,WVR9-0903,9/2/2014,1,WV,39.91877,-80.79683,Southern Appalachians,Y,WSA,2.21,0,2.22,1.83,11.28,0,0.51,0.426753219
4/23/2019,1004511,BERW,PROB,INS9-0924,9/3/2014,1,IN,40.01112,-86.89988,Temperate Plains,Y,WSA,0.33,6.19,1.25,2.35,16.87,0,0,0.638598844
4/23/2019,1004512,BERW,PROB,DELS-1032,9/3/2014,1,DE,39.0475,-75.7315,Coastal Plains,Y,WSA,5.63,10,10,5.16,73.53,7.5,5.83,1.266218825
4/23/2019,1004513,BETB,PROB,MDR9-0901,9/2/2014,2,MD,39.06637,-77.38957,Southern Appalachians,N,WSA,6.05,4.39,6.67,2.58,36.98,2.5,0,0.560691089
4/23/2019,1004514,BERW,PROB,RISS-1093,9/3/2014,1,RI,41.79948,-71.6503,Northern Appalachians,Y,WSA,1.12,9.94,3.33,2.34,39.3,1.9,4.95,0.686728012
4/23/2019,1004515,BETB,PROB,MTRO-1074,9/3/2014,1,MT,45.86417,-111.2129,Western Mountains,Y,WSA,1.46,3.98,7.14,3.27,31.32,2.94,0,1.036087545
4/23/2019,1004516,BETB,PROB,WIR9-0912,9/3/2014,1,WI,42.89687,-88.89542,Temperate Plains,Y,WSA,1.17,3.92,0,0.59,20.45,2,4.59,0.477465244
4/23/2019,1004517,BERW,PROB,AZSS-1125,9/3/2014,1,AZ,36.82973,-110.367,Xeric,Y,WSA,0,2.41,4.29,1.19,13.97,0,0.49,0.55277606
4/23/2019,1004518,BETB,PROB,GARM-1003,9/3/2014,1,GA,33.51301,-84.82877,Southern Appalachians,Y,WSA,10,5.76,1.11,5.8,41.12,2,0,0.401057777
4/23/2019,1004519,BERW,PROB,KSS9-0930,9/3/2014,1,KS,37.78662,-96.42997,Temperate Plains,Y,WSA,1.38,10,5,7.06,50.72,3,3.99,1.210091131
4/23/2019,1004520,BERW,PROB,ORSS-1172,9/3/2014,1,OR,42.15886,-123.4142,Western Mountains,Y,WSA,6.2,10,5.71,3.35,71.28,10,7.51,1.180017836
4/23/2019,1004521,BETB,PROB,CTRM-1002,9/3/2014,1,CT,41.65626,-72.62597,Northern Appalachians,Y,WSA,1.61,1.37,3.33,0.59,16.83,0.95,2.25,0.383370117
4/23/2019,1004522,BETB,PROB,CTRM-1003,9/3/2014,1,CT,41.9521,-72.60858,Northern Appalachians,Y,WSA,5.39,6.76,10,2.65,59.27,6.67,4.09,1.084805974
4/23/2019,1004523,BERW,PROB,TXLS-1133,9/3/2014,1,TX,30.57732,-99.86389,Southern Plains,Y,WSA,4.44,7.39,2.86,5.01,53.62,5.33,7.14,1.042892906
4/23/2019,1004524,BERW,PROB,VAS9-0915,9/3/2014,2,VA,38.39533,-77.95542,Southern Appalachians,N,WSA,0.64,0,2.22,5.2,13.43,0,0,0.211898054
4/23/2019,1004525,BERW,PROB,VAS9-0920,9/2/2014,1,VA,38.16237,-77.02402,Coastal Plains,Y,WSA,9.77,6.86,3.75,1.67,48.77,1.88,5.33,0.842431209
4/23/2019,1004526,BERW,PROB,INS9-0921,9/4/2014,1,IN,39.77824,-86.44708,Temperate Plains,Y,WSA,7.58,6.14,2.5,5.88,55.05,3,7.93,1.020894849
4/23/2019,1004527,BERW,PROB,COSS-1104,9/3/2014,1,CO,37.59905,-107.2586,Western Mountains,Y,WSA,10,5.59,7.14,8.19,74.22,4.71,8.9,1.107281462
4/23/2019,1004528,,PROB,WASS-1134,9/3/2014,1,WA,46.52077,-121.2404,Western Mountains,Y,,,,,,,,,
4/23/2019,1004529,BERW,PROB,WVSS-1044,9/3/2014,1,WV,38.35937,-79.8733,Southern Appalachians,Y,WSA,6.97,8.92,4.44,4.32,59.43,5.5,5.51,0.909629532
4/23/2019,1004530,BERW,PROB,MDSS-1092,9/4/2014,1,MD,39.50627,-76.87,Southern Appalachians,Y,WSA,2.6,0.94,4.44,6.3,35.95,2,5.29,0.685027299
4/23/2019,1004531,BERW,PROB,COR9-0909,9/4/2014,1,CO,39.91226,-104.8821,Southern Plains,Y,WSA,2.91,3.6,1.43,7.32,32.1,4,0,0.605403327
4/23/2019,1004532,BETB,PROB,GARO-1033,9/4/2014,1,GA,34.12189,-84.81018,Southern Appalachians,Y,WSA,1.77,6.19,5.56,4.97,37.5,2.5,1.51,0.639843638
4/23/2019,1004533,BERW,PROB,ORS9-0935,9/4/2014,1,OR,42.07215,-124.0083,Western Mountains,Y,WSA,7.09,10,5.71,5.89,78.23,10,8.25,0.850866143
4/23/2019,1004534,BETB,PROB,TXR9-0912,9/4/2014,1,TX,28.95042,-100.6494,Southern Plains,Y,WSA,10,6.4,4.29,4.35,65.55,10,4.29,0.829811294
4/23/2019,1004535,BERW,PROB,VARS11-153,9/4/2014,1,VA,39.0741,-78.4385,Southern Appalachians,Y,WSA,5.8,8.13,5.56,8.97,66.97,7.5,4.22,0.998973703
4/23/2019,1004536,BETB,PROB,WIRM-1006,9/4/2014,1,WI,42.59972,-89.04609,Temperate Plains,Y,WSA,0.32,0.11,2.5,4.12,25.38,1,7.18,0.872585479
4/23/2019,1004537,BERW,PROB,MTSS-1330,9/4/2014,1,MT,48.18282,-104.6439,Northern Plains,Y,WSA,1.14,5.74,2,7.51,32.08,2.86,0,0.602253602
4/23/2019,1004538,BETB,PROB,MARO-1019,9/5/2014,1,MA,42.17896,-72.36888,Northern Appalachians,Y,WSA,5.08,7.44,7.78,4.31,62.02,7.62,4.98,0.853641451
4/23/2019,1004539,BERW,PROB,COLS-1070,9/5/2014,1,CO,39.9146,-105.5279,Western Mountains,Y,WSA,2.69,3.28,1.43,5.91,23.17,0.59,0,0.994740427
4/23/2019,1004540,BERW,HAND,WIRF-0004,9/5/2014,1,WI,43.3867,-89.7986,Upper Midwest,Y,WSA,7.6,4.45,0,10,58.77,6.11,7.1,0.70998463
4/23/2019,1004541,BETB,PROB,MAR9-0902,9/7/2014,2,MA,42.70064,-71.21798,Northern Appalachians,N,WSA,2.06,1.43,6.67,0.47,24.8,1.9,2.35,0.354157456
4/23/2019,1004542,BETB,PROB,MERM-1001,9/4/2014,1,ME,45.89867,-68.61411,Northern Appalachians,Y,WSA,2.75,5.89,3.33,2.97,35.83,3.33,3.23,1.035705385
4/23/2019,1004543,BETB,PROB,MERM-1003,9/5/2014,1,ME,44.64017,-69.59274,Northern Appalachians,Y,WSA,2.54,4.31,6.67,0,28.08,3.33,0,1.034404617
4/23/2019,1004544,BETB,PROB,MER9-0903,9/4/2014,1,ME,45.87867,-68.62034,Northern Appalachians,Y,WSA,5.78,10,10,2.1,71.88,10,5.25,1.256869389
4/23/2019,1004545,BETB,PROB,ILR9-0906,9/5/2014,1,IL,41.15196,-87.91418,Temperate Plains,Y,WSA,2.85,9.66,5,5.29,58.82,10,2.49,1.224020756
4/23/2019,1004546,BERW,PROB,INLS-1048,9/8/2014,1,IN,40.06568,-86.27057,Temperate Plains,Y,WSA,2.43,9.66,7.5,7.06,55.87,4,2.87,1.091817946
4/23/2019,1004547,BETB,PROB,MERM-1005,9/7/2014,1,ME,45.30186,-69.98618,Northern Appalachians,Y,WSA,7.14,5.93,10,5.38,74.1,10,6.01,1.246248922
4/23/2019,1004548,BERW,PROB,CTLS-1047,9/4/2014,1,CT,41.39519,-72.34804,Northern Appalachians,Y,WSA,5.62,9.63,7.78,4.24,67.77,7.62,5.77,0.696359378
4/23/2019,1004549,BETB,PROB,IDRO-1058,9/3/2014,1,ID,44.87894,-114.7346,Western Mountains,Y,WSA,4.22,10,10,3.33,59.75,7.65,0.65,1.130792905
4/23/2019,1004550,BETB,PROB,IDR9-0907,9/2/2014,1,ID,44.83915,-114.7852,Western Mountains,Y,WSA,4.54,6.99,10,4.87,58.12,6.47,2,0.94354633
4/23/2019,1004551,BETB,PROB,WYR9-0910,9/8/2014,1,WY,42.82884,-106.3668,Northern Plains,Y,WSA,6.18,5.84,6,6.12,68.02,10,6.67,0.99154152
4/23/2019,1004552,BETB,PROB,WYRM-1006,9/8/2014,1,WY,42.82674,-106.4147,Northern Plains,Y,WSA,6.78,4.92,8,7.55,71.8,10,5.83,0.99154152
4/23/2019,1004553,BERW,PROB,ORLS-1109,9/8/2014,1,OR,45.74761,-123.4891,Western Mountains,Y,WSA,5.03,5.01,8.57,7.08,64.4,8.24,4.71,1.123970197
4/23/2019,1004554,BETB,PROB,MSRM-1004,9/8/2014,1,MS,30.86744,-88.92198,Coastal Plains,Y,WSA,9.28,7.69,6.25,5.18,75.15,8.75,7.94,0.897077832
4/23/2019,1004555,BERW,PROB,WIR9-0909,9/8/2014,1,WI,46.41642,-90.74116,Upper Midwest,Y,WSA,0,8.45,2.86,5.2,53.5,6.11,9.48,0.702686003
4/23/2019,1004556,BETB,PROB,UTRM-1006,9/8/2014,1,UT,39.20959,-110.0732,Xeric,Y,WSA,9.34,2.18,0,5.84,39.62,2.94,3.47,0.691447212
4/23/2019,1004557,BERW,PROB,TXSS-1243,9/8/2014,1,TX,32.75744,-94.84784,Coastal Plains,Y,WSA,6.09,5.03,2.5,2.64,34.13,0,4.22,0.690290929
4/23/2019,1004558,BERW,PROB,MDSS-1095,9/9/2014,1,MD,38.78665,-76.68475,Coastal Plains,Y,WSA,0,0,1.25,6.64,14.25,0,0.66,0.721243927
4/23/2019,1004559,BERW,HAND,OKRF-0008,9/8/2014,1,OK,34.73312,-97.21169,Southern Plains,Y,WSA,0,0,1.43,0,3.5,0.67,0,0.530485625
4/23/2019,1004560,BETB,PROB,ILR9-0901,9/9/2014,2,IL,39.20865,-90.59292,Temperate Plains,N,WSA,0.34,1.42,0,0,4.6,1,0,0.504119884
