nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingPotentialCat,GrazingPotentialWs
nrsa1314,1003569,NRS_OH-10083,OHRO-1034,1,2014,39.90839,-84.29816,3985996,4.506119405,16.5008139
nrsa1314,1003946,NRS_OK-10109,OKLS-1203,1,2014,35.92513,-96.71988,496338,19.38334089,28.59830644
nrsa1314,1004396,NRS_OK-10119,OKLS-1222,1,2014,34.44337,-99.65264,13739749,22.36865352,19.8819222
nrsa1314,1004669,NRS_OK-10133,OKRM-1022,1,2014,36.95483,-96.93872,21038139,14.23991334,13.57015822
nrsa1314,1003897,NRS_OK-10154,OKSS-1430,1,2014,35.46899,-94.95436,1543353,3.020085289,28.31378285
nrsa1314,1003762,NRS_OK-10155,OKSS-1431,1,2014,36.76012,-96.28956,21785266,28.11759938,26.00667713
nrsa1314,1004827,NRS_OR-10564,ORRM-1002,1,2014,44.73944,-120.3283,23686016,1.089392239,4.271596631
nrsa1314,1003745,NRS_OR-10568,ORRM-1006,1,2014,44.82284,-119.85,23686254,3.552513211,4.343877723
nrsa1314,1004290,NRS_OR-10573,ORRO-1049,1,2014,43.12125,-124.1794,23914479,7.413327068,5.29209897
nrsa1314,1004675,NRS_OR-10578,ORRO-1054,1,2014,42.46639,-121.4396,24084412,13.71800771,6.434743171
nrsa1314,1003893,NRS_OR-10599,ORSS-1175,1,2014,45.87203,-117.9262,23443735,0.722320686,0.722320686
nrsa1314,1004639,NRS_PA-10078,PALS-1085,1,2014,40.59318,-76.02772,4779715,3.784866177,4.484655911
nrsa1314,1004370,NRS_PA-10082,PALS-1089,1,2014,40.09951,-74.86764,4481191,1.592062974,1.702520986
nrsa1314,1003773,NRS_PA-10088,PARM-1003,1,2014,41.71462,-76.32307,4199444,17.7091642,13.67001735
nrsa1314,1003764,NRS_PA-10094,PARO-1049,1,2014,41.9999,-76.62264,8119695,30.18736092,13.43435635
nrsa1314,1004300,NRS_PA-10096,PARO-1051,1,2014,39.80494,-79.32561,3808057,11.19201617,16.65641134
nrsa1314,1003618,NRS_PA-10102,PASS-1164,1,2014,41.74656,-79.30665,10218842,4.093938138,4.919358485
nrsa1314,1003604,NRS_PA-10103,PASS-1165,1,2014,41.02335,-78.90572,4737583,4.964880881,3.115819358
nrsa1314,1004058,NRS_RI-10039,RILS-1023,1,2014,41.52182,-71.59218,6140322,1.41499292,2.667463005
nrsa1314,1004502,NRS_RI-10046,RIRO-1001,1,2014,41.39469,-71.84151,6140944,0.823077217,2.875495719
nrsa1314,1004256,NRS_RI-10047,RIRO-1002,1,2014,41.40065,-71.7311,6141106,0.996884332,2.209814017
nrsa1314,1003706,NRS_SC-10050,SCLS-1031,1,2014,34.96664,-82.10085,9699785,8.840781953,9.199956983
nrsa1314,1003948,NRS_SC-10052,SCLS-1033,1,2014,33.89573,-82.01938,11729782,10.33329056,9.541456165
nrsa1314,1003685,NRS_SC-10053,SCRM-1001,1,2014,34.93019,-80.8684,9736290,2.631027926,8.284553905
nrsa1314,1003970,NRS_SC-10054,SCRM-1002,1,2014,34.32988,-80.69511,9718493,1.56961973,8.581202194
nrsa1314,1003686,NRS_SC-10055,SCRO-1013,1,2014,34.70969,-82.46106,9867482,20.82949431,4.623518262
nrsa1314,1003573,NRS_SC-10059,SCSS-1054,1,2014,32.72384,-80.49558,20150755,1.756335292,1.756335292
nrsa1314,1003651,NRS_SD-10374,SDLS-1110,1,2014,43.40178,-100.9843,20181637,7.833310491,16.6654658
nrsa1314,1004671,NRS_SD-10380,SDLS-1116,1,2014,44.66904,-103.3561,5453278,24.76496473,8.908995776
nrsa1314,1004179,NRS_SD-10388,SDRM-1004,1,2014,43.69165,-97.96684,12666970,12.48432252,18.14132077
nrsa1314,1003672,NRS_SD-10389,SDRM-1005,1,2014,43.68389,-100.2087,11513195,28.19888878,12.67949915
nrsa1314,1003879,NRS_SD-10410,SDRO-1070,1,2014,44.03291,-101.5472,16126345,9.308908248,11.84090116
nrsa1314,1004347,NRS_SD-10411,SDRO-1071,1,2014,43.96688,-98.98078,12587765,11.78900237,31.34908236
nrsa1314,1004360,NRS_TN-10105,TNLS-1031,1,2014,36.26538,-82.31631,19744590,46.49828178,1.991375791
nrsa1314,1004088,NRS_TN-10111,TNRM-1003,1,2014,35.06895,-85.3396,19696569,4.82815136,17.89181565
nrsa1314,1004105,NRS_TN-10114,TNRO-1014,1,2014,35.21876,-84.6515,19678281,13.81274518,6.65409396
nrsa1314,1004376,NRS_TN-10115,TNRO-1015,1,2014,35.69164,-87.22675,19516768,36.76864977,37.62811508
nrsa1314,1004037,NRS_TN-10118,TNSS-1064,1,2014,35.07118,-89.85614,14199409,1.067135027,6.264650901
nrsa1314,1004361,NRS_TN-10127,TNSS-1073,1,2014,36.07871,-82.5009,19487054,0,0
nrsa1314,1003718,NRS_TX-10181,TXLS-1117,1,2014,31.4733,-100.4694,5712857,4.406121399,6.433043408
nrsa1314,1004523,NRS_TX-10197,TXLS-1133,1,2014,30.57732,-99.86389,5761713,4.534055098,5.244056326
nrsa1314,1003581,NRS_TX-10215,TXRM-1017,1,2014,29.61204,-104.4674,309175,2.376924718,3.29444632
nrsa1314,1004328,NRS_TX-10232,TXRO-1085,1,2014,30.67963,-99.02699,5769763,26.05331688,8.52896374
nrsa1314,1003484,NRS_TX-10235,TXSS-1205,1,2014,35.39091,-101.8318,19983940,16.6381923,12.85507015
nrsa1314,1003464,NRS_TX-10239,TXSS-1209,1,2014,35.27405,-100.7662,13766755,30.22889921,20.02866955
nrsa1314,1003853,NRS_TX-10259,TXSS-1229,1,2014,27.56777,-97.79459,1654787,5.742282262,4.759834488
nrsa1314,1004557,NRS_TX-10273,TXSS-1243,1,2014,32.75744,-94.84784,1042471,31.49657465,31.49657465
nrsa1314,1003667,NRS_UT-10327,UTLS-1059,1,2014,38.80907,-111.316,4894113,13.16855981,3.50520365
nrsa1314,1004644,NRS_UT-10329,UTLS-1061,1,2014,40.05732,-111.4551,10349320,30.24999358,7.895021811
nrsa1314,1004556,NRS_UT-10336,UTRM-1006,1,2014,39.20959,-110.0732,3897907,0.253226966,2.676408089
nrsa1314,1004457,NRS_UT-10341,UTRO-1032,1,2014,37.68596,-112.3997,10817822,4.771254124,2.854711523
nrsa1314,1004078,NRS_UT-10345,UTRO-1036,1,2014,40.3391,-110.3033,11980969,12.54258633,2.167793636
nrsa1314,1003652,NRS_UT-10348,UTSS-1100,1,2014,38.01992,-111.6545,3276991,0.338378947,0.522126789
nrsa1314,1004566,NRS_WA-10381,WALS-1067,1,2014,46.8552,-122.1765,24282282,4.138302568,2.344899677
nrsa1314,1004294,NRS_WA-10382,WALS-1068,1,2014,47.57364,-123.5832,23844773,0.047259071,0.040323249
nrsa1314,1003729,NRS_WA-10389,WARM-1002,1,2014,48.13943,-119.0654,23057914,4.162196287,2.499024812
nrsa1314,1003881,NRS_WA-10390,WARM-1003,1,2014,46.03379,-117.1125,23442005,1.642440716,5.932859014
nrsa1314,1003778,NRS_WA-10391,WARM-1004,1,2014,46.69022,-117.4968,23449533,1.047287065,8.544044706
nrsa1314,1004680,NRS_WA-10397,WARO-1038,1,2014,46.31057,-120.3532,947030118,8.180804445,24.75475876
nrsa1314,1004164,NRS_WA-10398,WARO-1039,1,2014,48.51599,-121.9798,24270464,2.479633834,3.134761501
nrsa1314,NA,NRS_WA-10405,WASS-1134,1,2014,46.52077,-121.2404,24425271,9.826353931,4.262840366
nrsa1314,1004310,NRS_WA-10410,WASS-1139,1,2014,46.45441,-120.4151,23102054,33.73971936,24.44252344
nrsa1314,1004661,NRS_WI-10120,WILS-1086,1,2014,46.48088,-90.55855,1814539,3.761367788,1.077493188
nrsa1314,1004072,NRS_WI-10128,WIRM-1001,1,2014,45.58439,-89.46554,13397425,0.252095536,0.223551096
nrsa1314,1004195,NRS_WI-10129,WIRM-1002,1,2014,44.4222,-92.08192,13109287,48.2934982,14.99901144
nrsa1314,1004035,NRS_WI-10130,WIRM-1003,1,2014,44.3134,-89.89086,14705260,13.54478132,13.8296579
nrsa1314,1004002,NRS_WI-10131,WIRM-1004,1,2014,43.56689,-89.69697,14709942,18.98720447,14.84406051
nrsa1314,1004289,NRS_WI-10137,WIRO-1040,1,2014,45.84305,-88.14312,6843271,1.346551749,1.062755559
nrsa1314,1004171,NRS_WI-10140,WIRO-1043,1,2014,44.0246,-88.79457,6863679,25.15219669,15.57481143
nrsa1314,1004667,NRS_WI-10143,WIRO-1046,1,2014,45.26686,-91.70865,13083503,29.27156311,17.94569409
nrsa1314,1004311,NRS_WI-10157,WISS-1163,1,2014,46.51068,-90.7087,1813151,3.857539635,3.248305552
nrsa1314,1003858,NRS_WV-10053,WVLS-1020,1,2014,38.26276,-81.22258,4548556,0.790386524,1.046615171
nrsa1314,1003715,NRS_WV-10066,WVRF-0005,1,2014,38.10789,-80.20821,12105108,8.043381692,7.34254631
nrsa1314,1003577,NRS_WV-10054,WVRM-1001,1,2014,39.2489,-77.8141,8445112,23.42167187,38.36487436
nrsa1314,1004006,NRS_WV-10055,WVRO-1007,1,2014,37.78563,-80.9076,6919900,0.372528285,21.49700747
nrsa1314,1003802,NRS_WV-10057,WVSS-1041,1,2014,38.14842,-82.21046,19292832,0.888090799,1.245087775
nrsa1314,1004013,NRS_WY-10394,WYLS-1097,1,2014,44.08912,-106.6737,5372715,5.181883037,3.365415426
nrsa1314,1004012,NRS_WY-10399,WYLS-1102,1,2014,44.34619,-106.7024,5380340,2.495981839,0.994723907
nrsa1314,1004498,NRS_WY-10415,WYRM-1010,1,2014,43.68901,-108.1791,12845382,2.948552936,4.159038792
nrsa1314,1004467,NRS_WY-10424,WYRO-1039,1,2014,44.73966,-108.6072,4428743,4.879885499,2.901788509
nrsa1314,1004331,NRS_WY-10439,WYSS-1204,1,2014,42.77052,-109.257,18329668,0.191779773,0.191779773
nrsa1314,1004293,NRS_WY-10441,WYSS-1206,1,2014,41.23328,-105.2929,2874983,1.894991992,1.894991992
nrsa1819,2013205,NRS_AL-10091,NRS18_AL_10019,1,2018,31.88017609,-86.78361624,21457368,3.050230747,3.40780581
nrsa1819,2013562,NRS_AL-10092,NRS18_AL_10020,1,2018,33.79484737,-87.85932001,18645528,10.36824007,10.86074078
nrsa1819,2013154,NRS_AL-10094,NRS18_AL_10022,1,2018,32.21648644,-85.51675754,3436594,9.613030137,5.367433188
nrsa1819,2013495,NRS_AL-10095,NRS18_AL_10023,1,2018,34.7555821,-85.68075739,19645322,18.40720339,33.19770698
nrsa1819,2013532,NRS_AL-10109,NRS18_AL_RF001,1,2018,34.2181,-87.3689,18579149,5.353412392,3.053647308
nrsa1819,2012723,NRS_AR-10219,NRS18_AR_10017,1,2018,33.32930915,-91.16314434,18057726,1.856301349,14.68296307
nrsa1819,2012991,NRS_AR-10222,NRS18_AR_10021,1,2018,36.43411563,-90.34879978,9269312,3.05751647,4.300115878
nrsa1819,2012975,NRS_AR-10223,NRS18_AR_10022,1,2018,36.35540034,-90.95286554,7546559,66.13619018,15.65258401
nrsa1819,2012979,NRS_AR-10225,NRS18_AR_10024,1,2018,36.42940821,-90.75765669,7525079,7.778823259,10.34098772
nrsa1819,2012903,NRS_AR-10226,NRS18_AR_10025,1,2018,36.08300385,-91.54011977,11808346,16.49755793,27.01964938
nrsa1819,2012893,NRS_AR-10227,NRS18_AR_10026,1,2018,33.13192811,-91.09571046,18057738,0.370186893,14.6823314
nrsa1819,2012993,NRS_AR-10228,NRS18_AR_10027,1,2018,36.08893257,-94.02749288,8590394,0.862232963,32.28651761
nrsa1819,2012944,NRS_AR-10229,NRS18_AR_10039,1,2018,35.62876324,-90.9851249,9273316,0.787602229,2.016889878
nrsa1819,2012879,NRS_AR-10230,NRS18_AR_10040,1,2018,34.64473299,-91.29251055,14854195,0.146414748,0.297523233
nrsa1819,2012974,NRS_AR-10236,NRS18_AR_10046,1,2018,35.86551219,-90.84473388,9273060,7.485119466,6.896485931
nrsa1819,2012859,NRS_AR-10238,NRS18_AR_10190,1,2018,34.28039517,-94.44835594,3746118,18.41217759,18.41217759
nrsa1819,2012943,NRS_AR-10239,NRS18_AR_10191,1,2018,36.0964581,-92.11822359,11830010,12.38947402,10.21764382
nrsa1819,2013052,NRS_AR-10240,NRS18_AR_10192,1,2018,35.62483536,-93.72112066,7751980,8.608465846,12.58151466
nrsa1819,2012984,NRS_AR-10241,NRS18_AR_10489,1,2018,35.52203628,-94.07139992,7753238,14.8567649,18.40125435
nrsa1819,2012533,NRS_CA-11197,NRS18_CA_10048,1,2018,33.26659717,-116.8176623,20343321,1.495404337,1.961205599
nrsa1819,2012635,NRS_CA-11201,NRS18_CA_10052,1,2018,38.20358832,-121.4779461,1889600,57.09722596,18.08838227
nrsa1819,2012600,NRS_CA-11203,NRS18_CA_10054,1,2018,37.95233572,-121.339221,1897492,12.78126839,37.59382294
nrsa1819,2013203,NRS_CA-11204,NRS18_CA_10055,1,2018,38.63823103,-121.5636929,15039097,8.600194802,5.529139605
nrsa1819,2012812,NRS_CA-11205,NRS18_CA_10056,1,2018,36.77903524,-120.233343,19784325,55.29931123,15.78889295
nrsa1819,2012597,NRS_CA-11206,NRS18_CA_10088,1,2018,38.34235839,-120.2595173,17057244,2.314925942,2.314925942
nrsa1819,2012657,NRS_CA-11311,NRS18_CA_10322,1,2018,38.26340292,-121.647551,948020359,20.44409718,5.46404398
nrsa1819,2012848,NRS_CA-11313,NRS18_CA_10324,1,2018,37.49935193,-118.1412427,20258543,0.638224463,0.332793375
nrsa1819,2012766,NRS_CA-11332,NRS18_CA_10343,1,2018,40.30767586,-121.8581376,8020296,0.552122362,4.943143654
nrsa1819,2012868,NRS_CA-11341,NRS18_CA_10352,1,2018,37.00309692,-118.2945214,20265517,1.406459766,0.515939702
nrsa1819,2013018,NRS_CA-11343,NRS18_CA_10389,1,2018,38.3213139,-119.6740704,346783,0.309154612,0.521189359
nrsa1819,2012919,NRS_CA-11355,NRS18_CA_10788,1,2018,37.66785824,-120.4750645,2823718,175.0338955,2.013697494
nrsa1819,2013429,NRS_CA-11362,NRS18_CA_10795,1,2018,38.85129958,-121.6304411,7978069,9.359997843,4.91333656
nrsa1819,2012894,NRS_CO-10364,NRS18_CO_10028,1,2018,37.96829665,-108.2534754,18376740,1.772807554,1.565343502
nrsa1819,2013056,NRS_CO-10369,NRS18_CO_10033,1,2018,39.56463747,-104.2890967,4056025,0.857330045,7.075854465
nrsa1819,2013245,NRS_CO-10370,NRS18_CO_10034,1,2018,39.11368591,-107.9785352,3181222,1.346981169,1.338798668
nrsa1819,2013269,NRS_CO-10378,NRS18_CO_10042,1,2018,39.49891104,-105.0865186,191411,2.342292833,1.296134326
nrsa1819,2013088,NRS_CO-10382,NRS18_CO_10046,1,2018,37.02311922,-107.1671952,17034661,2.711726975,1.194373719
nrsa1819,2013426,NRS_CO-10449,NRS18_CO_10224,1,2018,38.80127291,-105.1697687,947137,2.433691048,2.063296307
nrsa1819,2012969,NRS_CO-10451,NRS18_CO_10374,1,2018,39.28594399,-108.8335784,3177598,9.341314849,10.19626318
nrsa1819,2013074,NRS_CO-10476,NRS18_CO_10523,1,2018,38.14321876,-104.6370915,951583,8.514491267,3.775834586
nrsa1819,2012923,NRS_CO-10479,NRS18_CO_10825,1,2018,37.35076028,-108.2957365,16963139,7.33187478,2.635276047
nrsa1819,2013130,NRS_CO-10481,NRS18_CO_10974,1,2018,37.66582838,-104.2322735,982565,0.713956839,4.278637411
nrsa1819,2013080,NRS_CO-10482,NRS18_CO_10975,1,2018,38.06237778,-104.4110972,1422686,3.838410564,3.780353987
nrsa1819,2013239,NRS_CO-10484,NRS18_CO_10977,1,2018,40.57996498,-105.0562722,2900003,1.902464596,5.104217032
nrsa1819,2012980,NRS_CO-10486,NRS18_CO_11124,1,2018,39.64405982,-107.0192684,1318658,5.417712739,1.160107795
nrsa1819,2013159,NRS_CO-10488,NRS18_CO_11274,1,2018,37.95741609,-108.8410129,18383311,1.589523838,1.253779132
nrsa1819,2012867,NRS_CO-10490,NRS18_CO_11276,1,2018,40.73579038,-108.78052,3416492,2.503848451,1.36463459
nrsa1819,2013027,NRS_CO-10492,NRS18_CO_11278,1,2018,38.7136427,-109.0093362,18369656,2.367318718,3.185107882
nrsa1819,2013132,NRS_CO-10493,NRS18_CO_11423,1,2018,40.04109164,-104.825239,225801,17.42910466,1.652475385
nrsa1819,2013144,NRS_CO-10494,NRS18_CO_11424,1,2018,40.65505394,-103.1684977,3555512,4.280318057,10.9333426
nrsa1819,2013318,NRS_CO-10495,NRS18_CO_11425,1,2018,40.45359378,-103.3961287,3561718,9.450247608,10.28919274
nrsa1819,2013045,NRS_CO-10498,NRS18_CO_11725,1,2018,38.7353559,-108.1669674,3232749,17.65201181,4.135214607
nrsa1819,2012872,NRS_CO-10499,NRS18_CO_RF001,1,2018,40.07837,-105.58024,2889120,2.019025672,0.350360203
nrsa1819,2012837,NRS_CO-10500,NRS18_CO_RF002,1,2018,40.1307,-105.52889,2889650,2.675588012,1.338890831
nrsa1819,2013381,NRS_CO-10501,NRS18_CO_RF003,1,2018,38.02054,-105.68095,17887816,0.30118592,0.217397557
nrsa1819,2013394,NRS_CO-10502,NRS18_CO_RF004,1,2018,38.13353,-105.78497,17887798,0.125079095,0.213264201
nrsa1819,2013382,NRS_CO-10503,NRS18_CO_RF005,1,2018,37.84926,-105.57854,943010102,0.08554287,0.100921628
nrsa1819,2013190,NRS_CT-10115,NRS18_CT_10017,1,2018,41.35000044,-73.19197535,7717522,0.609367445,0.665506236
nrsa1819,2012759,NRS_CT-10116,NRS18_CT_10018,1,2018,42.04691303,-73.31172517,7710072,5.888788179,4.476772314
nrsa1819,2013138,NRS_CT-10119,NRS18_CT_10030,1,2018,41.90060311,-72.17456169,6162461,13.28268842,10.59876866
nrsa1819,2012692,NRS_CT-10120,NRS18_CT_10031,1,2018,41.5886836,-73.35208798,7713066,5.376106731,5.376106731
nrsa1819,2013420,NRS_CT-10121,NRS18_CT_10032,1,2018,41.60048759,-72.75885445,7700398,0.911880047,1.406789852
nrsa1819,2012939,NRS_CT-10125,NRS18_CT_10036,1,2018,41.28863522,-72.86611382,6177650,0.916270985,1.565568412
nrsa1819,2013558,NRS_CT-10126,NRS18_CT_10037,1,2018,41.51043914,-72.49660533,7700864,0.631671574,0.855056064
nrsa1819,2013323,NRS_DE-10084,NRS18_DE_10010,1,2018,39.53955341,-75.69163245,4651562,2.06948341,2.06948341
nrsa1819,2012849,NRS_DE-10089,NRS18_DE_10015,1,2018,39.81746964,-75.64229325,4651122,1.117363708,10.16813975
nrsa1819,2012731,NRS_DE-10090,NRS18_DE_10016,1,2018,39.74077165,-75.71143409,4651360,0.9825645,1.446731272
nrsa1819,2013257,NRS_DE-10096,NRS18_DE_10033,1,2018,38.87332717,-75.47641458,8077064,2.115969279,3.272431214
nrsa1819,2013220,NRS_FL-10185,NRS18_FL_10012,1,2018,26.17973048,-81.67099279,16768906,3.560915116,3.560915116
nrsa1819,2013559,NRS_FL-10190,NRS18_FL_10017,1,2018,30.77038316,-81.78635437,18257685,1.750732849,2.877735302
nrsa1819,2012937,NRS_FL-10196,NRS18_FL_10035,1,2018,30.23882165,-81.7897025,16658683,2.06290111,2.06290111
nrsa1819,2013472,NRS_FL-10198,NRS18_FL_10037,1,2018,27.20603307,-80.57422881,45646,21.11817527,21.11817527
nrsa1819,2013192,NRS_FL-10203,NRS18_FL_10042,1,2018,25.97143924,-80.31460687,84360,1.287764386,1.342812408
nrsa1819,2013336,NRS_FL-10210,NRS18_FL_10333,1,2018,27.6430168,-81.13631515,21484744,24.96513748,15.17285811
nrsa1819,2013587,NRS_FL-10212,NRS18_FL_RF001,1,2018,30.31556,-82.6447,2000198,8.010288817,8.010288817
nrsa1819,2013058,NRS_GA-10152,NRS18_GA_10022,1,2018,33.58986194,-82.21196701,22720451,3.565691219,3.891390604
nrsa1819,2013538,NRS_GA-10153,NRS18_GA_10023,1,2018,32.89305454,-83.27685531,1947779,2.898073441,5.262659834
nrsa1819,2012684,NRS_GA-10154,NRS18_GA_10024,1,2018,33.33285355,-85.21892406,3291252,6.584135141,6.926505354
nrsa1819,2013343,NRS_GA-10155,NRS18_GA_10025,1,2018,34.66690676,-84.94212879,12194156,15.80864926,11.64396841
nrsa1819,2013010,NRS_GA-10157,NRS18_GA_10027,1,2018,33.60959357,-82.21193048,22720329,2.654379154,4.890233445
nrsa1819,2013581,NRS_GA-10183,NRS18_GA_RF001,1,2018,31.38436,-83.1924,2014298,7.238562757,10.66942024
nrsa1819,2013573,NRS_IA-10139,NRS18_IA_10024,1,2018,41.52020059,-94.50593786,22249731,8.224649275,12.29554531
nrsa1819,2013504,NRS_IA-10149,NRS18_IA_10034,1,2018,42.5473346,-96.47690097,7226854,10.40484294,26.02608895
nrsa1819,2012865,NRS_IA-10150,NRS18_IA_10035,1,2018,42.69206108,-90.96287841,13325656,24.22643488,15.22289748
nrsa1819,2013483,NRS_IA-10157,NRS18_IA_10656,1,2018,41.94079617,-95.46332634,17207598,9.177049217,18.2284939
nrsa1819,2012850,NRS_IA-10161,NRS18_IA_RF001,1,2018,40.83555,-93.85719,5136643,0.566554129,23.87592324
nrsa1819,2013352,NRS_ID-10390,NRS18_ID_10035,1,2018,48.82001876,-116.1500278,22910531,0.470411842,1.144946309
nrsa1819,2013219,NRS_ID-10397,NRS18_ID_10042,1,2018,43.30879159,-116.5772537,23300436,18.57682333,14.21061869
nrsa1819,2013118,NRS_ID-10402,NRS18_ID_10095,1,2018,45.53056459,-116.0130752,23543688,2.475374142,2.475374142
nrsa1819,2013006,NRS_ID-10431,NRS18_ID_10245,1,2018,42.45555648,-112.0018302,23158094,3.323968407,2.114399128
nrsa1819,2013119,NRS_ID-10466,NRS18_ID_10280,1,2018,45.99357635,-115.8989656,23598669,2.48064266,1.933760424
nrsa1819,2013020,NRS_ID-10484,NRS18_ID_10842,1,2018,42.87994749,-112.4731285,23155842,3.058725556,7.966722161
nrsa1819,2013258,NRS_ID-10490,NRS18_ID_10992,1,2018,45.13618762,-113.9096247,23503548,8.161806065,2.23030241
nrsa1819,2012983,NRS_IL-10120,NRS18_IL_10026,1,2018,37.09630937,-89.2934125,5092354,15.37965311,9.126921799
nrsa1819,2012906,NRS_IL-10121,NRS18_IL_10027,1,2018,37.58947817,-89.37419247,5089422,0.61601727,0.806184237
nrsa1819,2012563,NRS_IL-10124,NRS18_IL_10030,1,2018,37.06952371,-89.17324304,935140066,15.82926057,6.271892294
nrsa1819,2013178,NRS_IL-10125,NRS18_IL_10031,1,2018,37.25601672,-88.5102815,11869522,1.427488475,2.127871475
nrsa1819,2013046,NRS_IL-10127,NRS18_IL_10033,1,2018,40.96283495,-89.28942601,14838465,3.947737188,4.134855354
nrsa1819,2013508,NRS_IL-10129,NRS18_IL_10035,1,2018,42.18337609,-90.19425335,13360844,11.62312379,28.15280153
nrsa1819,2013236,NRS_IL-10130,NRS18_IL_10036,1,2018,37.13875808,-89.26780319,5248050,1.662406687,8.718311281
nrsa1819,2013213,NRS_IL-10131,NRS18_IL_10037,1,2018,37.26199019,-88.51406065,11869498,2.422783291,5.32606358
nrsa1819,2013552,NRS_IL-10134,NRS18_IL_10040,1,2018,39.06811287,-88.60513041,10432086,21.28488961,10.06041189
nrsa1819,2012624,NRS_IL-10135,NRS18_IL_10041,1,2018,41.14779952,-88.8611122,13617367,5.021545078,4.023286619
nrsa1819,2013197,NRS_IL-10136,NRS18_IL_10042,1,2018,38.106602,-88.16383425,10437172,0.932980902,6.619120144
nrsa1819,2012896,NRS_IL-10138,NRS18_IL_10044,1,2018,37.9864812,-89.94732731,13894310,2.013841548,9.014534558
nrsa1819,2012523,NRS_IL-10139,NRS18_IL_10363,1,2018,40.45352087,-88.44482322,13570771,3.132961478,3.718616439
nrsa1819,2012774,NRS_IL-10140,NRS18_IL_10364,1,2018,39.16039842,-89.09546299,13868490,7.417549622,7.082490545
nrsa1819,2012594,NRS_IL-10142,NRS18_IL_10366,1,2018,41.69302297,-88.45975941,14762341,1.813221208,1.813221208
nrsa1819,2012704,NRS_IL-10144,NRS18_IL_10514,1,2018,42.4257765,-90.29068621,13359062,36.14146998,29.21475049
nrsa1819,2013541,NRS_IL-10150,NRS18_IL_10968,1,2018,41.27523717,-90.79014197,6959671,9.417840285,9.251467083
nrsa1819,2012782,NRS_IL-10153,NRS18_IL_10971,1,2018,39.92721008,-87.84035006,10208781,7.773812885,2.610001536
nrsa1819,2013229,NRS_IL-10155,NRS18_IL_11563,1,2018,37.80198308,-89.23035608,13786620,9.958972943,6.306290093
nrsa1819,2013369,NRS_IL-10157,NRS18_IL_11565,1,2018,40.57680659,-89.29380386,13598253,5.43245288,4.791097146
nrsa1819,2012941,NRS_IN-10084,NRS18_IN_10021,1,2018,41.26530421,-86.3162501,13434343,14.44101907,10.99632816
nrsa1819,2012964,NRS_IN-10088,NRS18_IN_10025,1,2018,41.07074511,-86.6206737,18488450,6.959516575,3.947979232
nrsa1819,2012902,NRS_IN-10089,NRS18_IN_10026,1,2018,41.55509326,-85.78009263,12261488,15.28753477,52.30787357
nrsa1819,2013384,NRS_IN-10103,NRS18_IN_10053,1,2018,39.14069284,-86.53345714,18443918,2.151991631,2.151991631
nrsa1819,2012922,NRS_IN-10104,NRS18_IN_10347,1,2018,41.44904384,-86.13924699,13433213,7.520401019,9.062563729
nrsa1819,2013377,NRS_IN-10106,NRS18_IN_10498,1,2018,38.62574514,-86.42670129,18445188,6.666628979,13.88178448
nrsa1819,2013368,NRS_KS-10196,NRS18_KS_10015,1,2018,39.57629487,-98.51414655,18852508,14.59827052,14.19184856
nrsa1819,2012779,NRS_KS-10214,NRS18_KS_10033,1,2018,39.00669851,-95.29043901,3729355,24.87527335,11.80817799
nrsa1819,2013163,NRS_KS-10221,NRS18_KS_10040,1,2018,39.92202635,-97.28540999,4023397,24.4352932,36.18938519
nrsa1819,2012526,NRS_KS-10224,NRS18_KS_10043,1,2018,37.85601511,-97.14034423,20078226,14.75542876,20.25461113
nrsa1819,2012513,NRS_KS-10235,NRS18_KS_10086,1,2018,39.89576845,-101.7077863,11701124,14.39068812,11.16765072
nrsa1819,2013312,NRS_KS-10236,NRS18_KS_10087,1,2018,38.46440464,-97.88634393,18890580,24.11660016,27.23653909
nrsa1819,2013002,NRS_KS-10240,NRS18_KS_10091,1,2018,37.6917153,-97.77541382,21161261,21.87782556,27.96388663
nrsa1819,2012512,NRS_KS-10247,NRS18_KS_10098,1,2018,38.15745139,-100.1897315,21224351,22.57660096,25.15407373
nrsa1819,2012520,NRS_KS-10249,NRS18_KS_10100,1,2018,37.64636548,-98.19185293,21149342,17.74524859,17.74524859
nrsa1819,2012515,NRS_KS-10252,NRS18_KS_10103,1,2018,38.65767114,-97.17331128,18884900,49.25224512,32.72232712
nrsa1819,2012640,NRS_KS-10272,NRS18_KS_10123,1,2018,38.24345282,-97.43661106,21176498,19.50271006,22.88813801
nrsa1819,2012912,NRS_KS-10274,NRS18_KS_10125,1,2018,39.47351275,-95.60137918,746921,9.566010465,26.50096389
nrsa1819,2012560,NRS_KS-10275,NRS18_KS_10126,1,2018,37.08725381,-99.25331095,21026194,22.17937921,18.25634606
nrsa1819,2013518,NRS_KS-10286,NRS18_KS_10137,1,2018,39.24811923,-94.91314785,2255257,21.65840271,18.66157689
nrsa1819,2013186,NRS_KS-10288,NRS18_KS_10140,1,2018,39.75493131,-97.55600515,5924634,8.825758247,8.825758247
nrsa1819,2012634,NRS_KS-10324,NRS18_KS_RF001,1,2018,39.08456,-95.28932,3729225,33.03443288,28.00164993
