SITE_ID,VISIT_NO,YEAR,UID,COMID,LAT_DD83,LON_DD83,REALM,PFC_ALG,PFC_AQM,PFC_BRS,PFC_HUM,PFC_LVT,PFC_LWD,PFC_OHV,PFC_RCK,PFC_UCB,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,SumAll_PFC,SumAll_noAlgAQM,SumNat_PFC,SumBig_PFC,XFC_NAT_ALG_AQM
NRS18_IA_10042,1,2018,1000358,13211724,43.10975481,-91.17645261,BOATABLE,0.272727273,0.454545455,0.818181818,0.090909091,1,0.636363636,1,0.363636364,0,0.013636364,0.834090909,0.106818182,0.125,0.004545455,0.247727273,0.086363636,0.709090909,0.177272727,0.072727273,0,4.636363637,3.909090909,4.545454546,3.818181818,0.829545455
NRS18_IL_10021,1,2018,1000259,13359864,42.31862373,-90.2343133,BOATABLE,0,0,0.363636364,0,0,0.272727273,0.909090909,0.090909091,0,0,0.184090909,0,0.065909091,0,0,0.031818182,0.184090909,0.063636364,0.022727273,0,1.636363637,1.636363637,1.636363637,1.636363637,0.18409091
NRS18_IL_10023,1,2018,1001042,13360334,42.25850327,-90.28275489,BOATABLE,0,0.545454545,0.272727273,0.181818182,0.090909091,0.090909091,1,0,0,0,0.163636364,0.027272727,0.031818182,0.009090909,0.004545455,0.004545455,0.127272727,0.086363636,0,0,2.181818182,1.636363637,2,1.454545455,0.154545455
NRS18_IL_10035,1,2018,1001036,13360844,42.18337609,-90.19425335,BOATABLE,0,0.363636364,0.272727273,0,0.454545455,0.181818182,0.818181818,0,0.090909091,0,0.109090909,0.018181818,0.013636364,0,0.022727273,0.009090909,0.090909091,0.040909091,0,0.004545455,2.181818183,1.818181819,2.181818183,1.818181819,0.10909091
NRS18_IL_11715,1,2019,1002077,13360334,42.26087595,-90.27300743,BOATABLE,0,0,0.545454545,0,0.181818182,0,1,0,0,0,0.334090909,0,0.075,0,0.027272727,0,0.334090909,0.231818182,0,0,1.727272727,1.727272727,1.727272727,1.727272727,0.334090909
NRS18_IN_10006,1,2019,1001646,12262804,41.69465268,-85.9174007,BOATABLE,0,0.545454545,0.181818182,0.909090909,0.090909091,0.181818182,0.272727273,0,0.090909091,0,0.379545455,0.093181818,0.027272727,0.209090909,0.004545455,0.027272727,0.077272727,0.013636364,0,0.004545455,2.272727273,1.727272728,1.363636364,0.818181819,0.170454546
NRS18_IN_10014,1,2019,1001664,12261122,41.68261341,-85.95749296,BOATABLE,0,0.454545455,0.727272727,0,0.727272727,0.545454545,1,0,0.636363636,0,0.790909091,0.040909091,0.127272727,0,0.145454545,0.129545455,0.75,0.261363636,0,0.086363636,4.09090909,3.636363635,4.09090909,3.636363635,0.79090909
NRS18_IN_10017,1,2019,1001697,12265058,41.70913744,-86.26789626,BOATABLE,0,0,0.818181818,0.181818182,0.636363636,0.363636364,0.818181818,0.090909091,0.363636364,0,0.55,0,0.131818182,0.027272727,0.115909091,0.084090909,0.522727273,0.131818182,0.004545455,0.054545455,3.272727273,3.272727273,3.090909091,3.090909091,0.522727274
NRS18_IN_10033,1,2019,1001687,904050156,41.74129227,-86.2728023,BOATABLE,0,0.090909091,0.818181818,0,0.909090909,0.545454545,0.818181818,0.090909091,0.727272727,0,0.711363636,0.052272727,0.095454545,0,0.213636364,0.063636364,0.659090909,0.179545455,0.004545455,0.102272727,3.999999999,3.909090908,3.999999999,3.909090908,0.711363637
NRS18_MI_10002,1,2019,1001930,9005029,43.05631092,-85.59420601,BOATABLE,0,0.818181818,1,0,0.363636364,0.181818182,0,0.090909091,0,0,0.356818182,0.238636364,0.068181818,0,0.018181818,0.009090909,0.118181818,0,0.022727273,0,2.454545455,1.636363637,2.454545455,1.636363637,0.356818182
NRS18_MI_10002,2,2019,1002152,9005029,43.05631092,-85.59420601,BOATABLE,0.636363636,0.909090909,1,0,0.272727273,0.272727273,0.454545455,0.090909091,0.090909091,0.097727273,0.652272727,0.354545455,0.104545455,0,0.031818182,0.031818182,0.2,0.022727273,0.004545455,0.004545455,3.727272728,2.181818183,3.727272728,2.181818183,0.65227273
NRS18_MI_10004,1,2019,1002203,8991078,43.9306406,-86.02687062,BOATABLE,0,0,1,0,0.636363636,0.545454545,0.909090909,0,0.727272727,0,0.3,0,0.122727273,0,0.031818182,0.045454545,0.3,0.063636364,0,0.036363636,3.818181817,3.818181817,3.818181817,3.818181817,0.3
NRS18_MI_10009,1,2019,1001322,9005833,43.02233916,-86.02397235,BOATABLE,0,0.363636364,1,0,1,0.181818182,1,0,0.181818182,0,0.404545455,0.018181818,0.104545455,0,0.177272727,0.009090909,0.386363636,0.086363636,0,0.009090909,3.727272728,3.363636364,3.727272728,3.363636364,0.404545454
NRS18_MI_10011,1,2019,1002134,12242722,42.82315921,-84.93878071,BOATABLE,0,0.818181818,1,0,1,0.454545455,1,0.090909091,0,0,0.393181818,0.215909091,0.05,0,0.05,0.022727273,0.177272727,0.05,0.004545455,0,4.363636364,3.545454546,4.363636364,3.545454546,0.393181819
NRS18_MI_10012,1,2019,1001310,12242108,42.54166706,-84.62802707,BOATABLE,0,0.272727273,0.909090909,0,0.909090909,0.363636364,0.636363636,0.090909091,0.181818182,0,0.525,0.013636364,0.093181818,0,0.243181818,0.093181818,0.511363636,0.05,0.004545455,0.027272727,3.363636364,3.090909091,3.363636364,3.090909091,0.525
NRS18_MI_10014,1,2019,1001913,12952834,44.6744892,-84.32746796,BOATABLE,0,1,0.181818182,0.090909091,0.181818182,0.363636364,1,0,0,0,0.375,0.284090909,0.009090909,0.004545455,0.009090909,0.018181818,0.086363636,0.05,0,0,2.818181819,1.818181819,2.727272728,1.727272728,0.370454545
NRS18_MI_10014,2,2019,1002070,12952834,44.6744892,-84.32746796,BOATABLE,0,0.909090909,0.272727273,0,0,0.363636364,1,0,0,0,0.379545455,0.297727273,0.013636364,0,0,0.018181818,0.081818182,0.05,0,0,2.545454546,1.636363637,2.545454546,1.636363637,0.379545455
NRS18_MI_10019,1,2019,1001964,6794143,46.33677643,-89.67835099,BOATABLE,0.090909091,0.454545455,0.909090909,0,0.636363636,0,0.909090909,0.181818182,0.272727273,0.004545455,0.802272727,0.095454545,0.184090909,0,0.222727273,0,0.702272727,0.254545455,0.009090909,0.031818182,3.454545455,2.909090909,3.454545455,2.909090909,0.802272728
NRS18_MI_10021,1,2019,1001872,12222020,46.01942542,-86.22127085,BOATABLE,0,0.181818182,0.545454545,0,0.272727273,0.181818182,0.090909091,0,0,0,0.118181818,0.009090909,0.045454545,0,0.013636364,0.045454545,0.109090909,0.004545455,0,0,1.272727273,1.090909091,1.272727273,1.090909091,0.118181818
NRS18_MI_10023,1,2019,1001940,9008271,42.97659795,-85.51225004,BOATABLE,0,0.454545455,0.636363636,0,0.181818182,0.363636364,0,0,0.181818182,0,0.372727273,0.145454545,0.097727273,0,0.009090909,0.111363636,0.227272727,0,0,0.009090909,1.818181819,1.363636364,1.818181819,1.363636364,0.372727272
NRS18_MI_10024,1,2019,1001817,11947179,46.84373019,-89.33006437,BOATABLE,0,0,0.363636364,0,0.909090909,0.181818182,1,0,0.636363636,0,0.275,0,0.018181818,0,0.081818182,0.009090909,0.275,0.134090909,0,0.031818182,3.090909091,3.090909091,3.090909091,3.090909091,0.275
NRS18_MI_10025,1,2019,1001300,904050154,41.85573834,-86.26981234,BOATABLE,0.363636364,0.818181818,1,0,1,0.818181818,1,0,0.272727273,0.018181818,0.738636364,0.172727273,0.068181818,0,0.2,0.106818182,0.547727273,0.159090909,0,0.013636364,5.272727273,4.090909091,5.272727273,4.090909091,0.738636364
NRS18_MI_10046,1,2019,1002169,12260058,41.90694319,-85.62352696,BOATABLE,0.454545455,0.909090909,0.818181818,0,0.818181818,0.545454545,0.818181818,0,0.363636364,0.022727273,0.865909091,0.309090909,0.088636364,0,0.143181818,0.188636364,0.534090909,0.077272727,0,0.036363636,4.727272727,3.363636363,4.727272727,3.363636363,0.865909091
NRS18_MI_10053,1,2019,1001547,12120716,44.26975369,-85.95569078,BOATABLE,0,1,1,0,1,0,0.909090909,0,0,0,0.340909091,0.195454545,0.05,0,0.05,0,0.145454545,0.045454545,0,0,3.909090909,2.909090909,3.909090909,2.909090909,0.34090909
NRS18_MI_10054,1,2019,1002255,12242692,42.85931554,-84.91912977,BOATABLE,0,0.363636364,0.909090909,0.181818182,0.363636364,0.181818182,0.545454545,0.3,0.090909091,0,0.408181818,0.065909091,0.063636364,0.102272727,0.054545455,0.009090909,0.24,0.075,0.015,0.022727273,2.936363637,2.572727273,2.754545455,2.390909091,0.305909092
NRS18_MI_10055,1,2019,1001858,6841845,45.74707533,-87.8664876,BOATABLE,0.090909091,0.363636364,0.909090909,0,0.909090909,0.545454545,0.909090909,0,0.181818182,0.052272727,0.475,0.159090909,0.045454545,0,0.118181818,0.027272727,0.263636364,0.063636364,0,0.009090909,3.909090909,3.454545454,3.909090909,3.454545454,0.474999999
NRS18_MI_10056,1,2018,1000050,12242484,42.74129081,-84.54961724,BOATABLE,0,0.363636364,0.727272727,0.454545455,0.181818182,0.181818182,0.727272727,0.909090909,0,0,0.484090909,0.018181818,0.054545455,0.209090909,0.009090909,0.009090909,0.256818182,0.072727273,0.111363636,0,3.545454546,3.181818182,3.090909091,2.727272727,0.275
NRS18_MI_10057,1,2019,1001855,6848649,45.20647229,-87.7321759,BOATABLE,0.181818182,0.545454545,0.909090909,0.090909091,0.272727273,0.090909091,0.636363636,0.909090909,0.090909091,0.009090909,0.365909091,0.170454545,0.045454545,0.004545455,0.031818182,0.004545455,0.181818182,0.031818182,0.063636364,0.004545455,3.727272727,3,3.636363636,2.909090909,0.361363637
NRS18_MI_10532,1,2019,1001945,12220322,46.37357258,-85.98251537,BOATABLE,0.090909091,0.272727273,1,0,0.909090909,0.545454545,1,0,0.181818182,0.004545455,0.627272727,0.031818182,0.122727273,0,0.165909091,0.093181818,0.590909091,0.2,0,0.009090909,4,3.636363636,4,3.636363636,0.627272728
NRS18_MI_10982,1,2019,1002277,12262450,41.88051296,-85.65127107,BOATABLE,0.272727273,0.545454545,0.909090909,0.090909091,0.272727273,0.454545455,0.454545455,0,0.090909091,0.061363636,0.518181818,0.168181818,0.147727273,0.004545455,0.013636364,0.022727273,0.284090909,0.095454545,0,0.004545455,3.090909092,2.272727274,3.000000001,2.181818183,0.513636364
NRS18_MN_10002,1,2019,1001588,2118476,44.13244146,-91.72951931,BOATABLE,0,1,0.818181818,1,1,0,1,0,0.272727273,0,0.254545455,0.05,0.040909091,0.05,0.05,0,0.154545455,0.05,0,0.013636364,5.090909091,4.090909091,4.090909091,3.090909091,0.204545455
NRS18_MN_10002,2,2019,1001906,2118476,44.13244146,-91.72951931,BOATABLE,0,0.909090909,1,0.818181818,1,0.545454545,0.818181818,0,0,0,0.254545455,0.045454545,0.05,0.040909091,0.05,0.027272727,0.168181818,0.040909091,0,0,5.09090909,4.181818181,4.272727272,3.363636363,0.213636363
NRS18_MN_10005,1,2019,1001292,7111241,47.75501675,-91.53362421,BOATABLE,0,0.909090909,0.727272727,0,0.363636364,0.090909091,1,0.181818182,0.909090909,0,0.245454545,0.045454545,0.036363636,0,0.018181818,0.004545455,0.2,0.05,0.045454545,0.045454545,4.181818182,3.272727273,4.181818182,3.272727273,0.245454544
NRS18_MN_10012,1,2019,1001375,937010765,45.12479497,-93.99623622,BOATABLE,1,1,0.545454545,0,1,0.636363636,1,0,0,0.05,0.259090909,0.05,0.027272727,0,0.05,0.031818182,0.159090909,0.05,0,0,5.181818181,3.181818181,5.181818181,3.181818181,0.259090909
NRS18_MN_10013,1,2018,1001110,2723275,45.29728866,-93.57205141,BOATABLE,0,0.363636364,0.636363636,0.090909091,0.454545455,0.363636364,0.909090909,0.090909091,0,0,0.236363636,0.054545455,0.05,0.022727273,0.022727273,0.018181818,0.159090909,0.045454545,0.022727273,0,2.90909091,2.545454546,2.818181819,2.454545455,0.213636364
NRS18_MN_10014,1,2019,1001323,1777756,46.98701564,-92.81150143,BOATABLE,0,0,0.454545455,0.090909091,0.909090909,0.181818182,0.727272727,0,0.181818182,0,0.127272727,0,0.022727273,0.004545455,0.045454545,0.009090909,0.122727273,0.036363636,0,0.009090909,2.545454546,2.545454546,2.454545455,2.454545455,0.122727272
NRS18_MN_10015,1,2019,1001716,2387062,44.79955972,-93.53311891,BOATABLE,0,0.181818182,1,0.090909091,1,0.363636364,1,0,0,0,0.181818182,0.009090909,0.05,0.004545455,0.05,0.018181818,0.168181818,0.05,0,0,3.636363637,3.454545455,3.545454546,3.363636364,0.177272727
NRS18_MN_10016,1,2019,1002018,2645588,45.56509146,-92.79529856,BOATABLE,0,0.454545455,0.909090909,0,0.454545455,0.545454545,0.181818182,0.090909091,0,0,0.168181818,0.059090909,0.045454545,0,0.022727273,0.027272727,0.109090909,0.009090909,0.004545455,0,2.636363637,2.181818182,2.636363637,2.181818182,0.168181818
NRS18_MN_10017,1,2019,1001825,7164536,48.70305583,-94.33570175,BOATABLE,0.636363636,0.909090909,0.909090909,0.181818182,0.272727273,0.181818182,1,0.090909091,0,0.079545455,0.931818182,0.497727273,0.045454545,0.009090909,0.013636364,0.027272727,0.345454545,0.254545455,0.004545455,0,4.181818182,2.636363637,4,2.454545455,0.922727274
NRS18_MN_10018,1,2019,1001415,2353858,44.85127093,-93.9828323,BOATABLE,0.090909091,0.545454545,1,0,1,0.909090909,1,0,0,0.004545455,0.281818182,0.027272727,0.068181818,0,0.05,0.081818182,0.25,0.05,0,0,4.545454545,3.909090909,4.545454545,3.909090909,0.281818182
NRS18_MN_10025,1,2019,1001334,4945645,46.97236748,-95.055888,BOATABLE,1,1,0.909090909,0,0.181818182,0.272727273,1,0.181818182,0,0.05,0.263636364,0.05,0.063636364,0,0.009090909,0.013636364,0.163636364,0.05,0.027272727,0,4.545454546,2.545454546,4.545454546,2.545454546,0.263636364
NRS18_MN_10030,1,2019,1001344,1772090,47.20551635,-92.80054005,BOATABLE,0,0.090909091,1,0,1,0.454545455,0.909090909,0.090909091,0.909090909,0,0.222727273,0.004545455,0.05,0,0.05,0.022727273,0.218181818,0.045454545,0.004545455,0.045454545,4.454545455,4.363636364,4.454545455,4.363636364,0.222727273
NRS18_MN_10031,1,2019,1001881,2442540,44.23643328,-92.32519778,BOATABLE,0.272727273,0,0.454545455,0.090909091,0.545454545,0.181818182,0.636363636,0.545454545,0,0.031818182,0.329545455,0,0.040909091,0.022727273,0.063636364,0.027272727,0.275,0.031818182,0.111363636,0,2.727272727,2.454545454,2.636363636,2.363636363,0.306818182
NRS18_MN_10032,1,2019,1001879,2386956,44.88838266,-93.17842386,BOATABLE,0,0,1,0.090909091,0.636363636,0.545454545,0.818181818,0.181818182,0,0,0.163636364,0,0.05,0.004545455,0.031818182,0.027272727,0.159090909,0.040909091,0.009090909,0,3.272727272,3.272727272,3.181818181,3.181818181,0.159090909
NRS18_MN_10033,1,2018,1001106,2723135,45.32220724,-93.8161004,BOATABLE,0,0.272727273,0.636363636,0,0.636363636,0.272727273,0.909090909,0.727272727,0,0,0.336363636,0.031818182,0.031818182,0,0.05,0.013636364,0.304545455,0.063636364,0.145454545,0,3.454545454,3.181818181,3.454545454,3.181818181,0.336363637
NRS18_MN_10034,1,2019,1001888,1875137,44.56765963,-92.48587244,BOATABLE,0.090909091,0.181818182,1,0.181818182,0.909090909,0.636363636,0.727272727,0,0,0.004545455,0.186363636,0.009090909,0.05,0.009090909,0.045454545,0.031818182,0.163636364,0.036363636,0,0,3.727272727,3.454545454,3.545454545,3.272727272,0.177272727
NRS18_MN_10035,1,2019,1002296,22326303,47.30733094,-93.83195833,BOATABLE,0.181818182,1,0,0,0.181818182,0,1,0,0,0.009090909,0.227272727,0.122727273,0,0,0.009090909,0,0.095454545,0.086363636,0,0,2.363636364,1.181818182,2.363636364,1.181818182,0.227272727
NRS18_MN_10050,1,2019,1001426,22237224,48.25004211,-93.886714370000007,BOATABLE,0,0.090909091,0.636363636,0,0.727272727,0.545454545,1,0.090909091,0.636363636,0,0.204545455,0.004545455,0.031818182,0,0.036363636,0.045454545,0.2,0.05,0.004545455,0.031818182,3.727272726,3.636363635,3.727272726,3.636363635,0.204545455
NRS18_MN_10054,1,2019,1001455,22239596,47.76143222,-93.85485445,BOATABLE,0.909090909,1,0.181818182,0,0.090909091,0.090909091,0.909090909,0.090909091,0,0.063636364,0.575,0.406818182,0.009090909,0,0.004545455,0.004545455,0.104545455,0.063636364,0.022727273,0,3.272727273,1.363636364,3.272727273,1.363636364,0.575000002
NRS18_MN_10058,1,2019,1001369,7174104,47.80981515,-92.62816101,BOATABLE,0.363636364,0.363636364,0.818181818,0,0.090909091,0.181818182,0.090909091,0,0,0.036363636,0.131818182,0.036363636,0.040909091,0,0.004545455,0.009090909,0.059090909,0.004545455,0,0,1.90909091,1.181818182,1.90909091,1.181818182,0.131818182
NRS18_MN_10060,1,2019,1001381,4252514,45.30094252,-94.67625608,BOATABLE,1,1,0.818181818,0,1,0.454545455,1,0,0,0.05,0.409090909,0.086363636,0.113636364,0,0.05,0.040909091,0.272727273,0.068181818,0,0,5.272727273,3.272727273,5.272727273,3.272727273,0.409090909
NRS18_MN_10063,1,2018,1001096,4947385,46.30295882,-94.5370565,BOATABLE,0,0.636363636,0.363636364,0.181818182,0.272727273,0.090909091,0.909090909,0,0,0,0.195454545,0.068181818,0.018181818,0.009090909,0.013636364,0.004545455,0.118181818,0.081818182,0,0,2.454545455,1.818181819,2.272727273,1.636363637,0.186363637
NRS18_MN_10064,1,2019,1002307,4819513,47.23334994,-94.09288761,BOATABLE,0.272727273,0.909090909,0.272727273,0,0.272727273,0,1,0,0,0.013636364,0.286363636,0.195454545,0.013636364,0,0.013636364,0,0.077272727,0.05,0,0,2.727272728,1.545454546,2.727272728,1.545454546,0.286363637
NRS18_MN_10065,1,2019,1001999,2363504,45.54241539,-93.40050135,BOATABLE,0,0.181818182,1,0,0.454545455,0.363636364,0.454545455,0,0,0,0.122727273,0.009090909,0.05,0,0.022727273,0.018181818,0.113636364,0.022727273,0,0,2.454545456,2.272727274,2.454545456,2.272727274,0.122727273
NRS18_MN_10066,1,2018,1001098,937010825,45.55164673,-94.26643898,BOATABLE,0.363636364,0.909090909,1,0,0.727272727,0.545454545,0.909090909,0.272727273,0,0.018181818,0.861363636,0.459090909,0.068181818,0,0.054545455,0.075,0.384090909,0.154545455,0.031818182,0,4.727272727,3.454545454,4.727272727,3.454545454,0.861363637
NRS18_MN_10067,1,2019,1001427,7105137,48.23106934,-92.35028682,BOATABLE,0,0.545454545,1,0,0.727272727,0.636363636,1,0.727272727,0.363636364,0,0.268181818,0.027272727,0.05,0,0.036363636,0.031818182,0.240909091,0.05,0.054545455,0.018181818,4.999999999,4.454545454,4.999999999,4.454545454,0.268181818
NRS18_MN_10072,1,2019,1001598,13208274,43.6857232,-91.25394126,BOATABLE,0.909090909,1,0.727272727,0.090909091,1,0.545454545,1,0.454545455,0,0.045454545,1.106818182,0.254545455,0.036363636,0.004545455,0.311363636,0.045454545,0.802272727,0.313636364,0.095454545,0,5.727272727,3.818181818,5.636363636,3.727272727,1.102272726
NRS18_MN_10073,1,2019,1001708,2387062,44.80088237,-93.53805042,BOATABLE,0,0.636363636,1,0,1,0.272727273,1,0,0,0,0.195454545,0.031818182,0.05,0,0.05,0.013636364,0.163636364,0.05,0,0,3.909090909,3.272727273,3.909090909,3.272727273,0.195454546
NRS18_MN_10090,1,2019,1001508,6654321,46.61227477,-96.03440847,BOATABLE,0.454545455,1,0.090909091,0.090909091,0,0,1,0,0.727272727,0.022727273,0.445454545,0.279545455,0.004545455,0.052272727,0,0,0.090909091,0.05,0,0.036363636,3.363636364,1.909090909,3.272727273,1.818181818,0.393181819
NRS18_MN_10553,1,2019,1001371,904010162,47.30989734,-91.8730277,BOATABLE,0,1,1,0,1,0,1,0,0.545454545,0,0.245454545,0.05,0.05,0,0.05,0,0.195454545,0.068181818,0,0.027272727,4.545454545,3.545454545,4.545454545,3.545454545,0.245454545
NRS18_MN_10554,1,2019,1001727,7741670,48.52830698,-94.58501815,BOATABLE,0.090909091,0.272727273,0.272727273,0,0.909090909,0.181818182,1,0.909090909,0.545454545,0.004545455,0.209090909,0.013636364,0.013636364,0,0.045454545,0.009090909,0.190909091,0.05,0.045454545,0.027272727,4.181818182,3.818181818,4.181818182,3.818181818,0.209090909
NRS18_MN_10556,1,2019,1001863,4835832,47.0060292,-93.23164389,BOATABLE,0.181818182,0.818181818,1,0,0.272727273,0.545454545,0.818181818,0,0.181818182,0.009090909,0.322727273,0.172727273,0.05,0,0.013636364,0.027272727,0.140909091,0.040909091,0,0.009090909,3.818181818,2.818181818,3.818181818,2.818181818,0.322727273
NRS18_MN_RF002,1,2018,1000573,1777514,46.871676,-92.61440047,BOATABLE,0,0.818181818,0.181818182,0,0,0.181818182,0,0,0,0,0.095454545,0.059090909,0.027272727,0,0,0.009090909,0.036363636,0,0,0,1.181818182,0.363636364,1.181818182,0.363636364,0.095454545
NRS18_MN_RF002,1,2019,1001924,1777514,46.871676,-92.61440047,BOATABLE,0.181818182,1,0.818181818,0.090909091,0.090909091,0.181818182,0.636363636,0.272727273,0,0.027272727,0.488636364,0.188636364,0.059090909,0.079545455,0.004545455,0.009090909,0.193181818,0.031818182,0.088636364,0,3.272727273,2.090909091,3.181818182,2,0.40909091
NRS18_WI_10010,1,2019,1001468,13634077,43.21793344,-89.82450856,BOATABLE,0,0.363636364,0.545454545,0,0.727272727,0.181818182,1,0,0.272727273,0,0.665909091,0.036363636,0.118181818,0,0.215909091,0.009090909,0.629545455,0.254545455,0,0.031818182,3.090909091,2.727272727,3.090909091,2.727272727,0.665909091
NRS18_WI_10014,1,2019,1001487,13412604,42.65018051,-90.03286359,BOATABLE,0,0,0.636363636,0,0.727272727,0.454545455,0.272727273,0.090909091,0.090909091,0,0.131818182,0,0.031818182,0,0.036363636,0.022727273,0.131818182,0.031818182,0.004545455,0.004545455,2.272727273,2.272727273,2.272727273,2.272727273,0.131818183
NRS18_WI_10016,1,2019,1001621,13397425,45.5843936,-89.46553785,BOATABLE,0,0.909090909,0.818181818,0,0.727272727,0.636363636,0.818181818,0.272727273,0.090909091,0,0.868181818,0.515909091,0.115909091,0,0.036363636,0.05,0.352272727,0.113636364,0.031818182,0.004545455,4.272727272,3.363636363,4.272727272,3.363636363,0.868181819
NRS18_WI_10016,2,2019,1002162,13397425,45.5843936,-89.46553785,BOATABLE,0,0.545454545,1,0.090909091,0.636363636,0.818181818,1,0.545454545,0,0,0.943181818,0.309090909,0.140909091,0.022727273,0.05,0.131818182,0.611363636,0.213636364,0.075,0,4.636363635,4.09090909,4.545454544,3.999999999,0.920454546
NRS18_WI_10023,1,2019,1001573,6843271,45.84304887,-88.14312205,BOATABLE,0.181818182,0.181818182,1,0,1,0.545454545,1,0.454545455,0.181818182,0.131818182,1.840909091,0.027272727,0.404545455,0,0.259090909,0.111363636,1.681818182,0.679545455,0.125,0.102272727,4.545454546,4.181818182,4.545454546,4.181818182,1.840909091
NRS18_WI_10025,1,2019,1002309,13083503,45.26686196,-91.7086505,BOATABLE,0,1,0.727272727,0,1,0.181818182,0.818181818,0,0.727272727,0,1.115909091,0.386363636,0.156818182,0,0.195454545,0.056818182,0.729545455,0.247727273,0,0.072727273,4.454545454,3.454545454,4.454545454,3.454545454,1.115909091
NRS18_WI_10026,1,2019,1002291,13109287,44.42219688,-92.08192414,BOATABLE,0,0,0.454545455,0,0.636363636,0.636363636,0.727272727,0,0.636363636,0,0.643181818,0,0.095454545,0,0.170454545,0.2,0.643181818,0.109090909,0,0.068181818,3.09090909,3.09090909,3.09090909,3.09090909,0.643181817
NRS18_WI_10027,1,2019,1001429,14705260,44.31340117,-89.89086382,BOATABLE,0,0.181818182,0.727272727,0,0.818181818,0.454545455,0.909090909,0,0.181818182,0,0.384090909,0.084090909,0.127272727,0,0.059090909,0.040909091,0.3,0.063636364,0,0.009090909,3.272727273,3.090909091,3.272727273,3.090909091,0.384090909
NRS18_WI_10028,1,2019,1001389,14709942,43.56689352,-89.69697196,BOATABLE,0,0.636363636,0.818181818,0.090909091,0.909090909,0.363636364,1,0.181818182,0,0,0.838863636,0.097727273,0.209090909,0.022727273,0.243181818,0.018181818,0.718409091,0.2025,0.045454545,0,4,3.363636364,3.909090909,3.272727273,0.816136363
NRS18_WI_10048,1,2019,1001417,12992071,45.85814649,-90.42647469,BOATABLE,0,0.636363636,0.454545455,0,1,0.090909091,0.727272727,0,0,0,0.906818182,0.086363636,0.184090909,0,0.247727273,0.022727273,0.820454545,0.365909091,0,0,2.909090909,2.272727273,2.909090909,2.272727273,0.906818182
NRS18_WI_10056,1,2019,1001922,9035349,44.40004293,-88.77581716,BOATABLE,0.181818182,0.545454545,0.727272727,0.090909091,0.818181818,0.545454545,0.8,0.363636364,0.272727273,0.009090909,0.777954545,0.140909091,0.156818182,0.004545455,0.161363636,0.093181818,0.623409091,0.1325,0.065909091,0.013636364,4.345454545,3.618181818,4.254545454,3.527272727,0.773409091
NRS18_WI_10057,1,2019,1001594,6843293,45.8358947,-88.20639929,BOATABLE,0,0,1,0,0.818181818,0.454545455,1,0.727272727,0,0,1.556818182,0,0.445454545,0,0.197727273,0.106818182,1.556818182,0.661363636,0.145454545,0,4,4,4,4,1.556818181
NRS18_WI_10060,1,2019,1001662,9032183,44.65557401,-88.60491028,BOATABLE,0,0.272727273,0.636363636,0,0.545454545,0.454545455,0.636363636,0,0.363636364,0,0.411363636,0.031818182,0.068181818,0,0.081818182,0.106818182,0.379545455,0.104545455,0,0.018181818,2.909090909,2.636363636,2.909090909,2.636363636,0.411363637
NRS18_WI_10841,1,2019,1002284,14708872,43.78433917,-89.95721463,BOATABLE,0,0.090909091,0.727272727,0,0.636363636,0.545454545,1,0,0.454545455,0,0.790909091,0.052272727,0.245454545,0,0.122727273,0.111363636,0.738636364,0.236363636,0,0.022727273,3.454545454,3.363636363,3.454545454,3.363636363,0.79090909
NRS18_WI_10843,1,2019,1001962,13083689,45.00410108,-91.74488109,BOATABLE,0,0.454545455,0.636363636,0,0.909090909,0.363636364,0.909090909,0.090909091,0.363636364,0,1.043181818,0.115909091,0.181818182,0,0.136363636,0.036363636,0.927272727,0.447727273,0.004545455,0.120454545,3.727272728,3.272727273,3.727272728,3.272727273,1.043181818
NRS18_WI_10844,1,2019,1001567,6811944,44.98999871,-88.38117959,BOATABLE,0,0.272727273,0.636363636,0,0.363636364,0.181818182,0.545454545,0,0.090909091,0,0.195454545,0.013636364,0.031818182,0,0.036363636,0.027272727,0.181818182,0.081818182,0,0.004545455,2.090909091,1.818181818,2.090909091,1.818181818,0.195454546
NRS18_WI_10846,1,2019,1002055,13139689,44.08840626,-91.1701339,BOATABLE,0.181818182,0,0.909090909,0,0.727272727,0.636363636,0.909090909,0,0.363636364,0.009090909,0.452272727,0,0.1,0,0.109090909,0.031818182,0.443181818,0.184090909,0,0.018181818,3.727272727,3.545454545,3.727272727,3.545454545,0.452272727
NRS18_WI_10850,1,2019,1001985,13098434,44.74905888,-91.05699217,BOATABLE,0,0.090909091,0.545454545,0,0.363636364,0.272727273,0.636363636,0.181818182,0,0,0.290909091,0.004545455,0.045454545,0,0.072727273,0.013636364,0.286363636,0.05,0.104545455,0,2.090909091,2,2.090909091,2,0.290909092
NRS18_WI_10853,1,2019,1001645,904030392,45.35489044,-87.65432043,BOATABLE,0.272727273,0.727272727,0.636363636,0.181818182,0.727272727,0.090909091,0.818181818,0.454545455,0.090909091,0.013636364,0.888636364,0.138636364,0.068181818,0.009090909,0.156818182,0.022727273,0.727272727,0.397727273,0.059090909,0.022727273,4,3,3.818181818,2.818181818,0.879545456
