nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingHabitatCat,GrazingHabitatWs
nrsa1819,2013141,NRS_WI-10226,NRS18_WI_10543,1,2018,44.73349344,-92.32639404,1874023,6069.528926,12698.3337
nrsa1819,2013493,NRS_WI-10232,NRS18_WI_10569,1,2018,44.32093406,-89.09305848,9036487,11721.78318,7130.730713
nrsa1819,2013277,NRS_WI-10263,NRS18_WI_RF001,1,2018,45.913,-89.758,13396357,18375.72482,3862.67615
nrsa1819,2012571,NRS_WV-10068,NRS18_WV_10012,1,2018,38.63828077,-79.19020318,8422810,5234.101664,3339.483393
nrsa1819,2013415,NRS_WV-10069,NRS18_WV_10013,1,2018,39.31011106,-80.27189457,3715934,7522.47851,9007.449887
nrsa1819,2012548,NRS_WV-10071,NRS18_WV_10015,1,2018,37.74096976,-81.57619751,6935564,2386.597992,2294.372746
nrsa1819,2012590,NRS_WV-10072,NRS18_WV_10016,1,2018,38.58067484,-79.51500414,8423020,12015.05376,7957.797995
nrsa1819,2012541,NRS_WV-10078,NRS18_WV_10031,1,2018,38.27591788,-80.83754816,4546574,4833.590936,4531.535998
nrsa1819,2013390,NRS_WV-10080,NRS18_WV_10181,1,2018,39.5594013,-79.98095209,3768684,6872.114583,8619.244793
nrsa1819,2012869,NRS_WV-10082,NRS18_WV_RF003,1,2018,39.320454,-79.68259,3775753,4159.548832,3986.583456
nrsa1819,2013347,NRS_WY-10456,NRS18_WY_10035,1,2018,42.90839973,-106.5568563,22104167,38984.71926,38984.71926
nrsa1819,2013519,NRS_WY-10473,NRS18_WY_10052,1,2018,43.61834598,-104.2088301,9388875,19505.60932,23166.20348
nrsa1819,2013572,NRS_WY-10481,NRS18_WY_10060,1,2018,42.34264031,-109.5151102,18302986,12247.497,5485.832317
nrsa1819,2013417,NRS_WY-10486,NRS18_WY_10065,1,2018,42.36369199,-104.9080902,22095185,7389.86637,15744.87487
nrsa1819,2013366,NRS_WY-10489,NRS18_WY_10068,1,2018,41.97039409,-110.0168622,18314522,12532.55177,4435.084977
nrsa1819,2013557,NRS_WY-10513,NRS18_WY_10546,1,2018,41.69605984,-110.9799158,7881510,30801.68067,18886.55311
nrsa1819,2013383,NRS_WY-10519,NRS18_WY_10696,1,2018,42.94896283,-104.2071641,5440754,26497.37147,17853.89255
nrsa1819,2013309,NRS_WY-10520,NRS18_WY_10697,1,2018,44.17681848,-106.7335252,5373315,28926.87237,6591.342533
nrsa1819,2013359,NRS_WY-10524,NRS18_WY_10701,1,2018,44.71683874,-105.039555,9797598,14115.39143,15520.68741
nrsa1819,2013418,NRS_WY-10526,NRS18_WY_10845,1,2018,41.60512617,-104.633556,17476601,17252.27475,23398.12231
nrsa1819,2013556,NRS_WY-10531,NRS18_WY_11145,1,2018,41.01905609,-108.8249439,3414080,4165.935199,4817.13545
nrsa1819,2013486,NRS_WY-10537,NRS18_WY_11151,1,2018,44.57564725,-109.1051816,4425763,22621.2558,17427.38734
nrsa1819,2013424,NRS_WY-10543,NRS18_WY_11299,1,2018,43.67334487,-106.5306621,9594112,19987.1471,21268.30683
nrsa1819,2013344,NRS_WY-10550,NRS18_WY_11306,1,2018,44.6339234,-105.3049705,9573743,13476.94316,22817.96526
nrsa1819,2013520,NRS_WY-10552,NRS18_WY_11308,1,2018,43.83300223,-104.4068878,9387605,20845.65217,26103.85979
nrsa1819,2013499,NRS_WY-10574,NRS18_WY_11746,1,2018,44.45859473,-108.6400312,198377,24878.93057,25719.3648
nrsa1819,2013571,NRS_WY-10575,NRS18_WY_11747,1,2018,42.24777304,-109.4265564,18301696,8038.518746,6135.68911
nrsa1819,2013348,NRS_WY-10621,NRS18_WY_11896,1,2018,42.82541039,-105.4350037,22091749,27730.62731,15467.37306
nrsa1819,2013315,NRS_WY-10628,NRS18_WY_11903,1,2018,42.85815409,-105.9867823,22109417,19531.67421,15341.85576
nrsa1819,2013349,NRS_WY-10633,NRS18_WY_11908,1,2018,42.82152069,-105.4057413,22091761,12969.12936,15466.05295
nrsa1819,2013293,NRS_WY-10637,NRS18_WY_11912,1,2018,42.84197768,-105.5211615,22109513,15546.21053,15448.25983
nrsa1819,2013413,NRS_WY-10640,NRS18_WY_12046,1,2018,42.25656666,-104.7365833,22095265,6228.942102,15746.98745
nrsa1819,2013292,NRS_WY-10642,NRS18_WY_12048,1,2018,42.16779982,-104.4644536,17506830,9653.44468,15639.52426
nrsa1819,2013412,NRS_WY-10649,NRS18_WY_12197,1,2018,41.12607886,-106.4326716,15985551,2004.127613,12013.42141
nrsa1819,2013379,NRS_WY-10653,NRS18_WY_12347,1,2018,42.28789549,-110.1877438,18354979,18074.38017,4285.830117
nrsa1819,2014207,NRS_AL-10097,NRS18_AL_10025,1,2019,34.25714781,-87.37077566,18578959,1884.805529,2707.0787
nrsa1819,2014026,NRS_AL-10101,NRS18_AL_10039,1,2019,31.38245727,-85.38047134,2187701,21925.33784,20923.09501
nrsa1819,2014166,NRS_AL-10102,NRS18_AL_10188,1,2019,33.72118069,-87.27143789,18591810,9083.859882,9083.859882
nrsa1819,2013982,NRS_AL-10103,NRS18_AL_10189,1,2019,34.9801642,-86.82705852,19618510,18686.26627,18686.26627
nrsa1819,2014167,NRS_AL-10105,NRS18_AL_10191,1,2019,33.87272556,-85.5809654,22201183,2278.220178,1780.009023
nrsa1819,2014656,NRS_AL-10106,NRS18_AL_10638,1,2019,32.28881948,-87.29103471,21454754,28764.70588,20129.89573
nrsa1819,2014056,NRS_AL-10107,NRS18_AL_10938,1,2019,31.07524367,-87.01265329,2413970,14401.2054,14564.70898
nrsa1819,2013697,NRS_AL-10108,NRS18_AL_11088,1,2019,34.12275721,-85.73654963,15823707,18987.72077,10411.966
nrsa1819,2013814,NRS_AL-10110,NRS18_AL_RF002,1,2019,32.91311,-86.280553,22274614,16841.26984,10606.54158
nrsa1819,2013617,NRS_AZ-10690,NRS18_AZ_10016,1,2019,36.85445727,-109.2076534,1401580,2057.719426,2240.827632
nrsa1819,2013621,NRS_AZ-10694,NRS18_AZ_10020,1,2019,35.15629328,-114.5706815,945030302,3065.651141,3832.149504
nrsa1819,2013610,NRS_AZ-10695,NRS18_AZ_10021,1,2019,34.90988112,-111.7278663,20453270,914.6117147,1399.695535
nrsa1819,2013643,NRS_AZ-10698,NRS18_AZ_10024,1,2019,34.765382,-112.0304064,20451706,2765.625544,3666.22819
nrsa1819,2013632,NRS_AZ-10701,NRS18_AZ_10027,1,2019,32.9203805,-109.8384095,21331401,5188.701933,2802.455057
nrsa1819,2013649,NRS_AZ-10721,NRS18_AZ_10456,1,2019,32.85022195,-111.7177095,15886252,3497.789611,5295.448012
nrsa1819,2013642,NRS_AZ-10722,NRS18_AZ_10457,1,2019,32.65093253,-114.6933435,21412191,3723.205492,3723.354904
nrsa1819,2013644,NRS_AZ-10729,NRS18_AZ_10843,1,2019,34.22693406,-111.4564145,20437186,3267.314985,1530.068604
nrsa1819,2013636,NRS_AZ-10730,NRS18_AZ_12037,1,2019,32.91215187,-110.477373,15915647,183.2664129,2332.504785
nrsa1819,2013628,NRS_AZ-10731,NRS18_AZ_12038,1,2019,33.90155117,-112.6718023,20403931,4559.389705,3192.697709
nrsa1819,2013616,NRS_AZ-10733,NRS18_AZ_12837,1,2019,33.48701753,-114.5986041,10003808,3902.046036,3836.92689
nrsa1819,2013645,NRS_AZ-10740,NRS18_AZ_12844,1,2019,32.72092416,-114.5657563,21413721,2609.756098,3722.848466
nrsa1819,2013824,NRS_CA-11198,NRS18_CA_10049,1,2019,39.80389788,-120.3762174,948020307,49721.7806,16217.54227
nrsa1819,2013835,NRS_CA-11212,NRS18_CA_10094,1,2019,40.77203975,-123.3027922,8244328,1694.918559,849.4277177
nrsa1819,2014319,NRS_CA-11226,NRS18_CA_10108,1,2019,40.13079561,-121.4652129,2769298,4568.833355,4568.833355
nrsa1819,2013712,NRS_CA-11236,NRS18_CA_10247,1,2019,33.43362471,-114.7177604,945030171,5223.783449,5223.783449
nrsa1819,2014200,NRS_CA-11354,NRS18_CA_10548,1,2019,38.7772714,-119.7590081,946050165,16211.2069,11620.39693
nrsa1819,NA,NRS_CA-11364,NRS18_CA_10889,1,2019,41.75471967,-123.3934713,4439162,557.2041234,7477.838022
nrsa1819,2014122,NRS_CO-10384,NRS18_CO_10048,1,2019,40.47044555,-108.5667253,3111183,156.2782609,4131.953559
nrsa1819,2013729,NRS_CO-10447,NRS18_CO_10135,1,2019,38.15816694,-104.699869,951491,46140.46122,39741.78635
nrsa1819,2013880,NRS_CO-10475,NRS18_CO_10398,1,2019,38.2233277,-108.3525292,18375922,1990.247142,1942.096028
nrsa1819,2014240,NRS_CO-10504,NRS18_CO_RF006,1,2019,38.669,-106.161,918115,2492.398367,1533.575579
nrsa1819,2014223,NRS_CO-10505,NRS18_CO_RF007,1,2019,38.67155,-106.16314,918071,3165.725777,3165.725777
nrsa1819,2014405,NRS_CO-10506,NRS18_CO_RF011,1,2019,39.83637,-106.31516,1313221,1072.847149,188.4599542
nrsa1819,2014260,NRS_CO-10507,NRS18_CO_RF015,1,2019,39.2169,-106.398,916523,1026.855355,1019.547966
nrsa1819,2014366,NRS_CO-10508,NRS18_CO_RF016,1,2019,39.67596,-105.66012,2885324,1017.060147,1017.060147
nrsa1819,2014404,NRS_CO-10509,NRS18_CO_RF017,1,2019,40.04369,-105.73147,1234349,270.8058911,250.250565
nrsa1819,2014594,NRS_CO-10510,NRS18_CO_RF018,1,2019,39.565669,-106.399405,1319660,315.0620491,199.8043105
nrsa1819,2014612,NRS_CO-10511,NRS18_CO_RF019,1,2019,39.3658,-106.45122,1321066,168.9198517,164.7403541
nrsa1819,2014631,NRS_CO-10512,NRS18_CO_RF020,1,2019,39.52723,-106.22111,1312969,736.5238733,521.3142158
nrsa1819,2013950,NRS_CT-10117,NRS18_CT_10019,1,2019,41.95383642,-73.36991106,7711932,6096.245614,6641.660024
nrsa1819,2014696,NRS_CT-10118,NRS18_CT_10020,1,2019,41.43100509,-72.44427755,7702754,6792.33474,6822.976761
nrsa1819,2013959,NRS_DE-10086,NRS18_DE_10012,1,2019,39.03385852,-75.69706883,9406190,20155.47703,16463.48785
nrsa1819,2014067,NRS_DE-10088,NRS18_DE_10014,1,2019,39.78264653,-75.70137914,4651178,7801.020168,7801.020168
nrsa1819,2014515,NRS_DE-10092,NRS18_DE_10018,1,2019,39.69224733,-75.7342312,4651394,6504.230372,9291.502264
nrsa1819,2014143,NRS_DE-10093,NRS18_DE_10019,1,2019,38.62218232,-75.6254785,8392686,13863.45037,16617.04469
nrsa1819,2014387,NRS_DE-10094,NRS18_DE_10020,1,2019,39.77200007,-75.57881988,4655440,5442.29053,8643.463015
nrsa1819,2013850,NRS_DE-10100,NRS18_DE_10037,1,2019,39.00075279,-75.49461224,8074924,10583.05903,10583.05903
nrsa1819,2014105,NRS_DE-10105,NRS18_DE_10332,1,2019,39.8007173,-75.43364349,24902748,3634.835165,4951.438709
nrsa1819,2014416,NRS_FL-10193,NRS18_FL_10020,1,2019,30.77800706,-87.30595997,448520,0,14829.28144
nrsa1819,2013907,NRS_FL-10208,NRS18_FL_10047,1,2019,29.93828426,-82.10600451,2161770,9949.428135,9949.428135
nrsa1819,2014218,NRS_FL-10209,NRS18_FL_10183,1,2019,29.9916562,-84.74754789,2078435,1690.066346,1456.788599
nrsa1819,2014542,NRS_FL-10211,NRS18_FL_10334,1,2019,30.70892116,-86.83567095,792120,4168.089716,10279.53908
nrsa1819,2013817,NRS_FL-10213,NRS18_FL_RF002,1,2019,30.676894,-86.703095,897313,1384.615385,14171.88073
nrsa1819,2013837,NRS_FL-10214,NRS18_FL_RF003,1,2019,30.85189,-85.884261,2242047,785.4545455,12761.63746
nrsa1819,2013711,NRS_GA-10156,NRS18_GA_10026,1,2019,30.86435936,-83.35412582,2148317,13154.49775,16121.51114
nrsa1819,2014576,NRS_GA-10159,NRS18_GA_10029,1,2019,34.18192272,-85.40972253,15823465,18341.83372,10005.20049
nrsa1819,2013677,NRS_GA-10174,NRS18_GA_10057,1,2019,31.65432074,-84.93768636,2305271,10086.19679,9291.131504
nrsa1819,2014487,NRS_GA-10182,NRS18_GA_10950,1,2019,31.30805082,-84.33709933,3424530,8263.614459,13591.73391
nrsa1819,2014577,NRS_GA-10184,NRS18_GA_RF002,1,2019,34.369,-84.20192,6496220,7466.254479,7665.196852
nrsa1819,2013724,NRS_IA-10135,NRS18_IA_10020,1,2019,42.78602682,-92.78998822,6560947,15696.67519,16754.75892
nrsa1819,2014139,NRS_IA-10140,NRS18_IA_10025,1,2019,42.19223456,-90.39957322,13360724,20905.72963,11563.98443
nrsa1819,2014246,NRS_IA-10142,NRS18_IA_10027,1,2019,43.32794056,-96.21083875,7242639,11197.27305,18804.38905
nrsa1819,2014118,NRS_IA-10143,NRS18_IA_10028,1,2019,43.49253874,-92.98828732,7015645,14809.19623,15921.49936
nrsa1819,2013877,NRS_IA-10146,NRS18_IA_10031,1,2019,42.53729178,-91.50170822,13372853,15113.59649,18627.88824
nrsa1819,2014313,NRS_IA-10147,NRS18_IA_10032,1,2019,42.17618361,-90.32202566,13375515,26073.94669,14521.43587
nrsa1819,2013940,NRS_IA-10148,NRS18_IA_10033,1,2019,43.01261789,-91.87645281,13309249,9748.878528,19214.44828
nrsa1819,2013919,NRS_IA-10151,NRS18_IA_10206,1,2019,42.89843176,-91.79367365,13311583,7565.556978,15678.04856
nrsa1819,2014208,NRS_IA-10152,NRS18_IA_10356,1,2019,40.8436731,-95.17025791,3701586,8226.583428,10914.56214
nrsa1819,2013960,NRS_IA-10154,NRS18_IA_10358,1,2019,42.38784764,-92.08821835,22474819,16468.0692,16814.86113
nrsa1819,2014497,NRS_IA-10156,NRS18_IA_10507,1,2019,43.4622361,-91.4190783,13336280,1935.335378,5505.709783
nrsa1819,2014163,NRS_IA-10159,NRS18_IA_10658,1,2019,41.30411275,-92.3516684,6996093,19596.68421,14712.84317
nrsa1819,2014277,NRS_IA-10160,NRS18_IA_10659,1,2019,43.04221885,-95.05469764,14620906,9212.582754,12433.25198
nrsa1819,2014626,NRS_IA-10162,NRS18_IA_RF002,1,2019,43.37718,-91.39736,13336642,2247.310165,10129.45453
nrsa1819,2014606,NRS_IA-10163,NRS18_IA_RF003,1,2019,43.36702,-91.61832,13336752,5951.536624,12282.06427
nrsa1819,2014006,NRS_ID-10391,NRS18_ID_10036,1,2019,43.03562296,-111.971311,23156214,29331.49847,22119.15084
nrsa1819,2014362,NRS_ID-10392,NRS18_ID_10037,1,2019,44.35865188,-111.4414907,24459914,14515.14624,7495.136866
nrsa1819,2014371,NRS_ID-10396,NRS18_ID_10041,1,2019,46.44126081,-116.2131745,23606390,7537.84955,4315.76509
nrsa1819,2014478,NRS_ID-10417,NRS18_ID_10110,1,2019,47.23101448,-116.2730928,23004319,829.8952561,829.8952561
nrsa1819,2014287,NRS_ID-10424,NRS18_ID_10117,1,2019,44.05418728,-113.4389387,23233267,6590.210029,4451.232078
nrsa1819,2014418,NRS_ID-10427,NRS18_ID_10120,1,2019,45.10608604,-113.6464047,23513440,4843.726177,3510.700829
nrsa1819,2014021,NRS_ID-10478,NRS18_ID_10542,1,2019,42.41554141,-115.3669287,23284603,17070.01069,19506.07512
nrsa1819,2014481,NRS_ID-10483,NRS18_ID_10547,1,2019,46.04582571,-115.8645184,23595555,7771.661916,3651.752127
nrsa1819,2014220,NRS_ID-10485,NRS18_ID_10843,1,2019,43.89454078,-116.6221557,24166278,20736.19632,7010.560529
nrsa1819,2014022,NRS_ID-10489,NRS18_ID_10847,1,2019,42.82558668,-116.7700917,23360455,11240.76053,16553.10326
nrsa1819,2014109,NRS_ID-10491,NRS18_ID_11142,1,2019,43.72971246,-111.8671014,24451629,2364.111498,4198.590772
nrsa1819,2014489,NRS_IL-10160,NRS18_IL_11715,1,2019,42.26087595,-90.27300743,13360334,13704.42748,11981.82051
nrsa1819,2014077,NRS_IN-10080,NRS18_IN_10014,1,2019,41.68261341,-85.95749296,12261122,4752.433151,12113.61706
nrsa1819,2014521,NRS_IN-10082,NRS18_IN_10019,1,2019,37.92797331,-87.21043043,10110105,11960.9058,13019.39685
nrsa1819,2014288,NRS_IN-10090,NRS18_IN_10027,1,2019,38.57407664,-86.85303476,18445742,8749.882518,8684.108607
nrsa1819,NA,NRS_IN-10091,NRS18_IN_10028,1,2019,38.76251991,-86.04319287,18451533,8700.382346,8624.210085
nrsa1819,2014126,NRS_IN-10093,NRS18_IN_10030,1,2019,41.62842427,-87.17635418,3398496,2923.085984,12981.25585
nrsa1819,2014625,NRS_IN-10095,NRS18_IN_10032,1,2019,37.89516044,-88.09551216,10384377,7991.731871,10815.04391
nrsa1819,2014100,NRS_IN-10096,NRS18_IN_10033,1,2019,41.74129227,-86.2728023,904050156,2314.22259,12052.26084
nrsa1819,2014505,NRS_IN-10109,NRS18_IN_10649,1,2019,38.81478276,-85.52807281,18450655,10770.75812,6187.229963
nrsa1819,2014550,NRS_IN-10110,NRS18_IN_10650,1,2019,40.27550001,-86.880289,10204973,11100.60073,12718.16485
nrsa1819,2014364,NRS_IN-10111,NRS18_IN_11097,1,2019,39.8935033,-86.12889282,18476397,2430.186886,9845.857775
nrsa1819,2014215,NRS_IN-10112,NRS18_IN_11547,1,2019,39.30573423,-87.60748238,10286272,13458.37313,12615.70894
nrsa1819,2014446,NRS_KS-10199,NRS18_KS_10018,1,2019,37.07185357,-97.50849573,20987727,19253.29476,29297.44441
nrsa1819,2014162,NRS_KS-10205,NRS18_KS_10024,1,2019,39.99441929,-96.57905059,2276751,10058.0673,10820.10426
nrsa1819,2014723,NRS_KS-10208,NRS18_KS_10027,1,2019,39.01991425,-97.62109954,3539673,21431.62636,22209.63375
nrsa1819,2014567,NRS_KS-10210,NRS18_KS_10029,1,2019,39.75447276,-95.69903262,745863,10508.61446,15585.37156
nrsa1819,2014643,NRS_KS-10222,NRS18_KS_10041,1,2019,39.20750693,-94.81716042,2255397,9264.911032,16728.86251
nrsa1819,2014106,NRS_KS-10226,NRS18_KS_10045,1,2019,39.32949678,-95.35688326,747521,12722.31369,12722.31369
nrsa1819,2014724,NRS_KS-10246,NRS18_KS_10097,1,2019,37.76116475,-94.9562043,7367123,17653.5271,11000.12022
nrsa1819,2014243,NRS_KS-10248,NRS18_KS_10099,1,2019,37.82311746,-97.0303315,20078274,22128.47222,29028.21593
nrsa1819,2014712,NRS_KS-10250,NRS18_KS_10101,1,2019,38.05708438,-95.63541799,20889981,22544.37327,30379.47568
nrsa1819,2014695,NRS_KS-10255,NRS18_KS_10106,1,2019,39.65317317,-98.88144118,18852182,14128.08687,21865.61778
nrsa1819,2014633,NRS_KS-10262,NRS18_KS_10113,1,2019,38.61995291,-95.27727329,10116308,7463.627849,26002.28078
nrsa1819,2013997,NRS_KS-10264,NRS18_KS_10115,1,2019,38.91041431,-96.45214179,3649438,16979.36314,25309.16677
nrsa1819,2014161,NRS_KS-10269,NRS18_KS_10120,1,2019,39.92164243,-96.71631982,2276801,8404.210002,13469.31355
nrsa1819,2014063,NRS_KS-10271,NRS18_KS_10122,1,2019,39.11269578,-99.84059319,7327892,37597.31544,22236.80704
nrsa1819,2014510,NRS_KS-10289,NRS18_KS_10141,1,2019,37.02237885,-94.6211974,7590727,11849.34342,11849.34342
nrsa1819,2013967,NRS_KS-10290,NRS18_KS_10142,1,2019,37.05079383,-98.71547714,21014773,37409.51909,38688.54571
nrsa1819,2013996,NRS_KS-10293,NRS18_KS_10145,1,2019,38.51416207,-95.96179912,10117298,25803.97757,32833.12386
nrsa1819,2013719,NRS_KY-10101,NRS18_KY_10023,1,2019,37.84253664,-86.74629606,10109453,8396.059451,8396.059451
nrsa1819,2014001,NRS_KY-10102,NRS18_KY_10024,1,2019,36.81932558,-88.51525843,1863288,33641.97531,16665.81241
nrsa1819,2014589,NRS_KY-10103,NRS18_KY_10025,1,2019,36.68763019,-86.79188602,10167952,12274.90213,12891.5
nrsa1819,2013709,NRS_KY-10105,NRS18_KY_10027,1,2019,37.47280752,-88.07670869,11870008,2203.800475,11616.10516
nrsa1819,2013725,NRS_KY-10107,NRS18_KY_10029,1,2019,37.80267049,-82.79124437,885805,5713.870236,4844.366231
nrsa1819,2014555,NRS_KY-10108,NRS18_KY_10030,1,2019,36.98150298,-88.53262658,1862392,20292.91312,16795.04546
nrsa1819,2014473,NRS_KY-10109,NRS18_KY_10031,1,2019,37.04883137,-89.17516353,1841445,3437.203075,10097.09909
nrsa1819,2014042,NRS_KY-10113,NRS18_KY_10048,1,2019,36.68296263,-88.70134294,14125541,13297.57967,15004.81763
nrsa1819,2013921,NRS_KY-10114,NRS18_KY_10197,1,2019,37.373546,-83.39008857,455598,4743.207547,5560.118758
nrsa1819,2014552,NRS_KY-10120,NRS18_KY_10952,1,2019,36.92827476,-89.06258213,14126969,11725.33411,15859.3654
nrsa1819,2013956,NRS_MA-10101,NRS18_MA_10018,1,2019,42.27510741,-73.28968466,7709834,6158.980789,5833.0159
nrsa1819,2014437,NRS_MA-10109,NRS18_MA_10631,1,2019,42.35001685,-72.6362297,6782043,9507.851868,6501.323365
nrsa1819,2014639,NRS_MD-10082,NRS18_MD_10018,1,2019,39.46356445,-77.3875051,8449994,16675.74257,12506.52605
nrsa1819,2014057,NRS_MD-10088,NRS18_MD_10034,1,2019,38.87857134,-75.87091471,9407794,20598.26345,20598.26345
nrsa1819,2014168,NRS_MD-10093,NRS18_MD_10039,1,2019,38.92555697,-76.64383345,11907780,14892.57735,14892.57735
nrsa1819,2014686,NRS_MD-10094,NRS18_MD_10481,1,2019,39.65681743,-78.40977244,8431216,1182.46468,3862.840691
nrsa1819,2014654,NRS_MD-10096,NRS18_MD_10632,1,2019,39.22843476,-76.66950694,11689294,2756.45027,8839.553464
nrsa1819,2013868,NRS_MD-10097,NRS18_MD_11081,1,2019,39.26544769,-77.53817853,4507352,3837.286783,7496.992671
nrsa1819,2014222,NRS_ME-10312,NRS18_ME_10016,1,2019,44.63400284,-69.74449431,3321638,12260.77192,12283.18993
nrsa1819,2014298,NRS_ME-10314,NRS18_ME_10018,1,2019,46.704392,-68.67903911,803877,13081.42651,13081.42651
nrsa1819,2014224,NRS_ME-10315,NRS18_ME_10019,1,2019,44.9387264,-69.32349831,3320266,14081.93928,14081.93928
nrsa1819,2014490,NRS_ME-10316,NRS18_ME_10020,1,2019,44.26609848,-69.05398813,2685454,6611.658096,6611.658096
nrsa1819,2014683,NRS_ME-10317,NRS18_ME_10021,1,2019,44.77467216,-67.49839354,2677652,15105.36387,14781.20571
nrsa1819,2014299,NRS_ME-10321,NRS18_ME_10025,1,2019,46.58245096,-68.69484212,804341,6985.197538,10597.02061
nrsa1819,2014530,NRS_ME-10322,NRS18_ME_10026,1,2019,44.59358519,-68.72522043,1737074,12062.53776,11655.26622
nrsa1819,2014203,NRS_ME-10325,NRS18_ME_10044,1,2019,44.14003785,-70.28093883,6712069,10404.12704,8900.639376
nrsa1819,2014177,NRS_ME-10326,NRS18_ME_10193,1,2019,43.62200793,-70.86188808,9314071,1458.145161,10155.04665
nrsa1819,2014559,NRS_ME-10327,NRS18_ME_10194,1,2019,44.85215555,-68.07279956,2679496,10154.22556,11715.94203
nrsa1819,2014503,NRS_ME-10328,NRS18_ME_10493,1,2019,44.73871922,-69.76380198,3322136,10301.59635,8391.634618
nrsa1819,2013989,NRS_MI-10127,NRS18_MI_10028,1,2019,46.68576718,-89.41586628,6789919,1231.587992,1231.587992
nrsa1819,2013870,NRS_MI-10134,NRS18_MI_10035,1,2019,46.74178176,-88.48809369,12027304,6866.336789,6866.336789
nrsa1819,2013933,NRS_MI-10136,NRS18_MI_10037,1,2019,46.46407532,-90.00448768,6795139,10444.84913,11810.53204
nrsa1819,2014395,NRS_MI-10144,NRS18_MI_10045,1,2019,46.57276085,-88.99455083,11945787,2170.941265,2995.928441
nrsa1819,2014580,NRS_MI-10145,NRS18_MI_10046,1,2019,41.90694319,-85.62352696,12260058,18710.96474,13779.76024
nrsa1819,2013911,NRS_MI-10148,NRS18_MI_10049,1,2019,46.26555884,-89.43310093,11952111,6861.36611,7179.524626
nrsa1819,2013955,NRS_MI-10149,NRS18_MI_10050,1,2019,44.18391754,-86.17118475,12121804,2928.424722,5310.5055
nrsa1819,2013961,NRS_MI-10152,NRS18_MI_10053,1,2019,44.26975369,-85.95569078,12120716,1665.320011,5688.354079
nrsa1819,2014665,NRS_MI-10153,NRS18_MI_10054,1,2019,42.85931554,-84.91912977,12242692,5361.065574,12387.06818
nrsa1819,2014271,NRS_MI-10154,NRS18_MI_10055,1,2019,45.74707533,-87.8664876,6841845,7340.503841,7083.556031
nrsa1819,2014268,NRS_MI-10156,NRS18_MI_10057,1,2019,45.20647229,-87.7321759,6848649,13137.25895,8215.038848
nrsa1819,2014032,NRS_MI-10161,NRS18_MI_10233,1,2019,46.51578692,-85.26036191,12186595,23999.37543,9220.70047
nrsa1819,2014592,NRS_MI-10164,NRS18_MI_10236,1,2019,44.74158424,-85.64073472,13057748,6656.815604,6656.815604
nrsa1819,2014357,NRS_MI-10167,NRS18_MI_10532,1,2019,46.37357258,-85.98251537,12220322,4405.430676,4042.974202
nrsa1819,2014687,NRS_MI-10171,NRS18_MI_10982,1,2019,41.88051296,-85.65127107,12262450,7029.778315,13398.90766
nrsa1819,2014128,NRS_MN-10173,NRS18_MN_10024,1,2019,44.9438804,-93.01252412,1103808,2495.814206,3192.989304
nrsa1819,2013872,NRS_MN-10174,NRS18_MN_10037,1,2019,48.57972898,-95.69162612,7087735,18871.71084,13282.92246
nrsa1819,2013702,NRS_MN-10175,NRS18_MN_10038,1,2019,48.96363279,-96.22927292,7088469,810.1173021,1554.55493
nrsa1819,2013782,NRS_MN-10176,NRS18_MN_10039,1,2019,46.73282879,-95.0939806,937010676,9607.202881,14220.37873
nrsa1819,2013742,NRS_MN-10181,NRS18_MN_10044,1,2019,47.12473119,-92.5521249,1770324,9343.434343,12616.1188
nrsa1819,2013935,NRS_MN-10182,NRS18_MN_10045,1,2019,45.96798235,-94.23937768,4973237,9042.316258,10287.49545
nrsa1819,2013852,NRS_MN-10183,NRS18_MN_10046,1,2019,48.49412822,-94.08020957,7164382,2409.044899,2409.044899
nrsa1819,2013843,NRS_MN-10187,NRS18_MN_10050,1,2019,48.25004211,-93.88671437,22237224,4899.535354,5963.899775
nrsa1819,2013847,NRS_MN-10189,NRS18_MN_10052,1,2019,44.75269324,-93.77072533,2386814,13852.66343,15379.59859
nrsa1819,2013871,NRS_MN-10191,NRS18_MN_10054,1,2019,47.76143222,-93.85485445,22239596,6899.203937,6282.156825
nrsa1819,2014101,NRS_MN-10192,NRS18_MN_10055,1,2019,43.53442977,-91.3839322,13207778,4367.530445,6493.982943
nrsa1819,2014131,NRS_MN-10193,NRS18_MN_10056,1,2019,45.58857706,-94.03795065,2721295,19333.44671,16109.35341
nrsa1819,2013768,NRS_MN-10194,NRS18_MN_10057,1,2019,46.70691196,-94.81103949,4942323,22885.18142,10888.28697
nrsa1819,2013786,NRS_MN-10195,NRS18_MN_10058,1,2019,47.80981515,-92.62816101,7174104,7990.258847,7105.32777
nrsa1819,2014078,NRS_MN-10196,NRS18_MN_10059,1,2019,44.24629268,-92.23763048,2442076,4581.534019,10340.07143
nrsa1819,2013798,NRS_MN-10197,NRS18_MN_10060,1,2019,45.30094252,-94.67625608,4252514,16798.95739,13910.40842
nrsa1819,2013737,NRS_MN-10198,NRS18_MN_10061,1,2019,47.05497249,-95.21715676,4940397,8082.723986,7663.071135
nrsa1819,2013755,NRS_MN-10199,NRS18_MN_10062,1,2019,46.92118441,-93.02606272,1779354,2258.076587,1275.422811
